Title,Article
"The Tribune, Personal finance news","KG Krishnamoorthy Rao

Climate change is not merely a much talked about subject anymore. It has started manifesting itself rather cruelly. Unseasonal heavy rains and floods are no longer abnormal. Every year, several parts of the country face unprecedented rain that causes mayhem in peoples’ lives. The constant lash of rain causes floods in several regions of India causing numerous deaths, health hazards, damage to automobiles and property.

Be prepared

While natural calamities are unpredictable and unavoidable, it is imperative that we keep ourselves prepared for such eventualities with effective loss-minimisation measures. However, there could still be financial losses due to damage to property which cannot be avoided altogether. Insurance provides effective solution in terms of mitigating such losses by providing adequate compensation.

Property, motor insurance

While life and health insurance covers are vital for every human being, it is essential to include property and motor insurance as an integral component of your financial planning.

Few things in life matter as much to us, as our home does. Any damage to this can cause financial as well as emotional setback. While emotional setback is in the realm of the mind, only an appropriate insurance for property can safeguard one from financial setback. Apart from the building itself, the contents and other valuables in the house can also be protected through a home insurance cover. Usually, property insurance provides coverage against natural calamities such as fire, explosion and implosion, earthquake, lightning, storm, cyclone, tempest, tornado, hurricane, flood and inundation, subsidence, landslides and rockslides.

Property/home insurance policies are not solutions for natural calamities alone. They offer compensation for losses arising out of a number of other eventualities. They provide coverage against fire, burglary/housebreaking and natural calamities, losses or damages to domestic and electronic appliances and portable equipment, such as laptops, liabilities like tenants’ legal liability, domestic workers compensation and public liability.

During floods, automobiles are partially or completely submerged in water and citizens struggle with ways to recover their vehicle.

Innovative solutions

People in flood-prone areas find it difficult to get their cars towed away and delivered to workshops and dealers. Additionally, they are also charged higher parking fee by dealers (approx. Rs 11,000) and even higher by recovery van dealers just to get their cars towed away to a garage or workshop.

These are times when insurers stretch themselves to offer timely and innovative solutions to mitigate the miseries of the customer. Insurers not only provide financial support for repairing your car but also can help you with valuable tips to avoid further aggravation of the loss or damage to the car.

Add-on covers

What is important is that you should not delay reporting your vehicle to the nearest workshop. The list of workshops can be availed from your insurer itself. It is advisable to purchase additional protection by way of add-on insurance covers, which can be added to your current policy at minimal cost. Add-on covers like engine protector/hydrostatic lock cover will cover you against losses to engine due to water ingression.

Right insurance cover

To buy the right insurance policies to cover your property and vehicle, especially during natural calamities, you need to evaluate various policies available in the market before signing on the dotted line. Gather all information on the policy and the insurer to understand their reputation in the market, particularly the speed of claim settlement. Be aware of the inclusions and exclusions of the policy so that you can have an appropriate mix of all that you require. Inexpensive covers may leave out some key coverage that is crucial for full protection. Look for available insurance riders. The insurance company that you approach may be able to offer you extra coverage especially for valuable items like jewellery.

Time to take a call

Timing, too, is important when it comes to disaster insurance. It is important that you may not be given a cover against a natural disaster when one is in the offing. Always remember to read the contents of the insurance policy. Do ensure that you purchase the policy from an insurer with a good claim settlement record. Think about the security and amity that the insurance protection will offer.

The writer is Managing Director and Chief Executive Officer, Future Generali India Insurance Company Limited. The views expressed in this article are his own"
Scientists potentially narrow MH370 search area to 3 spots,"Canberra, August 16

Scientists have potentially narrowed the search area for the missing Malaysian airliner to three specific locations in the southern Indian Ocean, through new satellite and drift analysis of the 2014 crash released on Wednesday. But the Australian Transport Safety Bureau cautioned that the drift analysis by Australian science agency CSIRO is based on French satellite images of “probably man-made” floating objects without evidence that they were from Malaysia Airlines Flight 370. But the locations could provide potential starting points to search within a 25,000-square-kilometre (9,700-square-mile) expanse identified by a panel of experts in November as the most likely resting place of the Boeing 777 and the 239 passengers and crew on board. That expanse adjoins the original search zone far southwest of Australia that was identified through satellite analysis of the final hours of the flight that apparently ended when the plane ran out of fuel. Malaysia, China and Australia agreed to suspend the deep-sea sonar search in January after 120,000 square kilometres (46,000 square miles) of seabed were combed without finding any trace of Flight 370. The new analysis is based on French military satellite images gathered on March 23, 2014, two weeks after Flight 370 mysteriously veered far off course during a flight by Kuala Lumpur, Malaysia, to Beijing and were taken near the original underwater search zone. The Australian bureau took over the search for Flight 370 from Malaysia a week later. Satellite experts at Geoscience Australia were not asked to analyse the images until March this year. The experts concluded that a dozen objects appeared to be man-made. The CSIRO then investigated where the objects might have originated before drifting for two weeks. The CSIRO identified three potential crash sites, 35.6 degrees S, 92.8 degrees E; 34.7 degrees S, 92.6 degrees E and 35.3 degrees S, 91.8 degrees E. “So that is a way of potentially narrowing down the search area with the very important caveat that, of course, we can’t be totally sure that those objects seen in the images are actual pieces of plane,” CSIRO oceanographer David Griffin said. “This might be a really good clue. It might be a red herring. But if you are going to search, then you’d be silly to ignore this potential clue,” he added. The Australian bureau’s Chief Commissioner Greg Hood said in a statement: “Clearly we must be cautious” of the lack a definite link to Flight 370. Malaysia, China and Australia have decided that the search will remain suspended unless new evidence pinpoints the wreckage’s whereabouts. But seabed exploration company Ocean Infinity, based in Houston, Texas, said last week it had offered to launch a private search for the Malaysian-registered airliner. Voice370, a support group for victim’s families, said under the terms of the offer made to Malaysia in April, Ocean Infinity “would like to be paid a reward if and only if it finds the main debris field”. They urge Malaysia to accept the offer. AP"
12-year-old ‘raped’ in Chandigarh’s children traffic park,"Amit Sharma

Tribune News Service

Chandigarh, August 15

(Follow

; and

)

A 12-year-old girl student of a government school in Sector 23 was allegedly raped by a middle-aged man suspected to be a drug addict, at Children Traffic Park in Sector 23 on Tuesday morning. The incident was reported at around 8.30 am when the victim was crossing from the park after attending the Independce Day celebration at her school. The suspect allegedly caught hold of her and dragged her into a nullah. The victim was allegedly raped on knife point after which accused fled the spot.The victim returned home in Sector 24 and narrated entire incident to her parents. UT SSP Eish Singhal who was present at Independence Day celebrations at parade ground in Sector 17 rushed to the spot. All the area DSPs and SHOs also rushed to the spot. The victim was taken to Government Multi Specialty Hospital sector 16 for medical examination. The cops investigated the crime spot for over four hours. A rape case and under sections of POCSO Act has been registered at Sector 17 police station and an investigation has been initiated, the police said."
"Ahead of Gurdaspur bypoll, Amarinder turns I-Day extempore into election speech","Ravi Dhaliwal

Tribune News Service

Gurdaspur, August 15

Chief Minister Capt Amarinder Singh laced his Independence Day speech with heavy poll sops ahead of the by-election to the Gurdaspur parliamentary seat.

(Follow

; and

)

The CM, after unfurling the national flag at the government college stadium, delivered a 20-minute speech in which he doled out numerous bounties for people of Batala, Gurdaspur, Dinanagar, Pathankot, Fatehgarh Churian, Dera Baba Nanak and Dhariwal — the main towns that comprise the Lok Sabha seat.

After speaking about his government’s intentions of ridding the state of the scourge of drugs and to provide employment to each household, Amarinder launched himself full throttle ahead into giving a massive infrastructure fillip to voters of the area.

“Since I am in Gurdaspur it will only be appropriate on my part to give you some important things,” said Amarinder, who became the first CM to unfurl the tricolour in the district headquarters of Gurdaspur in 70 years.

Much to the delight of the sardine packed stadium, Amarinder announced the setting up of a Sainik School in this district. He, however, refused to divulge the exact location for building the venture. He also spoke of giving a Rs 2000 crore tourism boost but he neither named the exact venture nor disclosed the place where it would be established.

“Cola manufacturer — PEPSI — has agreed to set up a plant in Pathankot. It will prove to be a big boost to the economy and will also provide hundreds of employment opportunities. The plant will solve the unemployment problem of the area to some extent,” he said.

He said his government had sanctioned a grant of Rs 118 crore to improve the school infrastructure in the district. “Rs 40 crore has also be sanctioned to upgrade the health facilities in Gurdaspur town while Rs 84 crore has been given to the rural development ministry to build toilets in the constituency,” he said.

“I have learnt that for the last few years a technical problem had meant that large parts of Gurdaspur town used to go without power for long periods of time. From today, there will be no electricity problem in the city. I have instructed power board officials to ensure that not even a single colony of Gurdaspur remains without power,” he said much to the applause of the crowd.

The CM also announced a degree college for the constituency to be constructed at Kalanaur where a massive chunk of Panchayat land is lying vacant. This was a long pending demand of the residents and had even been made an election promise by Dera Baba Nanak sitting Congress MLA S S Randhawa. Kalanaur falls in the Dera Baba Nanak assembly seat.

He also announced a grant of Rs 7.5 crore for improving water supply and sanitation facilities in Fatehgarh Churian.

“Dinanagar will soon be upgraded to the status of a sub-divisional town,” said Amarinder.

In a major embarrassment to district administration, the national flag was hoisted upside down during a sub-division level Independence Day function at Shaheed Bhagat Singh college in Kotkapura.

Tehsildar Ashok Kumar unfurled this flag at sub division level function in a government college. An ASI of Punjab police, Sukhdev Singh has been placed under suspension for negligence.

The ASI was assigned the job of installing the national flag in the college ground to be unfurled by the chief guest.

An Independence Day parade vehicle developed a snag as smoke started billowing out from engine when local tehsildar along with SP was about to inspect the Guard of Honour in Malout town today.

The vehicle was immediately replaced. Meanwhile, a young girl, part of a band, fell unconscious."
Govt brings knee implants under price ambit; cuts MRP sharply,"New Delhi, August 16

After cardiac stents, the government on Wednesday fixed a price range for knee implants from Rs 54,000 to Rs 1.14 lakh, nearly 70 per cent lower than most surgeries currently cost.

With private hospitals reportedly charging exorbitant rates, the government capped the maximum retail price of the keen implants, a move that will save patients an estimated Rs 1,500 crore annually.

""Government will not remain a mute spectator and will not allow this illegal and unethical profiteering,"" Chemicals and Fertilisers Minister Ananth Kumar told a news briefing.

The price in case of specialised implants for cancer and tumour has been sharply cut to Rs 1,13,950 from the current prices of Rs 4-9 lakh.

There are 1.5 crore to 2 crore patients who require knee implants surgery. Every year 1.2 lakh to 1.5 lakh knee surgeries takes place in India, according to the government.

It is estimated by World Health Organisation (WHO) that by 2020, osteoarthritis is going to be the fourth largest cause of immobility in globally, Kumar informed.

The government had in February slashed the maximum price of life-saving heart stents implants by up to 85 per cent by capping them at Rs 7,260 for bare metal ones and Rs 29,600 for drug eluting variety.

Earlier, the average maximum retail price (MRP) for BMS was Rs 45,000 and for DES, it was Rs 1.21 lakh.

Kumar said today's decision comes a day after Prime Minister Narendra Modi announced from the Red Fort on the Independence Day that prices of knee surgery would be brought down.

Earlier this month, the National Pharmaceutical Pricing Authority had stated that the average trade margin on orthopaedic knee implants were found to be as high as 313 per cent.

""After cardiac stents, we have now decided to bring all kinds of knee implants under price control. In our country 1.5 to 2 crore people suffer from knee problems, who need health assistance,"" Kumar said.

""The government will not be a mute spectator to illegal and unethical profiteering,"" he added.

""Today across the country, private hospitals have increased prices of knee implant surgeries. They are indulging in unethical profiteering. To stop this and give relief to patients, we have taken this decision,"" he said.

The decision has been taken keeping people's interest and health security of the nation into consideration, Kumar said.

The minister warned of stringent action against hospitals, importers, retailers if they charged in excess of the MRP saying that the government would recover excess profit from such knee implants with 18 per cent interest and may also cancel licences of hospitals.

Asked whether industry would be able to recover their costs under the new prices, the minister said: ""The MRP has been fixed after taking into account the landed cost and there will be comfortable margins for the industry.""

Reacting to the development, medical device industry body MTaI said MTaI is reviewing the order from NPPA.

Under the new price regime, the MRP of most widely used complete knee implant (Cobalt-Chromium) has been fixed at Rs 54,720 plus GST, a reduction of 65 per cent from earlier average MRP of Rs 1,58,324. This particular type of knee implant has around 80 per cent market share.

The new MRP of special metal titanium and oxidised zirconium has been fixed at Rs 76,600 plus GST, down 69 per cent from an average rate of Rs 2,49,251 earlier.

High flexibility implant will now cost Rs 56,490 plus GST, down 69 per cent from average MRP of Rs 1,81,728 earlier.

Special metal and high flexibility knee implants account for another 17 per cent of the market.

Revision implants for second surgery, which patients normally need after 10 years, will now cost Rs 1,13,950 plus, lower by 59 per cent from average MRP of Rs 2,76,869.

Lastly, the MRP of specialised implants for cancer and tumour has been fixed at Rs 1,13,950 which used to be priced around Rs 4-9 lakh. — PTI"
"US designates Hizbul Mujahideen as 'terrorist group', slaps sanctions","Washington, August 16

The US on Wednesday designated Kashmiri militant outfit Hizbul Mujahideen as a ""foreign terrorist organisation"", nearly two months after declaring the group's Pakistan-based chief Syed Salahuddin as a global terrorist.

(Follow

; and

)

The designation, which slaps a series of US sanctions on the outfit, came against the backdrop of upsurge in the terror activities of the militant group in Kashmir in recent months.

""These designations seek to deny Hizbul Mujahideen the resources it needs to carry out terrorist attacks,"" the State Department said in a statement.

Among other consequences, all of Hizbul Mujahideen's property and interests in property subject to US jurisdiction are blocked, and US persons are generally prohibited from engaging in any transactions with the group.

The US decision marks a severe blow to Pakistan which has been projecting the militant group as a voice of Kashmiri people.

Pakistan's powerful Army chief Gen Qamar Javed Bajwa and ousted prime minister Nawaz Sharif have repeatedly praised the militant group's slain commander Burhan Wani who was killed in July last year in an encounter in Kashmir.

Formed in 1989, Hizbul Mujahideen is one of the largest and oldest militant groups operating in Kashmir.

Hizbul Mujahideen has claimed responsibility for several attacks in Jammu and Kashmir.

The State Department said terrorism designations expose and isolate organisations and individuals, and deny them access to the US financial system. Moreover, designations can assist the law enforcement activities of US agencies and other governments, it said. — PTI"
Kapil Mishra mocks Kejriwal on birthday by singing 'AK teri kursi gol’,"New Delhi, August 16

Sacked Delhi Water Minister Kapil Mishra on Wednesday posted a video on Youtube and shared it on twitter, in which he mocks Delhi Chief Minister Arvind Kejriwal by singing ‘AK teri kursi gol’.

Kejriwal who turned 49 today, was mocked by the disgruntled AAP leader who posted “Birthday surprise for you @arvindkejriwal ... Soon all Delhi will sing this for you ..Enjoy!!! (sic),” on twitter.

Birthday surprise for you @arvindkejriwal ... Soon all Delhi will sing this for you ..Enjoy!!! #AKतेरीकुर्सीगोलhttps://t.co/XEZZE2KKzB — Kapil Mishra (@KapilMishraAAP) August 16, 2017

The song is another parody version of the popular Marathi folk song ‘Sonu tula mazyawar bharosa naay ka’ (Sonu, don’t you trust me) which went viral after RJ Malishka of Mumbai sang one mocking the BMC.

Kapil Mishra also put up banners on different flyovers across the national capital, calling Chief Minister Arvind Kejriwal “corrupt” and urging people to join his campaign against the AAP leader.

“Hundred days of surgical strike against Kejriwal’s corruption. Now it’s clear that Kejriwal is corrupt,” read the banners, hanging down the flyovers for passersby to read.

The banners had ‘India Against Corruption’ written on the left corner and a contact number at the bottom. “To join give miss call on 78630 37300.”

“We have completed 100 days of surgical strike against corrupt Kejriwal. Today, ‘India Against Corruption’ is doing a banner campaign across the city,” Mishra said on Wednesday.

The sacked minister said the banners were put up at major flyovers, including Azadpur, ITO, Wazirabad, Peeragarhi and Dwaraka.

Mishra took to Twitter to post photos of the banners in different parts of the city.

Mishra was on May 6 sacked by the Aam Aadmi Party (AAP) as a minister in the Delhi government, citing poor performance.

A day later, the sacked AAP leader made allegations of corruption against Kejriwal and Delhi Minister Satyendar Jain. Mishra was suspended from the party on May 8.

Mishra has since been protesting and levelling allegations of corruption against Kejriwal and Jain. Agencies"
The Tribune: Movie Reviews,"Nonika Singh

How one feared that this would be no more than an audiovisual requiem for Prime Minister’s Swachh Bharat Abhiyan! Surely, Toilet Ek Prem Katha does more to the cause than the television commercial featuring Vidya Balan.

But the film that brings out the problem of open defecation out in the open is much more than a promotional advert.

Yes, as the subtitle says, it’s very much a love story inspired by true events. Set in a small town-like-village in UP where men ride motorbikes, wear fake Rayban glasses, are kicking and alive on Facebook, but have orthodox, almost archaic, views when it comes to making a toilet in their homes/villages.

But before the film’s real mission can unfurl, there is bitter-sweet love story of Shekhar (Akshay Kumar) and Jaya (Bhumi Pednekar). He falls for her and even though Jaya is cut from a different cloth, what makes her reciprocate his feelings is his earnestness.

Trust Akshay to infuse sincerity and dignity to a character that could well be a caricature. Far removed from our urban sensibilities and far different from the superstar that he is, Akshay makes you care for this reel person Shekhar.

Indeed, it’s not easy to pass off an actor pushing 50 as a lover boy. So he is shown as a rather mature 36-year-old man whose ‘manglik’ status demands a marriage to a buffalo and a wife with two thumbs, a la Hrithik Roshan.

But the real villain in this love story “har love story mein villain toh hona chaaheye” is a genuine problem that plagues a vast majority of India. Expectedly, love follows a different route and tails a husband’s resolve to first find and then make a toilet for his wife.

But before you dismiss the film as a government mouthpiece on its most publicized programme, well it actually exposes a scam and informs how thousands of crores have been siphoned off in the name of bringing toilets to rural India. Of course, the Prime Minister (no names please) gets a clean chit, rather an emphatic pat on the back and there is even a reference to ‘notebandi’ in glowing terms.

Amidst all this, as the couple’s story threatens to turn into a half-baked revolution, their love shines and sparkles. Bhumi, who has walked the simple rustic path in her first film as well, comes out a ‘toper’ once more. With a desi accent in place, a woman with a heart and a resolve of steel, she is both believable and relatable. Even though modern urban India may not be able to fully comprehend the seriousness of the issue, both Akshay and Bhumi make you feel for them.

Besides, despite the gravity of the problem at hand, the first half packs mirth. With amusing dialogues in tow and a refreshing cameo by Divyendu Sharma as Akshay’s younger brother, the plot gets rolling.

Sure enough a film, that too cause-driven, can’t be without few sermon-laced melodramatic moments and second half does come riding with many in abundance. At more than one point the message becomes louder than the film’s entertainment value.

Still the director does attempt the balancing act and navigates the film through its bumps to finally arrive at the expected finale. But as they say, “all is well that ends well” moreso when the intention too is right from the beginning. If you can ignore the motive to be on the right side of powers that be, the film does power a real cause and brings some genuine emotions on the table."
"The Tribune: Delhi, NCR news","NEW DELHI:Ground-to-air security has been tightened in and around the national Capital, including the historic Red Fort from where Prime Minister Narendra Modi will address the nation on the 71st Independence Day tomorrow.

Tribune News Service

New Delhi, August 14

Ground-to-air security has been tightened in and around the national Capital, including the historic Red Fort from where Prime Minister Narendra Modi will address the nation on the 71st Independence Day tomorrow.

All the vehicles entering from neighbouring states are being checked thoroughly in the presence of heavy security on borders.

Close to 70,000 personnel will be guarding the national Capital owing to the celebrations, a senior police officer said.

About 9,100 personnel have been deployed in and around the historic Mughal fort which will see the presence of senior ministers, top bureaucrats, foreign dignitaries and common people during the PM's address.

Two dozen Parakram Vans manned by quick reaction teams of NSG-trained commandos have been stationed in areas with high footfall to thwart any attempt by terror groups to disrupt peace. As many as 11 such vans have been deployed in the area around the Red Fort.

""There will be multi-tier security in place. The security audit of the residents, including tenants has been completed. The area is being monitored by CCTV cameras and there will be multi-tier security checks in place for people coming to the area,"" the officer said.

At the Red Fort, a special team of NSG snipers and commandos will form the inner layers of the security cordon while anti-aircraft guns have been deployed to thwart any aerial intrusion by objects like drones and projectiles, he said.

The police have already prohibited aerial activities, including para-gliding, flying UAVs and hot air balloons, across the city.

Besides, the police are surveying the areas in the vicinity of the Red Fort and have collected details of over 9,000 people residing there. The buildings facing the Red Fort will be secured by police and paramilitary personnel.

Security along the route to be taken by the Prime Minister's cavalcade from his official residence to the Red Fort will be monitored with the help of hundreds of CCTV cameras.

Special ""spotters"" of the police and paramilitary will keep an eye on parking areas. Over 60 sniffer dogs of paramilitary forces and the police will also be part of the extensive security deployment.

Security around prominent temples like the Iskcon temple, Lakshmi Narayan temple and the Gouri Shankar temple has been ramped up since large congregations of devotees are expected on Janmashtami festival, the birthday of Lord Krishna.

According to a statement by the Delhi Metro Rail Corporation (DMRC), train services will run as usual. However, stations like Lal Quila, Jama Masjid, Delhi Gate and ITO will have restricted entry and exit during the ceremony owing to security considerations. Parking will not be available at the stations till 2 pm tomorrow in view of the security measures, a spokesperson for the DMRC said."
1984 riots: SC panel to scrutinise 241 cases closed by SIT,"Top court also issues notice to Yogi govt on petition demanding SIT probe into killing of 125 Sikhs in Kanpur

Satya Prakash

Tribune News Service

New Delhi, August 16

The Supreme Court on Wednesday set up a supervisory panel of two retired judges to scrutinise 241 cases relating to 1984 anti-Sikh riots in Delhi closed by a Special Investigation Team formed by the NDA government for re-investigation.

(Follow

; and

)

A three-judge Bench headed by Justice Dipak Misra asked the panel to supervisory panel to give its report in three months and fixed November 28 for further hearing.

Justice Misra, who did not disclose the names of two former Supreme Court judges to be on the panel, said he would add their names to the former order.

The Bench also issued notice to the Uttar Pradesh government on another petition filed by victims of the 1984 anti-Sikh riots from Kanpur demanding an SIT probe into the murders of more than 125 people.

It asked petitioner's counsel Prasoon Kumar to hand over a copy of the petition to Uttar Pradesh Additional Advocate General Aishwarya Bhati and posted the matter for hearing on September 21.

Two years after the Narendra Modi government set up an SIT to re-investigate serious anti-Sikh riots cases of 1984 that had been closed, the SIT has managed to file chargesheets only in very small number of cases taken up for further probe.

Almost 3,000 people were killed, most of them in Delhi, in the anti-Sikh riots that broke out following the assassination of then Prime Minister Indira Gandhi on October 31, 1984.

Senior counsel Arvind Datar and HS Phoolka, who represented petitioner Gurnad Singh, told the Bench that only nine cases were going on. They demanded that the trial in these cases should be conducted on a day-to-day basis.

The Bench asked them to show its earlier order in this regard to the trial court.

The order came after Additional Solicitor General Tushar Mehta gave an update on the cases being re-investigated by SIT.

Earlier, the top court had summoned the files of the cases closed by the SIT. The Centre had submitted photo copies of the files of these cases in a sealed cover.

On Wednesday, the Bench asked its Registry to hand over the files to the supervisory panel to start its work. It also asked the government to provide secretarial support to the panel."
