Title,Article
"Chinese automaker SAIC announces India entry, will start making cars in 2019","SAIC Motor Corporation Ltd on Wednesday announced plans to enter India and start manufacturing cars by 2019, becoming the first Chinese automaker to venture in what will be the world’s third biggest auto market by 2020.

SAIC, formerly Shanghai Automotive Industry Corporation, will start making cars at its fully-owned manufacturing facility by 2019. SAIC is still negotiating to take over the General Motors’ Halol factory which closed operations on April 28 this year.

In India, SAIC has already registered its local subsidiary, MG Motors India. The company has roped in former GM India executives to lead its India operations -- Rajeev Chhaba will be president and managing director while P Balendran will be the executive director.

The largest automobile company in China stands 46th in the Fortune Global 500 list, with annual revenue of over $100 billion. The state-owned automaker has joint ventures in China with Detroit-headquartered GM and Germany’s Volkswagen, with brands such as MG, Roewe and Maxus under its belt.

Outside China, SAIC is present in several global markets including UK, USA, Europe, Australia, New Zealand, South America, Middle East, South East Asia, Thailand and Indonesia. It even has an ‘Overseas Innovation Center’ in Silicon Valley, California.

What models will SAIC bring to India under the MG badge remains a mystery. Founded in 1924, the Morris Garage has seen several change of hands before China’s Nanjing Automobile Group acquired it in 2005. It came under the SAIC umbrella after SAIC merged with Nanjing in 2008.

“The introduction of the iconic British Sports Car Brand ‘MG’ in India is an important part of SAIC Motor’s global strategy. Our aim is to provide best-in-class vehicles, integrating sophisticated British design and quality, breakthrough product features and a pleasing ownership experience,” the company said in a statement.

“As a new-age auto company focused on innovation and technology, the company offers various solutions and technological capabilities required in the development of ‘new energy vehicles’, to cater to the changing needs of global customers and the overall ecosystem,” the statement added."
MP: Fugitive ‘king of Dewas’ surrenders over farmer’s murder in 2015,"Vikram Singh Puar, the 27-year-old son of the deceased “king” of the former Dewas royals in Madhya Pradesh, surrendered on Wednesday after being on the run for more than a year for his suspected role in a murder.

He has been accused of leading a fatal clash with 12 armed supporters over a land dispute in Raghogarh village, about 40km from Dewas.

Puar and his gang allegedly tried to take away the wheat harvest of a farmer, Pratap Lodhi, on March 19, 2015. Lodhi and his family members resisted and, in the ensuing clash with firearms and lathis, the farmer was gravely wounded. He died on March 22.

The young former royal was on the run since then and a special court granted him anticipatory bail for 15 days in June 2016 as his father, former BJP minister Tukojirao Puar, was in his death bed.

His bail application was approved so that he could perform last rites of his father who died of brain haemorrhage on June 19. A day later, Puar was crowned “King of Dewas” at a private ceremony in the family’s palace.

Madhya Pradesh chief minister Shivraj Singh Chouhan, home minister Babulal Gaur and Congress leader Digvijaya Singh had attended the senior Puar’s funeral.

The new “king”, however, escaped and remained in hiding until he surrendered before a judicial magistrate on Wednesday.

Dewas police arrested Puar at a local hospital where he was admitted earlier in the day. The magistrate sent him to judicial custody till January 7.

Superintendent of police Shashikant Shukla said Puar’s police remand was not sought because “there was nothing to recover from him”.

But several questions remained unanswered: Where was the fugitive hiding? What was he doing? Who was he with? Who all helped him helped him during the period?

A murder charge has been registered at Barotha police station in Dewas after the farmer’s death. But a court acquitted 12 of the 13 accused last December, making the case weak against Puar, legal experts said.

Read | The curious case of hostile witnesses, acquittals and Dewas ‘king’ on the run"
Okja movie review: The first great film of 2017 has arrived. Protect it fiercely. 5 stars,"Okja

Director - Bong Joon-ho

Cast - Ahn Seo-hyun, Tilda Swinton, Jake Gyllenhaal, Paul Dano, Steven Yeun, Lily Collins

Rating - 5/5

If getting booed at the Cannes Film Festival is considered a badge of honour, it is a badge Okja must wear with pride.

It joins a list of films – a list that will probably have you performing an almost comical double-take in a moment – that for various bizarre reasons, found themselves at the receiving end of the famously snooty French crowd’s ire.

In ’76, it was Martin Scorsese’s bleak and brutal Taxi Driver. In ’94, it was Quentin Tarantino’s cultural watershed Pulp Fiction. And in 2011, it was Terrence Malick’s masterpiece, The Tree of Life. Each of these classics was heckled at their Cannes screenings. And each of these films, despite the heckling, won the festival’s top prize, the Palme d’Or.

In 2017, the honour (the booing, but sadly not the Palme) went to Okja, the new film by cult South Korean filmmaker Bong Joon-ho – although for reasons we’ve never heard before. Despite ending with one of the most unexpectedly forceful tonal shifts in recent memory – the film goes from being a magical, Miyazaki-esque fable, to a horrifying skewering of mankind in the space of 30 minutes – the most controversial moment in Okja’s Cannes premiere came before it even began. When the Netflix logo ‘duh-dum-ed’ its way onto the screen, the old-school crowd let its disapproval (and fear of the future) be known. Critic David Ehrlich, tweeting from inside the Palais, described it as a ‘prison riot environment.’

It’s natural, as spoiled, needy human beings, for us to want better, never satisfied with what we have. Similarly, it is natural, while the glorious Okja unfolds before your eyes, to wonder just how different it would be on a big screen. Would it be better? Would it be worse? Would the lush Korean landscapes be more breathtaking? Or would the cracks in the CGI be more visible?

Tilda Swinton as Lucy Mirando in OKJA

We will never know. And that is OK. Because despite making the cardinal sin of not being made available to your local multiplex, Okja does what most event movies and summer blockbusters, proudly shot in IMAX, can’t. It cares about its characters, its tone, its craft, and it has enough confidence in you, the audience, to stick with it, even when it becomes too challenging, and even when the mirror it holds up to your face reveals all the blemishes you’ve been trying to hide.

Its story begins several years ago, in a colourful prologue. Tilda Swinton plays the CEO of a powerful multi-national corporation, who, with great fanfare, announces the discovery of a new pig-like creature that her company will breed, and then ship off to 26 far-flung corners of the world, to live with local farmers.

10 years later, in a remote mountain-top farm in South Korea, one of the creatures, now grown up, bounds across the gorgeous countryside, a young girl by its side. She is Mija, the granddaughter of one of the farmers chosen to care for the animal, and she has named it, also a girl, Okja. This is their world. It is all they have. And it is all they need.

Wordlessly, with the aid of some truly wonderful creature design and visual effects, Bong conveys the essence of his film these opening scenes. It is a story about nature and nurture. It is a story about being an innocent child trapped in a harsh world run by adults who’ve been ruined by it, by greed, and by success.

But above all else, it is a story about the evil of mankind, and the depths to which we are capable of sinking. Much like his previous movie, the monumentally underrated Snowpiercer (another film in which he gave Tilda Swinton a memorably despicable character to play), Okja, too is a science fiction story, just as nihilistic, just as furious at our hypocrisy, and just as unforgettable.

OKJA

Like Art Spiegelman’s Pulitzer Prize-winning graphic novel Maus, it addresses real-life horrors by replacing images seared into our minds with fantasy, with animals, and with humour.

And fantasy is what Mija needs, when one day, a sweaty, moustachioed, obnoxious American hikes up to her farm. He is Dr Johnny Wilcox, employee of the Tilda Swinton’s MNC, played by a screechingly over-the-top Jake Gyllenhaal, who comes bearing terrible news. In one fell swoop, he destroys Mija’s world. He has come to take Okja away from her.

Jake Gyllenhaal as Dr. Johnny Wilcox in Okja.

Mija’s grandfather, a poor farmer, has already made the deal. It’ll keep food on their bellies. Perhaps it’ll pay for her education too. He’s only coming through the promise he made to her dead parents. He’s taking care of their daughter.

But Mija isn’t the sort of girl to take injustice lying down. She isn’t the sort of girl to resign herself to her fate – or to let Okja fall prey to hers. She packs a bag, breaks open her piggy bank, and journeys across the world to New York, where she plans to break into the headquarters of the Mirando Corporation, and rescue Okja.

Along the way, she is joined by members of the ALF (Animal Liberation Front), played by Paul Dano, Lilly Collins and Steven Yeun, who, despite having their own twisted agenda, are the closest the film comes to having decent people (besides Mija, of course).

OKJA

In a fair world, Okja would have the power to make even the most belligerent meat eaters consider vegetarianism. It would make us question the truths we ignorantly accept. It would make us seek answers, challenge the consumerist culture we so blindly embrace. It would inspire change. But – and Okja would be the first to remind us of this – the world is hardly a fair place.

As an animal lover, I wouldn’t wish the very particular emotional jolt this movie delivers on my worst enemy. Be warned: There is very little hope here. There is only bleakness. But there’s no turning away from Okja. We must spread word about it. We must champion it. Because it is the first great film of 2017.

Follow @htshowbiz for more

The author tweets @RohanNaahar"
Cannes 2017: Now Godard reframed by The Artist director Michael Hazanavicius,"One remembers French director Michael Hazanavicius’s The Artist, a beautiful black and white portrait of the silent Hollywood. He has now returned to the Cannes Film Festival – six years later that is – with his yet another gripping work, Redoubtable. A wonderful tribute to Jean-Luc Godard, Redoubtable has been adapted from a biography of the celebrated auteur penned by his former wife, Anne Wiazemsky.

A still from Redoubtable.

Hazanavicius’ movie revolves around the time when Godard was helming what is famously known as his revolutionary work, La Chinoise. The time was 1967, a turbulent period in French history, which saw a workers’ demonstration followed by a serious student unrest.

As the Festival enters its sixth day on Monday, Redoubtable has been one of the few films that impressed this critic. It has been executed with remarkable finesse, has noteworthy performances and it narrates the story of a marriage gone sour at times when the French literary circles were driven by unending contradictions. Godard was an integral part of it.

What is the story all about? Godard’s short but passionate marriage to an actress – who later became a fiction writer -- Anne Wiazemsky. She was almost 20 years younger than Godard, and was everything that the man was not. He was brooding, critical, restrictively conservative when it came to her (there is a scene where he asks Anne not to do a movie because every scene has a nude shot of her’s and well, the poor director changes his script to have only the hero strip – a hilarious take that it then becomes) and so damn difficult when it came to other aspects of life and living.

In fact, much of the film is based on Anne’s biography, titled Un An Apres (One Year Later), and much of the celluloid work is seen from her point of view. She narrates much of it, indeed.

Godard was 37, and Anne barely 19, and the auteur was passing through a troublesome phase in his career. He was making La Chinoise, a movie influenced by Mao. She was acting in it, but when the the film runs into rough weather critically, Godard gets moody and irritable and argumentative. “Nobody can win an argument with you” says one of his friends.

The movie’s failure was followed by the unrest in 1968 – a year that saw Godard and his friends like Francois Truffaut storming the Cannes Film Festival and forcing it to pull its curtains down, One is told that Truffaut, who had been declared persona non-grant by the Festival because of his acerbic criticism of French cinema, sneaked into Cannes to cause mayhem. Both felt that Cannes should not run when there was so much suffering all around.

Redoubtable is bound to do well in France and other parts of Europe.

At home, Godard was facing his own little tempest, and the relationship with Anne was hitting the rocks.

All this has been pictured most realistically – with a touch of wit and sarcasm (one often felt that the film was also an indictment of all things wrong with the French society then). We clearly see Godard’s fear of ageing , his nagging doubts about his own creative ability and his narcissistic tendencies. All these rob his life and marriage of peace – the political storm outside his home adding to his own disquiet.

Redoubtable is bound to do well in France and other parts of Europe. For much like Satyajit Ray and Tagore – who have been deeply ingrained in the psyche of an average Indian (certainly Bengali) – Godard and Truffaut will remain forever in these parts of the world.

And this is precisely what Hazanavicius told the media soon after his movie was screened on Saturday night. “Anybody making cinema today owes something to Jean-Luc Godard. He unlocked so many doors, created so many spaces and made cinema possible for many people”.

Anne’s account gives the movie a kind of rare insightfulness. “The intelligence of Anne Wiazemsky’s account lies in the way she manages to retain the aspect of an intimate diary. She doesn’t recount the story from the point of view of the woman she is now, but rather the woman she was then. There is a real Jean-Luc Godard who exists, but no one really knows him. My aim is not to create a carbon copy of Godard. I am inventing Jean-Luc Godard out of the Jean-Luc Godard created by Jean-Luc Godard. Anne Wiazemsky’s account is another variation of a Jean-Luc Godard also created by Jean-Luc Godard”, the director quipped.

Finally, one can say with a lot of conviction that Hazanavicius has managed to make a film on a subject as heavy as Godard with a breeze. Nowhere did this critic feel Redoubtable too heavy or languid. Rather, it was lighthearted and even funny. Not an easy task, though.

(Gautaman Bhaskaran is covering the 70th edition of the Cannes Film Festival)

Follow @htshowbiz for more"
"My birthday brings joy and troubled memories: Ex-JNU prof born on Aug 15, 1947","Himanshu Prabha Ray, a former professor at the Centre for Historical Studies at Jawaharlal Nehru University (JNU), was among 132 children in Delhi born on August 15, 1947.

“I do not remember being given any special privileges. The only advantage was that my birthday was always a holiday,” said Ray, who was born at the Military Hospital in Delhi Cantonment.

Grown up listening to stories by her mother about the raising of the Indian flag at midnight and celebrations on the streets on August 15, Ray said it was also a very stressful and troubled period for her parents because of the turmoil of Partition.

“My mother used to be worried about my father’s safety because of violence. Even though my parents were not harmed, my mother was deeply disturbed by the mutilated bodies that she had seen. She would often talk about it. Thus, it was an occasion to celebrate but also an event that brought troubling memories,” she said. Her father was a doctor in the army.

Besides being an academician, Ray is also a well-known author, researcher, and archaeologist who participated in excavations at historic sites at Purana Qila (New Delhi in 1971-72, 1972-73), Mathura (Uttar Pradesh in 1973-74), Arikamedu (near Puducherry in 1990- 1991) and also in Lopburi Province (Thailand in 1989) and Mahasthan (Bangladesh in 1993).

Ray also served as chairperson of the National Monuments Authority (NMA) and edited a series of books on archaeology.

A recipient of several awards, she graduated in English and did her post-graduation in Sanskrit from Panjab University. She also holds a diploma in Archaeology and M Phil (Archaeology) degree from University of Cambridge. She did her PhD in early historical trade from Jawaharlal Nehru University.

“Freedom to me means decolonization of the mind, which continues to be a challenge, since most of what is taught in universities and educational institutions are theories derived from the West. We need to find and define our own space in the global arena,” Ray said.

Secularism

“Secularism is respect for all religions and by no means denigration of any. It is ironic that though terms such as ‘diversity’ and ‘plurality’ are bandied around in public discourse in our country, very little of this finds its way into teaching or in school education.”

Nationalism

Nationalism means pride in one’s country and oneself and again one sees little evidence of this in the debates that have taken place on the subject."
"India vs Sri Lanka: Kusal Mendis, Dimuth Karunaratne help hosts fight back","How books, toys and learning activities at home can boost your child’s brain power

Aug 16, 2017 16:42 IST"
"Watford vs Liverpool, Premier League 2017/18, full football score","Watford defender Miguel Britos scrambled in a stoppage-time equaliser to grab a 3-3 draw against Liverpool in an absorbing Premier League encounter on Saturday. Britos stabbed home at the death after Liverpool had come from 1-0 and 2-1 down to lead 3-2 thanks to a three-minute blitz in the second half, when new signing Mohamed Salah made an impact. Get full football score from Watford vs Liverpool, Premier League 2017-18, here.

Chelsea and Manchester City are among the other big clubs in action on Saturday."
New 2017 Honda Civic spotted at Tapukara factory: When is it coming to India?,"Honda Cars India Ltd (HCIL) offers a mid-size sedan City and also a high-end luxury sedan Accord Hybrid, but the love and eagerness for the new Civic in India has been surprising.

And after spotting this 2017 avatar of the Civic at Honda’s Tapukara factory in Rajasthan, we are convinced: The Civic will make a comeback.

The 2017 Civic is launched in various global markets, and it is expected to come to India soon. (Gulshankumar Wankar / HT Photo)

“So far we have not heard any negative feedback about the Civic,” Yoichiro Ueno, president and CEO of HCIL, told HT during our visit to the factory on Wednesday.

“I see a lot of people in my neighbourhood still driving the old Civic with lots of care and love. May be the cars are getting older. So if a replacement car is launched, those customers will also love it,” he added.

The Honda Civic was first launched in 2006 in the lower D segment. The Civic was available in the 1.8-litre i-VTEC petrol engine, in both manual as well as automatic transmissions.

It won several industry awards including the Indian Car of the Year (ICOTY) 2007 and topped the JD Power Initial Quality Study in 2010.

But sales in the lower D segment, of Toyota Corolla and Hyundai Elantra, fell by 29% in 2012-13 over the previous year; Honda itself managed to sell only 685 Civics -- almost 70% fewer -- during the same period. So Honda pulled the Civic out of the market in 2013.

Globally, the 2017 edition launched in various avatars has garnered great feedback -- Civic Coupe, Civic 4-door sedan, Civic 4-door hatchback and a sports version Civic Type R.

So when is the new Civic coming to India?

The most convincing answer Honda could give us was: “Soon may be. We are getting a lot of enquiries. We are finishing our assessment. It takes time.”

Market speculations say the new version would come around the festive season later this year or during the Delhi Auto Expo in February 2018.

Multiple HCIL personnel told HT the model spotted at the Honda factory was imported from Japan for “research purposes only”, “to evaluate the parts” and “testing”.

It could be this specimen that would be replicated to make the future Civics for India. HT also learnt that the new Civic would be made at Honda’s Greater Noida factory, where the carmaker produces the premium sports utility vehicle CR-V, the compact urban hatchback Brio, the compact sedan Amaze and the new Honda City."
Upul Tharanga to lead Sri Lanka in ODI series against Indian cricket team,"Senior batsman Upul Tharanga will lead a 15-man Sri Lanka squad in the the five-match ODI series against India that begins in Dambulla on Sunday.

Tharanga endured a horrendous Test series against India, scoring only 88 runs in six innings, in which Sri Lanka were routed 0-3.

The upcoming series will be the left-handed batsman’s first in charge of the team after Angelo Mathews gave up the ODI captaincy post the 2-3 loss against Zimbabwe at home in July.

READ | Seasoned India can now focus on bigger battles

While Mathews is still part of the squad, seasoned pacer Lasith Malinga has also made a comeback.

There are two other changes from the Sri Lankan squad which featured in the last three ODIs against Zimbabwe.

Pacer Nuwan Pradeep and all-rounder Asela Gunaratne are out due to injuries and their places in the side has been taken by young fast bowler Lahiru Kumara and left-arm spinner Malinda Pushpakumara, who both featured in the Test series against the Indians.

Upul Tharanga has called for support from his countrymen ahead of what should prove to be another tough outing against the higher-ranked India.

READ | Arjuna Ranatunga slams Sri Lanka cricket board over whitewash against India

“Every team goes through a rough patch,” he said.

“This is something that happens in cycles to every team and every nation no matter how great a cricketing nation they are. The support of our fans plays a big role in lifting the morale of the team.

“We play for our country and our goal is to bring pride to our family of 20 million in this nation - so your support is something that matters greatly to us,” Tharanga added.

Sri Lanka last played India in an ODI series in November 2014-15 (in India) and were blanked 0-5.

READ | Virat Kohli’s captaincy quite similar to Ricky Ponting’s: Michael Hussey

The Islanders, however, upset India in their group game at the Oval in the recent Champions Trophy.

Sri Lanka ODI squad: Upul Tharanga (captain), Angelo Mathews, Niroshan Dickwella, Danushka Gunathilaka, Kusal Mendis, Chamara Kapugedera, Milinda Siriwardana, Malinda Pushpakumara, Akila Dananjaya, Lakshan Sandakan, Thisara Perera, Wanindu Hasaranga, Lasith Malinga, Dushmantha Chameera, Vishwa Fernando."
Asian crisis: Virat Kohli-led India need series with Pakistan | Opinion,"There couldn’t have been a more apt Independence Day gift for India than the first clean sweep in an away Test series. This was also the first time a subcontinent team was blanked at home by a neighbour in a series of three or more Tests. That part, despite India’s obvious joy, it is slightly worrying.

While credit must be given to Virat Kohli’s team for breaching Sri Lanka’s defences in 2015 before bulldozing them this time, it’s also an indicator of the slow death of Asian rivalry and invincibility. Pakistan can’t host a Test tour, Bangladesh --- despite their limited-overs success --- are not out of Test infancy, while Sri Lanka look scarily depleted and clueless after the retirements of Mahela Jayawardene, Kumar Sangakkara and Muttiah Muralitharan.

(Read | India dismiss Sri Lanka to complete 3-0 rout, script historic cricket series win)

That leaves India as the undisputed subcontinent masters. Beat them at home and no team would be faulted for feeling on top of the world. India too wouldn’t mind the extra bit of attention England or Australia may devote to them. But what happens to the balance of world cricket?

At the turn of the century and even some years later, the subcontinent had its own way of sowing doubts in the minds of touring teams. Win in Lahore and the visitors would get a fitting reply in Karachi. If the touring seamers got movement at Eden Gardens, Chepauk shocked their batsmen with sharp turn. And by the time a tour of Sri Lanka arrived, many teams simply gave up. There was no respite from the subcontinent’s miseries even if one tour’s challenge was negated.

(Read | Sri Lanka’s spineless show vs India leaves players, board with mountain to climb)

That’s why Ricky Ponting’s Australia is considered one of the best ever to tour the subcontinent, after beating Sri Lanka 3-0 and India 2-1 in 2004. This drubbing of Sri Lanka at the hands of ‘good friends’ India sends out a message that barring one country, the subcontinent may not stoke fear anymore. Zimbabwe have already given considerable shape to that fear by winning the ODI series in Sri Lanka in July before giving them a run for their money in the solitary Test.

That is why we need Pakistan to host tours as soon as possible. The ICC has tried to balance the Asian power struggle by pitting India and Pakistan often in the Future Tours Programme (FTP). According to the FTP, Pakistan were scheduled to host India in December, 2015 (three months after India beat Sri Lanka 2-1 away) and tour them right after the ODI series against Australia this year.

(Read | Virat Kohli says dressing room unity powering India’s dream run)

Had that happened, Kohli’s India would have been in for stiffer competition. Instead, an out-of-depth Sri Lanka will fill in for them in November.

Playing Pakistan of course needs government permission. But it won’t be a bad idea given the level of cricket produced when the two teams meet in ICC events. If not tour Pakistan, India could at least play them at the UAE, Pakistan’s adopted home. That could still lend some perspective to India’s successful run in Tests where they have to tour Australia, England and South Africa once in three years or so. Otherwise we may be consigned to watching more ill-matched Asian rivalry."
