Title,Article
"For Digital India to really reap benefits, some key technology-related issues need to be resolved","By Kala S Sridhar & V Sridhar

Prime Minister Narendra Modi has argued for making the country digital, and paved the way for electronic payments and receipts through applications such as the National Electronic Funds Transfer (NEFT), Bharat Interface for Money (BHIM), Unified Payments Interface (UPI) and online wallets. GoI intends to offer higher cashbacks if digital modes of payment are adopted. This has the potential to make India a country with low degree of corruption and black money, given that all transactions will be accounted for.

But there’s a flip side. Psychologically, cash brings with it responsibility. By extension, cashless transactions imply irresponsibility. When we swipe a debit or credit card, it doesn’t really pinch. But when we pay for something in cash, it makes us think several times, since we need to go to the ATM or bank regularly to get cash. So, what are the disadvantages of ‘digital’ spending? At the macro level, saving takes a hit, and the economy may be deprived of much-needed investment and capital accumulation in infrastructure and in other sectors required to boost the rate of economic growth.

At the micro level, the spending spree enabled by cashless transactions will imply less liquidity, and less saving for future generations. According to the Institute of Management Development’s World Competitiveness Centre, tech-savvy countries most digitally ready are Singapore, Sweden, the US, Finland and Denmark. The scores are based on the country’s ability to adopt digital technologies, leading to changes in government practices, business approaches and society in general. India is ranked 51st here. While the average domestic savings rate in the most tech-savvy countries is at 29%, and only at 15% in the least techsavvy ones, the future trajectory of the ‘savings and digital’ relationship is clear.

India’s domestic savings rate for 2015, according to the World Bank, is 31%, much higher than that of tech-savvy and digital Finland (21%), and of the US (17%) in 2015.

Further, Brazil and South Africa with higher digitisation are at only 16% and 20% domestic savings rate respectively, lending credence to the inverse relationship between digital payments and savings.

Don’t Have Right Connection

Also, is India prepared for digital transactions? This is a country with low information and communication technology (ICT) penetration. ‘There is a problem with the system’, ‘servers are slow’ or ‘OTP is not sent’ are constant refrains.

Digital payments require the user to be internet- and mobile-savvy. One has to remember at least two factors of authentication before completing each transaction. The two-factor authentication, while improving security, is not very user-friendly and, in most cases, depends on the telecommunication infrastructure.

According to the World Economic Forum Global Information Technology Report 2016, India is ranked 114 (out of 139 countries) in network infrastructure sub-index. The recent State of the Internet Connectivity 2017 by Akamai Technologies indicates that India is ranked 89th in internet connection speed. The poor broadband infrastructure and associated quality of services affect the timely and successful completion of electronic transactions.

Further, the digitally illiterate depend on middlemen to perform their digital transactions. As old habits die hard, the middlemen, now armed with technological skills, extract rent from the user. These tech-savvy middlemen have access to the passwords and account details of their customers, and, hence, can do irreparable financial damages and invade consumer’s financial privacy.

The accountability and liability of the different service providers — such as the telecom operators, payment gateway providers and app providers — in case the digital transactions fail, are not specified in any regulation. In most cases, it is left to the poor user/consumer to fight it out. Most often, the blame game on each other leaves the customer empty handed and with his or her financial privacy at risk.

It may well be the case that cash or digital payments do not really determine the degree, and pace, of consumer spending. But this much is for sure: if we accept rational human behaviour, digital payments are needed in an era of slow growth, when effortless consumer spending is needed for pump-priming the economy.

On the other hand, when the economy is inflationary, it is preferable that cash transactions are made, enabling consumer restraint. The promise of cashback for a digital payment is counterproductive.

A Tech-tonic Shift

In the interests of freeing the country of corruption that it promises, digital payments should be encouraged, understanding their effects on consumer spending. After all, as a country’s income keeps increasing, it will become more, not less, technologically advanced.

Hence, to facilitate digital transactions, regulations should be formulated regarding the onus and liability of different players in the digital economy, such that consumer interests are protected.

(Kala Sridhar is professor, Institute for Social and Economic Change, Bengaluru, and V Sridhar is professor, International Institute of Information Technology, Bengaluru)"
"Open letter to incoming CJI: The most pressing priorities before India’s judiciary, and how to address them","Respected CJI designate,

You are about to head the world’s most populous functioning democracy’s apex court, the planet’s most dynamic judicial institution, a final court with globally the highest degree and scope of judicial review, the global inventor of basic structure theory and PIL and the Indian institution in which maximum faith is reposed by over 1.25 billion Indians. Any wish list for such a powerful and all encompassing institution is bound to be overflowing. I will, due to exigencies of space, limit mine to a few priorities.

Firstly, you and your successor Chief Justices, down to the last known one presently on the bench, should sit down together at least once every two months to create and then monitor the implementation of one, two and five year plans for the entire judiciary, including your court. It is tragic that for the last 70 years such plans have not even been formulated with a minimum perspective of five years, subsuming sub plans for shorter periods.

This is especially vital since most of you have roughly one year (or shorter) Chief Justiceships (with one exception reaching two years). On the many fundamental issues on which the brethren may and do have disagreements, you should agree to disagree and leave them aside to be decided by each incumbent CJI.

Secondly, this agreed five year perspective plan must not be changed for any reason, except fine tuning and calibration for better achievement. Synergistic results are bound to follow. The practice of each CJI anxious to stamp his own brand of policy tends to create transitory and disruptive paradigms, precluding accelerated cumulative consequences.

Thirdly, an example of Thomas Hardy’s admonition “Take care of the small things and the big things will take care of themselves” arises in the case of our collective war on the biggest scourge of judicial arrears and backlog, besmirching the otherwise glorious face of the Indian judiciary. Since your colleagues have now firmly re-established the primacy of the collegium for judicial appointments at all except the district court level, why is it not possible to establish a flow chart which is uniform, unchangeable and institutional (not personal) to expedite appointments? The single biggest reason for backlog is unfulfilled vacancies, reaching a peak of 450 out of a total 1,100 high court judges about a year ago (plus a normal 25-33% vacancy amongst the lower judiciary, where appointments fall within the jurisdiction of the respective HCs).

This flow chart must ensure throwing up names at least six months before a SC or HC vacancy. The process must be managed by a senior non-legal, non-judicial managerial officer whose only job is to see that a judicial replacement is known at least a fortnight before the incumbent’s retirement. The flow chart must factor in that there are serious delays and stalemates amongst yourselves, but that can be taken care of by constantly throwing up names at least three times the number of vacancies.

Irrespective of the merits of the appointment, the rigidity of the “pre-retirement fortnight rule” will ensure that your whole team works to a deadline. It will obviate serious hit wickets and self-goals like the apex court committed while adopting a self-defeating standstill policy of non-meeting of collegium and non-appointment of anyone while the NJAC hearing and judgment process was on for almost 18 months.

Fourthly, having reiterated the exclusive jurisdiction of the apex court regarding judicial appointments, you as a judicial collectivity cannot adopt a policy of “prepared to strike afraid to wound”. If there are deliberate and persistent government-related reasons for delay in clearing files, it is time you began to exercise coercive powers reaching upto and including contempt against secretary and even ministerial level functionaries to ensure timely appointments. There can be no dyarchy of appointment power in practice despite a definitive SC judgment asserting exclusivity of the collegium (this comes from a supporter of the NJAC Bill like me; final SC orders must be final in letter and spirit).

Lastly, it is time that the collegium started adopting a uniform marking system for HC and SC elevations, even if it is destroyed immediately after the event. My wish list would be an equal weightage on quality of judgments written, integrity issues and a residual category of all other factors like temperament, experience, etc. The headings, though important, are less important than the fact that they must be uniform and intergenerationally consistent, forcing the various collegiums to have some uniformity of focus.

Ideally, one of your Committee of CJIs or one amongst the collegium should, like the erstwhile Sultan of folklore, sit in the court of potential appointees, disguised and completely anonymous, and report back. Physical reality is often shockingly different from paper reality! Since that will never happen, a group of 10 senior advocates of each court should be informally consulted.

None of this is rocket science. It arises from the experience of each one of us who have spent a lifetime at the Bar. It presupposes a reasonably bona fide attempt to improve the speed and quality of judicial appointments. It does not presuppose an ideal world without “the politics of the judiciary” or the “politics of the political system” but seeks to accommodate those realities. It is a great opportunity for you to start. I have no doubt that you will get full collegiate support. But even if you do not, it’s is always better to try and fail rather than fail to try."
Being Popular In School May Not Lead To Happiness After All!,"You kid in high school might believe popularity is of the utmost importance to them. A new study, however, found that kind of acceptance may not lead to long-term happiness. Close friendships that they maintained over time is what mattered more, according to a study published in the journal Child Development.

BCCL/Representational Image

So, if you're worried about your son or daughter being too friendly with his or her mates, take heart. Having strong and intimate friendships during adolescence may help improve several aspects of mental health such as anxiety, social acceptance, self-worth and symptoms of depression, researchers say.

""Our research found that the quality of friendships during adolescence may directly predict aspects of long-term mental and emotional health,"" said lead author Rachel K. Narr, PhD candidate in clinical psychology at the University of Virginia.

""High school students with higher-quality best friendships tended to improve in several aspects of mental health over time, while teens who were popular among their peers during high school may be more prone to social anxiety later in life,"" Narr added.

BCCL/Representational Image

The study looked at a community sample of 169 adolescents over 10 years, from the time they were age 15 to when they were 25.

The youth were racially, ethnically and socioeconomically diverse, with 58 per cent Caucasian, 29 per cent African American and eight per cent of mixed race or ethnicity.

BCCL/Representational Image

Adolescents were assessed annually, answering questions about who their closest friends were, reporting on their friendships and participating in interviews and assessments exploring such feelings as anxiety, social acceptance, self-worth and symptoms of depression.

Researchers found that teens who prioritised close friendships at age 15 had lower social anxiety, an increased sense of self-worth and fewer symptoms of depression by the time they reached age 25 than their peers.

facebook/Representational Image

Neither having a strong friendship nor being more popular predicted short-term changes in mental health, the researchers noted.

The researchers suggested that this may be because positive experiences with friends help bolster positive feelings about oneself during a stage of life when personal identity is being developed.

Also, close friendships may set adolescents on a trajectory to expect and therefore encourage supportive experiences in the future."
"Diagnostics, Latest Diagnostics News, Health News","LSDs are disorders caused due to some enzymes deficiencies in the body which are genetically determined and most of them are autosomal recessive. Some of them may be comparatively more commonly seen and some of them may be extremely rare and hence, their diagnosis is very challenging. Lack of awareness about these disorders their mimicking symptoms and lack of diagnostic facilities are some of the major challenges faced."
"The diagnosis of Lysosomal Storage Disorders is challenging: Dr. Madhulika Kabra, Health News, ET HealthWorld","In an interview with ETHealthworld,Additional Prof.& Officer-In-Charge, Genetics Unit, Dept of Pediatrics,, New Delhi, talks about the rare disease scenario in India. Edited excerpts:Different countries define rare disease differently. There is no uniform definition, it is based on their resources and whatever epidemiological data is existing in that particular country. There is no global definition but WHO defines rare diseases as an incidence of about 1 in 10,000, which translates to about 1 in 2500. India doesn’t have any data basically on rare diseases to define it. So, it’s important to have a definition because based on that many things can be guided like policy and things like that. So, WHO defines 1 in 10,000 but different countries have highly variable definitions. Some countries have 1 in 2000, somebody has 1 in 1 lakh so it is highly variable.World over almost 7 thousand rare diseases have been described. There are huge numbers of rare diseases if you go to the websites and it is very difficult to even list all of them. But then some of which are seen in clinical practice not only in tertiary care centers but also in specialized centers like pediatric, neurology and hematological practice include some of the inborn errors of metabolism which include Lysosomal Storage Disorders and some small molecule disorders like phenylketonuria, galactosemia, maple syrup urine disease. These are all clubbed under inborn errors of metabolism. Then there are various blood related disorders which are also there in rare diseases. You have immune disorder diseases like fever combined immunodeficiency or hypogammaglobulinemia and things like that. Then you have disorders of skeleton like skeletal dysplasia where the bones are not properly formed, neuromuscular disorder, muscular dystrophies and spinal muscular dystrophies and then you have cystic fibrosis which is again a disease which was thought not to be existing in India but we do see a good number of cases. So, there are a whole lot of them but these are some of them which we do see in the clinical practice and many more in a tertiary care setup or a referral setup.The prevalence of various rare disorders is available from certain countries, where they have demographic data available, community based or hospital based, but we do not have any such data available from India. But then based on some hospital based data we do know that the disorders which I have just talked about are being seen in tertiary care centers at least by many of the specialists in India. So, we do not have a data which is available from India based on a systematic screening, that’s for one. Some data may be coming up now because we have some new born screening data available based on some of the projects which have just finished like government funded project. So, to quote Indian data it is as of now not available but there are some of the initiatives which have recently been taken up by the Indian Council of Medical Research and they are coming up with the initiative of rare disease registry, choosing some of the disorders to begin with and hospital based registries as of now. So that’s an initiative which is very recent.In rare diseases, the numbers are huge, that is one. Some of them may be comparatively more commonly seen and some of them may be extremely rare which one may see once in a lifetime or not even see once in a lifetime and then some of the disorders which are seen in the clinical practice, the diagnosis may be missed for few reasons. One could be that the awareness is not there and nobody is to blame for that because these are rarer disorders and in the periphery these patients might not reach or just reach the tertiary care centers where the diagnostic facilities are available. So, one is awareness. Second thing is that they are mimickers, some of the relatively common rare diseases are mimickers. They may mimic some of the other common disorders which are seen in clinical practice.Once the patient comes, you are always thinking of a commoner diagnosis first, will not shoot to the rare diagnosis immediately. So, they may be missed initially and later on one may think that this maybe a particular rare disorder. The third thing is that even if the diagnosis is thought of or is kept as a differential diagnosis the facilities for diagnosis may not be available everywhere. Though in the last few years these facilities have really improved and many labs are offering these facilities. The ease of transportation of samples is also there. Now it has definitely improved but these are the challenges because of the lack of awareness and diagnostic facilities.Is there a need for improving the diagnostic facilities? What are the steps that can be taken for timely diagnosis?If you are specifically talking about Lysosomal Storage Disorders (LSDs) which are relatively common and seen in clinical practice, one is they are mimickers, so the clinicians who are likely to see these disorders should know that when they should think of LSDs, like which are the conditions which mimic LSDs, and we should exclude LSDs in what situations. So, that includes medical education and that’s really going on in a big way and which is probably the reason that the diagnostic capabilities have really improved over time and then diagnostic facilities. Though they are available in some government, private setups but these are limited to bigger cities. These are not available sort of everywhere. So, there is a need to have improvement on this, more labs should be available and the existing labs should be strengthened also.There is a plethora of Lysosomal Storage Disorders. So as of now treatment is available for 7 of them, just to understand what are Lysosomal Storage Disorders, these are the disorders which are due to some enzymes deficiencies in the body which are genetically determined. So these are inherited disorders and most of them are autosomal recessive which means that both the parents are carriers and there is a 25% chance that the baby will have the disease and the problem is with the enzyme which metabolizes certain substrates in the cells, certain waste products in the cells, so once these enzymes are deficient, these waste products get accumulated in the cells, and then because these are multisystem disorders, different parts of the body get affected and because of that various manifestations are there.In therapy, first is the Enzyme Replacement Therapy which is available for 7 of these disorders as of now. This intravenous therapy is to be given but the cost of the enzyme is very high as of now. For few disorders, some oral therapy is also available which is also very exorbitant and if you talk of the enzyme replacement therapy the main disadvantage of this therapy is that the enzyme does not reach the brain and does not affect the involvement of joint and heart if it is involved in some of the Lysosomal Storage Disorders that much.Enzyme replacement if started late and when the brain is already involved you cannot revert that back. Some of the drugs have the advantage that they can cross the blood brain barriers and brain involvement can also be prevented to some extent. These are two modes of therapy which are available. Another mode of therapy is Hematopoietic stem cells transplantation. So, before Enzyme Replacement Therapy was available for these disorders, the main stay of therapy was Hematopoietic stem cells transplantation but there are various disadvantages of that and various problems in that because we need to have a match donor and there can be lots of morbidities because of stem cell transplantation because the immune system of the individual who is the recipient has to be suppressed to see the bone marrow and there can be complications. The effect of Enzyme Replacement Therapy particularly for some diseases like Gaucher disease is much better than the Hematopoietic stem cells transplantation but that still remains an option for disorders for which the patient is unable to get the therapy and also for disorders where Enzyme Replacement Therapy is not available as of now, but then limited experience is available worldwide. Not many centers are routinely offering this. So, about the Enzyme Replacement Therapy there are 7 disorders for which it is available and the experience is most for Gaucher’s disease. The treatment is most rewarding as of now for Gaucher disease."
"These Test World Records Are Still Held By Rahul Dravid, India's Most Dependable Batsman","Rahul Dravid has been called The Wall for India. He was also India's most dependable batsman in a career that spanned 16 years.

AFP

The man even now still holds some major records in Test cricket. Let's take a look:

1. Most catches in Tests - 210

AFP

2. Most balls faced in Test cricket - 31,258

AFP

3. Bowled the maximum times in Tests - 54

AFP

4. Involved in most century stands in Tests - 88

AFP

Don't Miss 18 K SHARES 11.8 K SHARES 5.3 K SHARES 4.4 K SHARES 1.3 K SHARES 1.3 K SHARES 1.3 K SHARES 1.8 K SHARES"
"Stock in News Today, News on Top Stocks - The Economic Times","Never miss a great news story!

Get instant notifications from Economic Times

AllowNot now

You can switch off notifications anytime using browser settings."
The Economic Times,Load More...
Govt is bad at running hospitals. Let’s have Modicare instead,"In one of the most macabre and tragic incidents in recent times, 70 children died in BRD Medical College Hospital in Gorakhpur in the span of two days. The supplier allegedly cut supply of liquid oxygen after multiple unpaid bills. Many other theories are floating around too. Blame is being ascribed to the government, hospital authorities, the supplier, and some are even saying this isn’t about the oxygen shortage at all. Essentially, everyone involved has found someone to blame.

The children, however, are dead. Their families will have to live with this irreparable loss and immeasurable sorrow all their lives. Making things worse is the knowledge that this was avoidable. This happened because of one reason — utter mismanagement, a hallmark of government-run services in India.

Those who remember the pre-cellphone era days will recall the harrowing experience in obtaining a landline connection. Government-run hotels and airlines are usually of far poorer quality than their private counterparts.

When it comes to the Indian government, one thing is clear — it just can’t do complex services well. When the operations require constant interaction with lots of customers, quick decision-making and a certain amount of quality control, the government is simply terrible at running it.

Of course, mismanagement at MTNL meant you wouldn’t have a phone, and at Air India would mean your flight would be delayed. When things are bungled up in a hospital, you can die, en masse in this case.

The purpose of this article is not government bashing, something enough pieces have done. It is to make the government understand and accept its limitation — it just can’t do complex services well. The reason is simple. Most government staff adopt a ‘cover-their-backside’ approach to work. For government employees, there is no upside for initiative, creativity or improving things. In fact, if their ideas go wrong, they will suffer for it. Hence, the typical babu’s approach is this — do nothing new. Repeat, until retired.

This is why nobody acted on something as basic as oxygen in Gorakhpur. Ideally, the oxygen supplier should be on autopay. The hospital should also have an oxygen inventory system. Any meaningful drops should trigger an order, with automatic payments. Every hospital should have a line of credit for pre-approved emergency items. These are fairly obvious, implementable things. However, who will do this? Anybody suggesting so won’t get a raise, or a promotion or even recognition. However, if for some reason there are hiccups, the person will be blamed and punished (by perhaps a bad transfer or a stalling of his promotion). Hence, do nothing.

The bigger solution is to change this management style — across every government entity. Our government officials need to be empowered or incentivised to improve things.

The government can also take note of its limitations. While it doesn’t do complex services well, it does run fairly decent financial institutions. Money is a simpler product to handle (than, say, liquid oxygen and life-saving medicines) and routine systems are enough to keep things going. LIC is one of India’s top insurers. A better direction for the government would be to improve India’s medical insurance, and be less involved in running hospitals. Do note that some of India’s best doctors are in government hospitals. Talent does get attracted to government jobs and they can stay. However, it is the running of the hospitals —cleanliness, supplies, logistics and payments where the government falters. Get out of that. Insure more people. Give them a good coverage plan. Keep good doctors. And let more private players run the hospitals.

Some efforts like the Rural Health Insurance Scheme have been modestly successful, but have not transformed the medical sector. The insurance coverage given under such schemes is paltry. A new comprehensive medical insurance scheme (and it doesn’t have to be free) that offers Indian’s good medical coverage across the private and public health network may work better than the government running thousands of large hospitals. If there can be Obamacare, why not Modicare?

One also needs to relieve the excess pressure on the public health system. While some fault lies with poor management, some of what happened is due to overstretched healthcare facilities. Whether through insurance or new hospitals, we do need to spend more on healthcare (as a percentage of GDP).

Nothing can lessen the pain of the people who lost their kids. What we can hope is to learn lessons from this horrible incident and reform our healthcare system so Gorakhpur never, ever happens again."
Here's How Twitterati Lauded The Historic Judgement By Supreme Court On Triple Talaq,"In a historic judgement, the Supreme Court struck down triple talaq with an iron fist on Tuesday. Just as the 5-judge declared it unconstitutional, reactions poured in social media, with almost all of them lauding the court's decision.

bccl/representational image

The court termed the practice as ""unconstitutional"", ""arbitrary"" and ""not part of Islam"".

While the opinion on the verdict was divided in the ratio of 3:2 among the panel of Supreme Court judges, Twitterati was mostly unanimous in welcoming it. From relief to humour to anger to even fear mongering, here's how people reacted.

Be it politicians or civilians, each one pitched in their opinion on the verdict. Politicians take on the judgement: #1 Prime Minister Narendra Modi hailed as ""historic"" the Supreme Court ruling on triple talaq and said it grants equality to Muslim women.

Judgment of the Hon'ble SC on Triple Talaq is historic. It grants equality to Muslim women and is a powerful measure for women empowerment. — Narendra Modi (@narendramodi) August 22, 2017

#2 BJP president Amit Shah welcomed the SC's verdict on triple talaq. He said the verdict is the ""dawn of new era towards right to equality for Muslim women"".

तीन तलाक पर सुप्रीमकोर्ट का निर्णय- मुस्लिम महिलाओं के लिए स्वाभिमान पूर्ण एवं समानता के एक नए युग की शुरुआत। pic.twitter.com/NDMcZsKJUw — Amit Shah (@AmitShah) August 22, 2017

#3 BJP leader Shazia Ilmi termed triple talaq as anti-Quran, anti-Constitution and anti-humanity.

Triple Talaq is anti-Quran, anti-Constitution and anti-humanity! From Shahbano to Shayara Bano the wheel has turned full circle.Say No to TT — shazia ilmi (@shaziailmi) August 22, 2017

#4 Minister for Women and Child Development Maneka Gandhi termed the judgement ""another step towards gender justice and gender equality.""

Its a good judgement and its another step towards gender justice and gender equality:Maneka Gandhi,Union Minister #TripleTalaq pic.twitter.com/Gu8qSjt210 — ANI (@ANI) August 22, 2017

#5 Minister of Youth Affairs and Sports Vijay Goel said, ""we are confident that this is the end of bad practice of triple talaq"".

#6 Uttar Pradesh Chief Minister Yogi Adityanath said, ""It would be great had it (decision of SC bench) been on consensus. This is start of justice for women. Soon further action will be taken in this regard"".

Here's how the rest on Twitter reacted to the news:

#7 Many hailed the verdict as a victory for Muslim women



Unconstitutional, unconstitutional, unconstitutional: Supreme Court strikes off #TripleTalaq — Khushi (@Khushi_Beee) 22 August 2017

#8 Stand up Comedian Sorabh Pant added a bit of an irony to the

#TripleTalaq is that uncle dancing vulgarly at a wedding.

Almost everyone wants it stopped.

But, nobody wants to be the one to stop it. — Sorabh Pant (@hankypanty) 22 August 2017 Don't Miss 1.3 K SHARES 604 SHARES 97.1 K SHARES 9.4 K SHARES 16.6 K SHARES 7.8 K SHARES 28.4 K SHARES 12 K SHARES 23.8 K SHARES 10.4 K SHARES

#9 Justice prevails after all!

Just hope to see Justice prevailing over barbaric customs & tradition against helpless Muslim women #TripleTalaq pic.twitter.com/F3HYJdnhPS — Adv. Pragya Bhushan (@pragya_bhushan) 21 August 2017

#10 People praised the power of Indian democracy

1000 years of evil practise of #TripleTalaq ended by Supreme Courr by a stroke of pen. This is power of Indian democracy and rule of law — Monika Arora (@advmonikaarora) 22 August 2017

#12 At the end of it all, this judgement was inevitable and the evil practice had to be obliterated.

It shouldn't matter whether #TripleTalaq is Islamic or un-Islamic, has blessing of Quran or not. It is inhuman and unjust. It has to go — Abhijit Majumder (@abhijitmajumder) 22 August 2017

With inputs from TOI"
