Title,Article
"Yuvraj Singh, Suresh Raina failed ‘Yo-Yo’ endurance test at the NCA","The acceptable ‘Yo-Yo’ score is 19.5 and upwards. (Source: File) The acceptable ‘Yo-Yo’ score is 19.5 and upwards. (Source: File)

The failure to clear the ‘Yo-Yo’ endurance test at the National Cricket Academy was the primary reason why Yuvraj Singh and Suresh Raina were not considered for the Sri Lanka limited overs series.

The Indian team regularly undergoes a series of fitness tests with ‘Yo-Yo’ endurance test being the most important of them. It is an advanced version of the ‘beep’ test that was used by teams of earlier generations. The current Indian team is considered to be the fittest by a fair distance.

It has been learnt that for the current Indian team, the acceptable ‘Yo-Yo’ score is 19.5 and upwards. Captain Virat Kohli, easily the fittest Indian cricketer, scores around 21 in the test.

However, both Yuvraj and Raina have scored well below the permissible level of 19.5 with Yuvraj barely managing to touch 16, which was the biggest reason for his ouster.

“The current team think tank, coach Ravi Shastri, skipper Virat Kohli and chairman of selectors MSK Prasad have made it clear that fitness standards are non-negotiable.

“On an average, the Australian cricketers score 21 in Yo-Yo test. Here Virat, Ravindra Jadeja, Manish Pandey regularly hit that score while others are either touching 19.5 or is hitting above that score,” a BCCI official, who cannot come on record, told PTI today.

“In an earlier era, when the traditional beep test was in vogue, the Indian players of the 1990’s would have scored around 16 to 16.5 barring a few like Mohammed Azharuddin, Robin Singh or Ajay Jadeja.

“But now it’s different as the skipper himself is hitting the benchmark, which the Australian cricket team sets it,” the official added. Just for understanding, how the Yo-Yo Test works.

Cones are placed to mark out two lines 20 meters apart. A player starts with his foot behind one of the lines, and begins running when instructed. The player continues running between the two lines, turning when signalled by the recorded beeps.

After each minute or so, the pace gets quicker. If the line is not reached in time, the player must run to the line turn and try to catch up with the pace within two more ‘beeps’. The test is stopped if the player fails to catch up with the pace within the two ends.

The entire process is software-based where the results are recorded. It must be noted that the same test for football and hockey team will produce entirely different results have higher benchmarks, considering the speed and endurance level involved with the sport.

For all the latest Sports News, download Indian Express App"
Day before I-Day: Punjab govt issues fresh guidelines for schools as per MHRD order,"Earlier, the education department of Punjab has issued letter to the government schools dated August 10 which say that each school has to unfurl tricolor in the campus. It added that ‘singing national anthem has to be the mandatory and important part of the entire celebrations’. However there was no mention of ‘Sankalp programme’ or oath taking ceremony as mentioned by MHRD Earlier, the education department of Punjab has issued letter to the government schools dated August 10 which say that each school has to unfurl tricolor in the campus. It added that ‘singing national anthem has to be the mandatory and important part of the entire celebrations’. However there was no mention of ‘Sankalp programme’ or oath taking ceremony as mentioned by MHRD

A week after the Ministry of Human Resource Development (MHRD) issued guidelines for schools to celebrate Independence Day, the Punjab education department issued fresh guidelines for government schools in line with MHRD orders on Monday.

In its orders dated August 7, MHRD said that schools have to organize ‘Sankalp programme’ near ‘Shaheed Smaraks’ and an oath has to be undertaken vowing removal of corruption, poverty, terrorism, casteism and communalism by 2022 to form a ‘New India’.

Earlier, the education department of Punjab has issued letter to the government schools dated August 10 which say that each school has to unfurl tricolor in the campus. It added that ‘singing national anthem has to be the mandatory and important part of the entire celebrations’.

However there was no mention of ‘Sankalp programme’ or oath taking ceremony as mentioned by MHRD. The fresh orders issued just a day before I-Day (copy with The Indian Express) by the office of Director General of School Education (DGSE) say that schools have to organize Sankalp programme and an oath taking ceremony.

The letter reads, ‘Celebrating 70 years of India’s independence organizing additional activities beside regular programmes. Students should be taken to nearby martrydom memorials and should be told about our freedom fighters. If not taken to memorials, they should be told about freedom fighters on the school campus itself. Then they should be administered an oath vowing removal of corruption, communalism, casteism, poverty and terrorism from the country in next five years.’

A quiz competition for class 11 and 12 has to be organized on the topic ‘Independence Struggle and India’s Development’. The letter further says that students can refer to ‘PM Narendra Modi mobile app’ to download quiz questions.

For class 6 to 10, painting competition on the theme of ‘Independence Movement’ has to be organized by August 30 and the best paintings to be displayed on notice board.

Krishan Kumar, secretary education Punjab said, “We did not receive the letter of MHRD till August 10 when we issued our letter. We never had any objection over MHRD orders. So now we have issued separate instructions as per that letter. However, in our general instructions dated August 10, it is only unfurling of tricolor and singing national anthem which was mandatory.”

The school heads however said that they have not received any orders apart from the letter received on August 10 and issuing such detailed instructions a day before I-Day is a cruel joke by the government.

“We have only received the letter dated August 10 and no instructions on I-Day have come after that yet. Issuing such instructions hours before the I-Day is a sort of cruel joke with the teachers who have to organize everything,” said a principal from a government school in Ludhiana.

For all the latest India News, download Indian Express App"
No Fond Return of Love,"Men Without Women comes across as a refined product of those attempts, pitch-perfect for the most part. Men Without Women comes across as a refined product of those attempts, pitch-perfect for the most part.

Title: Men Without Women

Author: Haruki Murakami

Publishers: Harvill Secker/Penguin Random House

228 pages

“Loneliness seeps deep down inside your body, like a red-wine stain on a pastel carpet,” says the narrator of the titular story of Men Without Women. The men in c’s heart-rending new book of short stories are all stained — be it by loneliness, their deficiencies or the phantom pain from a wonderfully innocent first love. These indelible marks act as a common strand as the author plays through all seven stories, hitting blue notes aplenty along the way.

In the ever-changing world of Murakami’s writing, there are a few assurances — most characters will have musical tastes ranging from Schubert to The Beatles, solace is often found in bars and good food, cats are a shining ray of hope in a universe that rations it out grudgingly. The most important assurance, however, is that happiness and meaning will be hard to find and even harder to keep.

For many characters, the search that ensues is the driving force that pushes their fractured selves forward. Such a quest — be it literal as in The Wind Up Bird Chronicles (1997), or metaphorical, as with Kafka on the Shore (2005) — is often the only hint of proactivity in an otherwise bland, almost dispassionate, array of protagonists. The latest collection begins with Drive My Car — a reference to The Beatles and the story of Kafuku, a middle-aged actor and widower, whose wife had affairs throughout the span of their marriage. Tortured by the knowledge of the affairs, what Kafuku seeks more than anything else is to know why. Such a curiousity is, in Murakami’s world, a powerful, arbitrary force devoid of a place on any moral scale.

Perhaps, one of the biggest triumphs of the book is the ease with which Murakami indulges in tragicomedy, maneuvering between the two genres effortlessly. In The Independent Organ, the protagonist speaks of successful cosmetic surgeon Dr Tokai. A 52-year-old confirmed bachelor, Tokai is content to remain “the casual number-two lover, a convenient rainy-day boyfriend, a handy partner for a casual fling”. That is, until, he falls in love with a young, married woman, who eventually ends their affair, leaving the doctor to grapple desperately with a suffocating sense of loss for the very first time. The narrator mocks and empathises with Tokai in equal measure — this narrative tone prevaricates between dark and light in stories such as Kino or Yesterday as well.

While a Murakami short story can be seen as a condensed version of his much lengthier novels, earlier collections such as The Elephant Vanishes (1993) seem to wrestle with challenges in form, struggling not to sacrifice pace for form or flair for substance. Men Without Women comes across as a refined product of those attempts, pitch-perfect for the most part. This is not to suggest a dearth of experiments, however. Two particularly intriguing tales — Scheherazade and Samsa in Love — are also among the more fantastical and dream-like. The former falls into the category of works such as Hard-Boiled Wonderland and the End of the World (1985), in that key plot elements can be seen as representative of the narrative structure.

The story that best puts the “magical” in magical realism is Samsa in Love, a play on Franz Kafka’s The Metamorphosis (1915). Thrust into an “ill-formed, fragile, ludicrous” human body, an insect must come to terms with his new physical and metaphysical realities. The narration is languid and almost directionless at points, as it explores Samsa being thrust into the world of human interactions with the arrival of a hunchbacked female locksmith at the house he is in, with little idea of even the concept of lust or romantic interest.

When it comes to a central component in Murakami’s exploration of loneliness and curiosity, which are, by nature, deeply intertwined with notions of love and lust, a level of indulgence on the part of readers is undoubtedly necessary. Within the Americanophilic, dream-like worlds that the author builds, there is a thin line between the confidently-paced and “get to the point already!” This line tends to be a divisive one, placing most readers firmly in one camp or the other.

Those who find the indulgence to stroll along this narrative path, however, will likely find themselves in a space one character refers to as the “unrealness of reality”. Left adrift here, in the beguiling space where the author thrives, readers will have to find their own way out. A few, if they’re lucky enough, might chance across a cat or two along the way.

For all the latest Lifestyle News, download Indian Express App"
Lakshya Sen clinches Bulgaria Open International Series,"Lakshya Sen had also played the final of Senior National Championship in February. (Source: Twitter) Lakshya Sen had also played the final of Senior National Championship in February. (Source: Twitter)

India’s 16-year-old Lakshya Sen won the Bulgaria Open International Series title on Wednesday. He defeated Croatia’s Zvonimir Durkinjak in the men’s singles final in Sofia, Bulgaria.

Lakshya clinched a three-game win against second ranked Zvonimir 18-21, 21-12, 21-17, as the match lasted for 57-minutes. In the semifinals, he thrashed Sri Lanka’s Dinuka Karunaratna 21-19, 21-14 in straight games on Tuesday.

Sen, who is also the ranked number one in World Juniors, had also played the final of Senior National Championship in February and a few days back he was also trained by the former All England champion Peter Gade. Gade is currently coaching the French national team.

On Lakshya’s remarkable achievement, his coach Vimal Kumar said, “It is a creditable achievement for Lakshya. He is still a junior but he has been able to win tournaments and that is a good sign. We had sent five players on a 10-day training trip with the French national team. He trained under the great Peter Gade and it has benefitted him.”

He added, “He had a good tournament. He beat the top seed Sam Parsons in the first round. He won the junior National and also was finalist at Senior Nationals this year and it gave him a lot of confidence to beat top players like HS Prannoy. So I feel if groomed properly, he does have a great future.”

On being asked about Lakshya’s upcoming tournaments, Vimal said, “He is concentrating on his strength. We have former national champion Sayali Gokhale attached to him and she travels with him. In two months time, he will be playing Vietnam Grand Prix and then it would be a junior World championship.”

In 2016, Lakshya had clinched the India International Series and also a bronze at the CPB Badminton and Sports Science Training Center in Thailand.

For all the latest Sports News, download Indian Express App

© IE Online Media Services Pvt Ltd"
South Korea’s President Moon Jae-in says North Korean nuclear-tipped ICBM is a “red line”,"South Korean President Moon Jae-in. (Source: Reuters Photo) South Korean President Moon Jae-in. (Source: Reuters Photo)

North Korea would be “crossing a red line” if it put a nuclear warhead on an intercontinental ballistic missile, South Korea’s president said on Thursday, but the United States had promised to seek Seoul’s approval before taking any military action. North Korea’s rapid progress in developing nuclear weapons and missiles capable of reaching the U.S. mainland has fuelled a surge in tensions in recent days. Pyongyang has threatened to fire missiles towards the Pacific island of Guam and U.S. President Donald Trump has warned it would face “fire and fury” if it threatened the United States.

“I would consider that North Korea is crossing a red line if it launches an intercontinental ballistic missile again and weaponises it by putting a nuclear warhead on top of the missile,” South Korean President Moon Jae-in said at a news conference marking his first 100 days in office. Moon has repeatedly urged North Korea not to “cross the red line” but had not previously elaborated what that would constitute. Trump had promised to seek negotiations and approval from South Korea before taking any options regarding North Korea, Moon also said. The United States and South Korea remain technically still at war with North Korea after the 1950-53 Korean conflict ended with a truce, not a peace treaty.

Washington has warned it is ready to use force if needed to stop North Korea’s ballistic missile and nuclear programmes but that it prefers global diplomatic action.

“NO MILITARY SOLUTION”

U.S. Vice President Mike Pence told reporters in Chile on Wednesday that “all options” remained on the table with regards to North Korea, and he called on Latin American nations to break ties with Pyongyang.

However, White House chief strategist Steve Bannon said there was “no military solution” to North Korea’s nuclear threats because of Pyongyang’s massed artillery targeting the South Korean capital.

“Until somebody solves the part of the equation that shows me that 10 million people in Seoul don’t die in the first 30 minutes from conventional weapons, I don’t know what you’re talking about, there’s no military solution here, they got us,” Bannon told The American Prospect.

China, North Korea’s main ally and trading partner, has repeatedly urged Pyongyang to halt its weapons programme and at the same time urged South Korea and the United States to stop military drills in order to lower tensions.

Bannon said he was pushing the U.S. administration to take a harder line on China trade and not put complaints against its trade practices in the backseat in the hope that Beijing would help restrain leader Kim Jong Un.

“To me, the economic war with China is everything. And we have to be maniacally focused on that,” The American Prospect quoted Bannon as saying. North Korean media reported on Tuesday that Kim had delayed the decision on firing four missiles towards Guam, a U.S. territory home to a vital air base and Navy facility, while he waited to see what the United States did next.

“Kim Jong Un of North Korea made a very wise and well reasoned decision,” Trump wrote on Twitter on Wednesday. “The alternative would have been both catastrophic and unacceptable!”

For all the latest World News, download Indian Express App"
"11-year-old kidnapped, strangled in Narela, police arrest uncle","The reason why the family claimed Lalit’s involvement was due to his estranged relationship with his wife, grand daughter of the complainant.

(Representational image) The reason why the family claimed Lalit’s involvement was due to his estranged relationship with his wife, grand daughter of the complainant.(Representational image)

An 11-year-old boy was allegedly abducted and strangled by his brother-in-law on Sunday. The accused had allegedly lured the boy on pretext of buying him a kite, and later took him to a forest area in Narela, where he strangled him with a piece of cloth, police said.

The accused has been identified as Lalit (27), a resident of Bhajanpura in northeast Delhi. He had been arrested within five hours of the incident being reported to police, after they managed to get their hands on a CCTV footage showing Lalit leaving on his bike with the boy.

The police questioned him after the grandfather of the boy, who is also the complainant in the case, reported to the Bhajanpura police station that the boy was missing.

“The complainant had stated that his grandson had left his house located for a Matki Phodo programme, and had subsequently disappeared. The family tried to search the locality and when they could not find him, they alleged that Lalit had kidnapped him,” said a police officer privy to the investigation.

The reason why the family claimed Lalit’s involvement was due to his estranged relationship with his wife, grand daughter of the complainant.

The father of Lalit’s estranged wife, lived with his five daughters and a son in Bhajanpura, the complaint states.

“One of his daughters fell in love with Lalit. We had protested against the marriage, but they married anyway. They started having some trouble and we convinced her to leave the man. He would beat my grand daughter, and abuse her and our family,” the complainant alleged.

During questioning, Lalit confessed to his involvement in the murder of the boy, police said. He told the police that he grew bitter over his wife’s decision to part ways with him and decided to murder the boy to exact revenge.

Lalit told police that he had conducted a recee of the forest area in Alipur and Narela, police said. The body of the boy was found with his hands and feet bound with tape. It has been sent for post-mortem after which it will be handed over to the family.

For all the latest Cities News, download Indian Express App"
Donald Trump directs USTR to examine China’s trade policies,"US President Donald Trump. (Source: AP Photo) US President Donald Trump. (Source: AP Photo)

US President Donald Trump on Monday asked his country’s top trade official to investigate Chinese trade practices with the focus on intellectual property (IP) and advanced technology, asserting that “unfair” practices by foreign countries harm American businesses. “The theft of intellectual property by foreign countries costs our nation millions of jobs and billions and billions of dollars each and every year. For too long, this wealth has been drained from our country while Washington has done nothing,” Trump said.

“Today, I’m directing the United States Trade Representative to examine China’s policies, practices, and actions with regard to the forced transfers of American technology and the theft of American intellectual property,” Trump said as he signed a memorandum in this regard.

“As President of the United States, it’s my duty and responsibility to protect the American workers, technology, and industry from unfair and abusive actions,” he said.

Trump said his administration will stand up to any country that unlawfully forces American companies to transfer their valuable technology as a condition of market access.

He said the US will combat the counterfeiting and piracy that destroys American jobs and enforce the rules of fair and reciprocal trade that form the foundation of responsible commerce.

“We will protect forgotten Americans who have been left behind by a global trade system that has failed to look — and I mean look — out for their interests. They have not been looking out at all,” he said.

Trump said the US Trade Representative Robert Lighthizer, is empowered to consider all available options at his disposal.

“We will safeguard the copyrights, patents, trademarks, trade secrets, and other intellectual property that is so vital to our security and to our prosperity. We will uphold our values, we will defend our workers, and we will protect the innovations, creations, and inventions that power our magnificent country,” he said.

Lighthizer said the US has for many years been facing a very serious problem. “China industrial policies and other practices reportedly have forced the transfer of vital US technology to Chinese companies,” he alleged.

“We will engage in a thorough investigation and, if needed, take action to preserve the future of US industry. Thousands of jobs are at stake for our workers and for future generations. This will be one of USTR’s highest priorities, and we will report back to the President as soon as possible,” Lighthizer said.

Top American lawmakers welcomed the move. “I am pleased that President Trump has targeted China’s forced technology policies. These practices have unfairly forced American companies to surrender vital intellectual property to their Chinese competitors as the price for doing business,” said House Ways and Means Committee Chairman Kevin Brady.

House Ways and Means Committee Trade Subcommittee Chairman Dave Reichert welcomed Trump in addressing China’s forced technology transfer requirements.

“The US economy and so many jobs depend on the strength of our technology companies, including some of our nation’s leading tech companies headquartered in my home state of Washington,” he said.

Democratic Leader Nancy Pelosi alleged that for years now, China’s brazenly unfair trade practices have weakened America’s economy and hurt American workers.

Even though President Trump has signed a memo of instruction to the USTR to consider investigating China’s unfair intellectual property practices, Pelosi asked the agency to take a series of strong steps including requiring American companies to transfer technology and proprietary information to do business in China.

Pelosi asked USTR to take steps against China’s theft of American trade-secrets; China’s piracy of other American intellectual property, including software; and market barriers facing US businesses and products in China.

“In addition, the Administration must recognise that challenging China’s open intellectual property theft is especially vital now, in light of China’s ‘Made in China 2025’ policy. This policy will not only not only hurt American companies in China, but will make it harder for us to compete globally with Chinese firms,” Pelosi said.

“When the rules of the road are followed, US businesses and workers can compete with anyone in the world. I look forward to working with the administration as it begins this 301 investigation, and will continue to work to hold foreign countries accountable when they violate our trade laws,” said Senator Robert Portman.

The bipartisan IP Commission welcomed the decision. “The scale of Chinese forced transfer and theft of American intellectual property threatens these interests, both our prosperity and security, and thus US policy must address this set of issues,” said Dr Richard Ellings, director of the IP Commission and president of National Bureau of Asian Research.

Senator Charles Schumer, Senate Minority Leader felt that this was a weak action. “President Trump’s pattern continues: Tough talk on China, but weaker action than anyone could ever imagine,” he said.

For all the latest World News, download Indian Express App"
"Bigg Boss Tamil: Suja Varunee is a target already, Gayathri asks Aarav to be ‘careful’","Suja Varunee enters Bigg Boss Tamil show Suja Varunee enters Bigg Boss Tamil show

Suja Varunee was the latest celebrity to enter the Bigg Boss Tamil house on Wednesday. While the showrunners made sure Suja gets a dramatic and grand entrance on the show, she was rather given the cold shoulder by most of the housemates on her arrival.

It felt like Suja’s mood was swinging between excitement and awkwardness as the actor did not get the warm welcome she expected. Bindu Madhavi was given a better welcome by the housemates. For instance, Gayathri Raghuram, who bolted towards Bindu to give her a warm hug, was nonchalant when she saw Suja in the house.

What’s more, Gayathri, who was engaged in an ego-clash with Raiza, seemingly started to form a group against Suja. Gayathri was visibly worried about Suja and she made it clear while talking to other housemates. Snehan, Vaiyapuri, Aarav and Gayathri started discussing Suja’s character based on their pre-conceived views about her.

Gayathri even asked Aarav to be careful about Suja, understandably referring to Oviya incident. For the uninitiated, the housemates were under the impression that Oviya was making romantic overtures at Aarav against his will. But, later it was revealed that they both were involved in a sort of romantic relationship as they even exchanged kisses twice on the show. And that did not end well for both of them. While Oviya quit the show, Aarav lost the respect among the viewers.

Hence, Gayathri was apparently warning Aarav not to get involved with Suja and always be ‘careful.’ Gayathri advised him to always stay close to her as she will keep him out of trouble as his big sister.

Snehan and Vaiyapuri who were present in the room seemed to agree with Gayathri’s views. Aarav responded saying he will be playing it safe.

Snehan and Vaiyapuri ridiculed Ganesh Venkatraman for being kind and thoughtful towards Suja. While other housemates were involved in backbiting, Ganesh and Bindu were helping Suja to settle in her new house.

Gayathri was telling Snehan that Suja was five times ….whatever..than Juliana. Gayathri further added that she was afraid that Suja might say something insulting to her in case if they ever get into a fight.

Most of the housemates seem to be concerned about the fact that Suja has seen all their antics, shortcomings and backbiting on the show for the last 50 days.

For all the latest Entertainment News, download Indian Express App

© IE Online Media Services Pvt Ltd"
Injured Carlos Tevez to return to China after Argentina treatment,"Carlos Tevez asked Shanghai Shenhua to allow him to return to his native Buenos Aires for further treatment. (Source: File) Carlos Tevez asked Shanghai Shenhua to allow him to return to his native Buenos Aires for further treatment. (Source: File)

Carlos Tevez has been granted a return to his native Argentina for treatment on a calf injury, but only after agreeing in writing to return to Chinese Super League side Shanghai Shenhua before the end of the month.

Speculation has been mounting in local media that the former Manchester United and Juventus forward was attempting to orchestrate a move back to Boca Juniors, who sold the 33-year-old to Shenhua for 11 million euros ($12.93 million) in January.

He has played just 11 times in the league for Shenhua, scoring twice, with his fitful performances blamed on the injury that first occurred in April.

Tevez asked Shenhua to allow him to return to his native Buenos Aires for further treatment. “According to the request from Carlos Tevez to our club, after discussion, we now approve his request,” Shenhua said, according to the South China Morning Post.

“He’s permitted to go back to Argentina and receive treatment at the Clinica Jorge Bombicino and he must rejoin the team on August 30 and participate in training.”

Tevez signed a two-year contract with the CSL side in January and according to media reports earns wages in the region of $800,000, making him one of the highest paid players in the world.

However, a clause in the deal that saw him move from Boca Juniors states the Argentinian club must repay more than half of the transfer fee should the striker not complete two seasons with Shenhua.

Tevez has not played in the last two games and will now miss Wednesday’s first leg of the Chinese FA Cup against second division Shanghai Shenxin and Saturday’s meeting with league leaders and defending champions Guangzhou Evergrande.

“He didn’t go back to enjoy a holiday, he went back for the rehabilitation of his muscles,” David Wang, a Spanish translator working with Shenhua, was quoted as saying by the SCMP.

“The rehabilitation process requires two weeks, but it will take two days to go and two days to come back.

“As the players are required to report to the club on August 28, Tevez won’t have enough time to do the rehabilitation, so the management of the club suggested him to leave a few days before the break and allow him to come back two days later.”

For all the latest Sports News, download Indian Express App"
Sharad Yadav rallies support from about dozen parties,"J D(U) leader Sharad Yadav. J D(U) leader Sharad Yadav.

Out to challenge Nitish Kumar’s leadership, rebel JD(U) leader Sharad Yadav on Thursday rallied about a dozen parties at an event in New Delhi and asserted that if people stand together, then even “Hitler cannot win”. Yadav organised the convention, titled ‘Sanjhi Virasat Bachao’ (save the common culture), amidst his strong opposition to Kumar joining the BJP-led NDA and his claim to represent the real JD(U). The convention was attended by Congress vice president Rahul Gandhi and leaders from other parties like CPI-M, CPI, SP, BSP, NCP, RJD, NC, JD-S and RLD.

Yadav, who has been removed by Kumar as leader of the party in Rajya Sabha, has been insisting that he is founder of the party and hence the real leader.

Addressing the gathering, Yadav attacked the ruling BJP as he raked up several issues including alleged atrocities against dalits and minorities, love jihad, suicides by farmers, deaths of children in a Gorakhpur hospital and the killing of soldiers at the border.

As the other opposition leaders called for a united fight, Yadav urged the youth and farmers in particular to make right use of their “power of vote” for a bright future. “I am confident that when people of this country, world stand united, even Hitler cannot win,” he said amid cheers from his supporters.

At the convention, he was lauded by many opposition leaders for standing with the secular forces and some of them recognised Yadav’s faction as the “real JD(U)”.

Yadav said that after Kumar decided to join hands with the BJP recently, he had received “several calls” from people who thought he may become a union minister but added that there is a tradition of “making sacrifices” to save the composite culture.

He appealed to the youth to join the “battle” for saving the composite culture. “I want the youth to come to join the battle to save the composite culture. They (BJP) talk about ‘love jihad’. What will transpire between a young boy or girl, if not love?

“I had seen the film Mughal-e-Azam years ago. It had a song ‘Mohabbat Zindabad’ (hail love). Now, here is a strange King who says you will go to jail if you fall in love,” he said, without naming anyone or a party.

Stating that Dr BR Ambedkar, despite belonging to backward community, had drafted Constitution for all the communities, Yadav said the dalits are under attack and cited examples of incidents in Gujarat’s Una and Saharanpur in Uttar Pradesh. “Don’t target the dalit youngsters who are fighting against the injustice…the composite culture talks about embracing the deprived,” he added.

He further wondered how the country will fight against China “which is using aggressive language these days” if it is divided on communal lines. “We cannot give a reply to China, if 80 per cent of the (country’s population) youngsters, the deprived sections, farmers are not strong,” he added.

For all the latest India News, download Indian Express App"
