Title,Article
Ruthless England hand Windies a thrashing,"DAY-NIGHT TEST

Ruthless England hand Windies a thrashing

• Last updated on Sun, 20 Aug, 2017, 07:56 AM Rob Johnston in Birmingham

James Anderson set the tone for a 19-wicket day with a stirring opening burst. © Getty

Windies lost 19 wickets at Edgbaston on Saturday (August 19) in a horror display which allowed England to wrap up a three-day victory and take a 1-0 lead in the three-match rubber. It was about as poor a display of Test match batting as you could see from the tourists and their innings and 209-run defeat does not bode well for the competitiveness of the rest of the series.

A lack of basic discipline and patience, some might even say fight, resulted in a disproportionate number of poor shots from the Windies batsmen, eight of whom were dismissed twice in the day. On what was still a good pitch for batting, the visitors' capitulation, for that is what it was, within 93 overs across both innings should elicit plenty of stern words from coach Stuart Law. Despite their inexperience, this simply wasn't good enough.

It was England's third Test victory in a row, the first time since the summer of 2014 against India that they have won three successive matches. It will not, however, have told them much they didn't already know about their team and unless the Windies improve markedly in the next two Tests, England will have learned little ahead of the Ashes series.

James Anderson, who took four wickets in the day, was probably the pick of England's bowlers - it took the visitors 21 deliveries before they scored a run off him today - but Stuart Broad was equally impressive. When he dismissed Shane Dowrich in the final session, Broad overtook Sir Ian Botham to become England's second-highest Test wicket taker. At 31, there's plenty of time to add to his 384 victims.

Resuming on 44 for 1 this afternoon, the Windies lost the remaining nine wickets in their first innings for 124 runs to be bowled out for 168 just after the lunch interval. They were 346 runs behind England and with plenty of time left in the day, Joe Root enforced the follow-on perhaps more in hope than expectation of wrapping things up today. As it was, the visitors were bowled out for 137 second time round, losing six wickets for 61 runs after tea, and the win was sealed at 8.56 pm.

The day's rout had been started by Anderson, who dismissed Kyle Hope and Roston Chase without conceding a run and then ran out Keiran Powell by two yards from mid-off for good measure. The ball to dismiss Hope was a beauty, jumping from a good length to take the shoulder of the bat to Ben Stokes in the gully. The one to Chase was less spectacular but no-less effective as the batsman chopped a good length ball on to off-stump with an angled bat. Powell's attempted run was suicidal.

He was not the only batsman to be complicit in their own downfall. Shai Hope drove expansively and loosely at Roland-Jones and played on for 15 before Shane Dowrich swiped across a full delivery from the same bowler and was plumb LBW. Captain Jason Holder swished unconvincingly a number of times outside off-stump before finally edging Moeen Ali behind for 11. With his side in trouble, it was a poor show from the captain.

When all was going to pot around him, Jermaine Blackwood at least stood firm. He finished with 79 not out from just 76 balls and took full advantage of the width offered to him early on, in particular by Stokes. It was a fighting innings which included two sixes but the number six found little support. Broad bowled Kemar Roach and dismissed Alzzari Joseph LBW before Miguel Cummins was run out by Tom Westley as Blackwood tried to steal the strike. It rather summed up the tourists' innings.

It cannot have taken much time for Root to decide to enforce the follow-on given his bowlers had only got through 47 overs worth of work and the shambolic nature of the opposition's batting. Within five overs, Anderson had his 491st Test wicket when Powell played away from his body to a ball angled across him and edged to Alastair Cook at first slip.

Kyle Hope was next to go LBW to Roland-Jones and Shai Hope followed shortly after wafting at a rising delivery from Stokes and edging to Joe Root. They were two more poor shots to add to the list. Kraigg Brathwaite, the only front-line batsman not to be dismissed twice in the day, battled gamely for 40 before missing a turning ball from Moeen on the stroke of Tea which was given out LBW on review.

That left England with six wickets to get in the final session which they did in less than 20 overs. Blackwood was the first to go, stumped off Moeen, rather undoing his good work of the first innings, and Chase was LBW to Broad from a ball which kept low. Holder was dismissed next ball, caught at second slip, and although Roach kept out the hat-trick ball, England were not to be denied. The last three wickets fell soon enough, Broad finishing with 3 for 34, which put the Windes out of their misery and sent a raucous Edgbaston crowd home happy.

Brief scores: England 514/8 decl. (Alastair Cook 243, Joe Root 136; Roston Chase 4-113) beat Windies 168 (Jermaine Blackwood 79*; James Anderson 3-34) & 138 (f/o) (Kraigg Brathwaite 40; Stuart Broad 3-34) by an innings and 209 runs.

© Cricbuzz

TAGS

RELATED STORIES"
"As 'Toilet' Enters 100 Crore Club, Twinkle Khanna Points At Open Defecation In A Hilarious Post","Akshay Kumar has proved his stardom yet again! With Toilet Ek Prem Katha, a socially relevant film that takes on the problem of open defecation in India, it has become fifth consecutive hit in the last 20 months.

In just eight days of it hitting the silver screen, trade analyst Taran Adarsh confirmed on Twitter that the film had entered the 100 crore club, making it Akshay Kumar’s 8th to cross Rs 100 crore at the box office.

Yes.

#ToiletEkPremKatha is Akshay Kumar's 8th ₹ 100 cr grosser... The 2nd highest, after Salman Khan [11 ₹ 100 cr grossers]. India biz. #TEPK — taran adarsh (@taran_adarsh) August 19, 2017

And on the other hand, Akshay's better half Twinkle Khanna took to Twitter to post a hilarious message that points out at the issue of open defecation.

Twitter/Twinkle Khanna

Twinkle Khanna took to Twitter to share the “first scene” of, what looks like, the second part of the comedy-drama on social media.

The post suggests that Twinkle was out on her morning stroll when she noticed a man openly defecating.

Good morning and I guess here is the first scene of Toilet Ek Prem Katha part 2 #WhenYourWalkGoesDownTheToilet pic.twitter.com/tfyTQs8BFM — Twinkle Khanna (@mrsfunnybones) August 19, 2017

And people on Twitter had the last laugh on Twinkle's tweet.

He might be desperate and couldn't wait to go to the public toilets lol 😆 — Seema Desai (@SeemaSeema2984) August 19, 2017

It's daily morning scene towards the end of the juhu /Versorva beach #ToiletEkPremKatha — Sameera Gawandi (@sameeratweeter) August 19, 2017

Smell of fresh air!!! Lucky you — Meenu Arora ღ (@MeenuKumarr) August 19, 2017

Don't Miss 11.9 K SHARES 32.5 K SHARES 56.5 K SHARES 60.7 K SHARES 7.8 K SHARES 22.7 K SHARES 7.1 K SHARES 26.4 K SHARES 6.2 K SHARES 8.3 K SHARES"
Punjab Elections 2017 Analysis Times of India,
Four Sanitation Workers Die After Inhaling Toxic Gas While Cleaning A Tank In South Delhi,"Four sanitation workers died while cleaning a septic tank in Ghittorni area of South Delhi. The toxic gas that was emanating from the tank is the cause behind their death.

“The tank was originally meant for rain water harvesting and was filled with dirt and sewage. Anil, Balwinder, Deepu, Swarn Singh and Jaspal Singh entered the tank one after the other. While Anil, Balwinder, Swarn and Deepu were declared brought dead, Jaspal was sent home after treatment”, reports India Today.

bccl

The workers arrived at the tank to clean it on July 15. Anil entered the tank but stopped responding. Balwinder, worrying about his co-worker went inside the tank and soon stopped answering to other's calls within a few minutes.

After five men went in one after the other and stopped responding, the sixth man stepped towards the tank. The gas coming out from the tank made him unconscious.

bccl

Soon, police rushed towards the spot with two fire engines. The bodies were pulled out during the day.

A case has been registered against the owner of the tank, JK Mehta under under Sections 304 and 34 of the Indian Penal Code.

Don't Miss 1.3 K SHARES 447 SHARES 30.7 K SHARES 30.3 K SHARES 8.4 K SHARES 7 K SHARES 6.1 K SHARES 5.5 K SHARES 21.8 K SHARES 9.3 K SHARES"
One Man Is A Serious Threat To Sachin Tendulkar's Record Of Most Runs In Tests And That Is Alastair Cook,"When Sachin Tendulkar hung up his boots, his final tally of Test runs was 15,921.

AFP

Four years on he still holds the records for the most runs in the format, but one man is closing in. That person is none other then England's opening mainstay Alastair Cook.

Cook is currently on 11,478 and needs 4444 to go past Sachin.

AFP

Certain factors are in his favour. The southpaw has the highest run-getter among active Test players. The man is in good form, and at 32 has a lot of time on his side. Not to mention the fact England play around 15 Tests a year which gives him all the more opportunity.

Cook only plays Test cricket as he is no longer part of the shorter versions for quite some time now. This means he has more time to focus on his game and in the next four to five years could easily go past the Master Blaster.

AFP

Of course there is still a long way to go. Variables like fitness issues, injury or dip in form may come into play. While time will determine if he breaks Sachin's record, he is, for the moment, certainly a threat.

Don't Miss 10.9 K SHARES 7.5 K SHARES 2.4 K SHARES 2.8 K SHARES 929 SHARES 2.1 K SHARES 611 SHARES 335 SHARES"
"Mission possible: A new India: PM is using India’s high-quality, low-cost technology to lift 400 million out of poverty by 2022","On 15 February this year, Isro placed 104 satellites into orbit using only a single launch of one vehicle, PSLV-C37. The video of the event, available easily enough on the net, shows the familiar zoom of a rocket entering space, and then little flicks chase one another into the deep distance until the mission is completed. Only three satellites were Indian; 96 were commissioned by two American companies, Planet Laks and Spire Global.

The acceleration in space, impressive as it is, might be less spectacular than the change taking place on the ground. Prime Minister Narendra Modi has initiated a transformation towards a new India in which historic burdens such as poverty and corruption have been eliminated, and inheritance ills like communalism and casteism are only bad memory. His mission has a calendar; the deadline is 2022, when India celebrates its 75th year of independence.

Transformative change needs radical thinking. The economic empowerment of women is being used as a principal cure for poverty. Under Mudra, the PM’s signature project for those at the base of the economic pyramid, loans worth Rs 3,55,590 crore have been disbursed. Remarkably, 78% of those taking these loans are women.

The PM’s housing plan, for the impoverished, is an equally big story in gender emancipation. A woman can take this home loan as sole owner; but a man needs a woman as co-owner unless he is a widower or bachelor. This is a fundamental shift in the balance of power within a family. Over 25 million women who thought that a gas cylinder was a privilege of the middle class or rich, are now in smokeless kitchens. Swachh Bharat is a means to dignity and better health for women. The list is long.

The objective is to lift about 400 million out of harsh poverty in five years by ensuring that the first fruits and largest share of economic growth go to those who need it most. In a complementary initiative, the PM is using India’s proven capability in high-quality, low-cost technology to create efficient, sustainable and corruption-free delivery systems for direct benefits to the poor on an unprecedented scale.

Jan Dhan was an essential first step. In 2015, within three months, banks opened 300 million accounts for those who had never crossed the doors of a bank before. Critics sneered that these were “cashless”. Unsurprisingly, they had missed the point: banks were now serving those without money, rather than those with.

Use of technology for transparency has also become mandatory in the bidding process for government contracts. In a country where, particularly during the long decade between 2004 and 2014, contracts became synonymous with corruption, the change is a virtual revolution, leaving sections of the old political-industrial complex frustrated, angry and desperate to restore the previous order.

New India is being fashioned from embers of the old. Sceptics who cannot fathom why Narendra Modi has become the most popular PM in memory need look no further than his comprehensive assault on poverty and corruption.

It surely cannot be anyone’s case that through some twirl of a magic wand, India should suddenly become free of all ills. Among our difficult legacies is the politics of Hindu-Muslim differences, a tragedy that has simmered and often bubbled into conflict. One long-standing dispute has been over the cow, held sacred in Hinduism. Mahatma Gandhi urged an end to cow slaughter; and the lead architect of our Constitution, Dr Babasaheb Ambedkar, included this as a guiding tenet of our Constitution. Beef was banned in most states by Congress governments.

Of late, cow vigilantes have attacked Muslims and Dalits on suspicion of eating or transporting beef. Two incidents attracted wide, and understandable, media coverage: of Pehlu Khan in Rajasthan and Junaid in Haryana.

No government can prevent crime. A government’s bona fides are tested by what it does in pursuit of the criminal. In Rajasthan, seven suspects have been charged with murder. The state’s chief minister Vasundhara Raje has dismissed as malicious the allegation that her administration was biased and argued the same in this newspaper, in an oped piece headlined ‘Mob violence is unacceptable’ (27 July). Comparisons are not an answer, but she pointed out that murders and mob violence took a higher tally in Rajasthan in 2012, when Congress was in power. In Haryana, five were arrested but the main suspect escaped. Police traced him to Sakri, in Maharashtra, where he thought he had found safety in obscurity. He has now confessed to stabbing Junaid.

On 29 June, PM Modi expressed his anguish during the centenary event of Mahatma Gandhi’s Sabarmati Ashram in Gujarat, wondering how much pain Gandhi himself would have felt. Gandhi had offered to die for the cow, but never advocated violence in its name. Finance minister Arun Jaitley has described the incidents as barbaric.

Both voters and politicians are increasingly dismissive of the motivated and fraying narrative of extended guilt. Nitish Kumar, for instance, refused to buy this false propaganda of Congress, whose only electoral crutch now is the alleged insecurity of minorities.

In 2013, there was an assassination attempt on Narendra Modi during a rally in Patna. At that critical, volatile moment, he said that Hindus and Muslims had a choice: they could either fight each other, or they could unite to fight the true enemy, poverty. Fraternity and prosperity of all Indians is the only creed of Narendra Modi."
"Indian Economy News, Trade News, Government Policy & Economic Indicators","Never miss a great news story!

Get instant notifications from Economic Times

AllowNot now

You can switch off notifications anytime using browser settings."
Footballer Paulinho Gives His Driver Surprise Gift Before Joining Barcelona,"Paulinho just left a lasting impression in China before moving to Barcelona. He's just not a smooth midfielder, he's also a generous heart. Soon after bidding goodbye to his Chinese club Ghuangzhou Evergrande, he gifted his Mercedes Benz to his driver.

Twitter

It is after a two-year gap that Paulinho is moving back to Europe. Before Evergrande, the Brazilian was with Tottenham Hotspur and that's one stint he'd love to forget.

Before he left China, Paulinho gave his driver the keys to his Mercedes. Apparently he offered his shoes too, but the driver said he was ok. pic.twitter.com/Oxz3z0lUkI — Matthew Stanger (@MatthewStanger) August 17, 2017

He is moving to Barcelona for €40 million.

Twitter

On this, Paulinho's Brazilian contemporary Neymar said, “He is reluctant to receive any money, instead, he loves giving. For example, he gave his pair of Beats headphones and [Mercedes-Benz] car to his driver. His gesture of goodwill is not determined by his high salary. There are tons of people who are richer than Paulinho, but few are as generous and broadminded as him.”"
"200 Gujarat Families Transport Human Waste, 'Swachh Bharat' Built Toilets But No Sewerage Lines","Champa Vaghela, who discontinued studies after class 12, and a neighbour carry waste from her house in Vejalpur to be dumped in the open.

As Swachch Bharat campaign picks up momentum and the Gujarat government tom-toms the record number of toilets it has built across the state, around 200 families in Vejalpur and Thaltej are literally forced to carry their own excreta and dispose it off daily. The reason: the government has built toilets for them but not provided sewerage lines to dispose it off.

According to the Swachch Bharat Mission website, 87.41 per cent of households in the state have been provided with toilets till now.

TOI/Representational Image

As Amdavadis line up plans to celebrate the New Year, 150 families in Vejalpur and another 75 in Thaltej have more pertinent problems to deal with. The families, mostly from Dalit and Valmiki communities who earn less than Rs 10,000 per month, are forced to shell out Rs 2,000 on resurfacing the cesspits. To ease their burden, they dispose it of themselves before the cesspit gets filled up. This has been their daily routine for the past one year. Numerous representations and repeated pleas to the civic body have failed to improve their condition.

While Vejalpur councillor Panna Rao claims there is no such problem in her area, Thaltej councillor says gutter connection has been provided. What residents say At 18, Champa Vaghela was forced to stop studying after clearing class 12. Her daily ritual now is to empty an open sink behind the toilet, fill up the waste in a container and throw it out. She belongs to a family of six who reside in Vejalpur.

""We have had a toilet for a year, but all the waste gets collected outside which we empty every day. The smell is so strong that our heads start reeling, but we have no solution. Nobody other than us will clean it,"" said Champa.

Kiritbhai Kabira has been living in Thaltej for the past 20 years. It was only last year that his family of seven was provided with a toilet under the government's scheme. Only half the cost was shared by the government, but there is no sewerage connection.

""We have been told by civic officials who visit us often that our houses will be demolished for redevelopment and so the sewage line has not been provided. But we cannot control our bowel till we get a connection.""

TOI/Representational Image

Kabira further shared his agony, ""The cesspit adds 2,000 rupees to our expenses when we open it to remove the waste and get it resurfaced. Other additional problems include absence of streetlights and no pucca road. Development just seems a long way away.""

Don't Miss 2.8 K SHARES 30.5 K SHARES 30.3 K SHARES 8.4 K SHARES 7 K SHARES 5.9 K SHARES 5.5 K SHARES 21.8 K SHARES 9.3 K SHARES

Dashrathbhai is worried about the diseases that his family of six and others will have to face due to the unhygienic conditions created by the open dumping of the waste. Champa Purabia who stays with her grandchildren has a lake full of waste behind her oneroom house. The 55-year-old woman is unaware as to who built the toilet at her place, ""It may be an organisation or government. I was happy that after residing here for more than a decade, I would be free from queueing up outside the Sulabh Sauchalaya. However, that is not to be. Only my two grandchildren use the toilet, otherwise the cesspit will be filled up and we will have to spend money to get it resurfaced. I still stand in the Sulabh line since 5 am to relieve myself and after dark it is open defecation.""

Purshottam Vaghela, director of Manav Garima, an NGO that works for the benefit of manhole workers said, ""Laws have been made and rules have been framed that makes such work illegal, but it continues unabated. The government's toilet scheme is just a show off as the toilets have been without the basic gutter connection.""

What officials say Vejalpur councillor Panna Rao claims she is a regular visitor to the area, but has not found such a problem in the area.

""Nobody has ever brought this to my notice. But now I will personally check the situation.""

Thaltej councillor Laxmi Chaudhary too is unaware of such a situation in her ward. ""Cesspit is a long lost system. I have visited families doorto- door, but have not noticed such a problem. And as per government scheme, along with the toilet, gutter connection is also provided. I am amazed to know this.""

AP

Lalsinh Thakore, BJP whip and Thaltej councillor said, ""There is a procedure to follow before providing any facility to slum dwellers. Paying tax to AMC is nothing new, we need to check if their stay is legal or illegal or they are just temporary dwellers.""

When Mirror questioned that if the dwellers were staying illegally, then why they were provided the toilets under the government scheme, to which Thakore said, ""There is no logic behind providing toilets and no sewerage connection. The metro work is in full swing and the area will be redeveloped, so if sewerage connection is provided and if we pull down their slums, then the game of allegation will start.""

In the past one and half years, AMC has built 22,000 individual toilets, 24 pay-and-use toilets and 41 public toilets in the entire city.

Deputy Municipal Commissioner C R Kharsan claims that 90 per cent of toilets have sewerage connection.

Kharsan said, ""Such problem prevails only in four or five areas which account for over 1,000 toilets in the city that don't have a sewerage connection. Each area has a septic tank which directly sucks the waste so the question of cesspit does not arise.""

He added, ""One reason why these slums have not been provided the sewerage connection is because of development. Under the Economically Weaker Sections (EWS), the slums will be redeveloped and they will be given a flat instead, so keeping this in mind sewerage connection might not have been provided.""

Originally published in Ahmedabad Mirror"
"Urvashi Rautela Extends Her Support To The Flood Victims, Visits Uttrakhand With Her Parents","Urvashi Rautela has won million hearts with her charm and beauty. While the beautiful damsel enjoys her stardom, she is also a dedicated social worker. The actress who hails from Uttrakhand is extending her support to the children and families in the flood affected areas of UK.

Twitter

The 22-year-old has started her own foundation and visited the area along with her parents. She took to Twitter to discuss the tragic conditions and also urged villagers to help each other in such difficult times.

My heart cries out for the children and families in my #Uttarakhand . I want to help people & i will help people #UrvashiRautelaFoundation pic.twitter.com/CUbgXQEXLu — URVASHI RAUTELA (@URautelaForever) August 16, 2017

You have not lived today until you have done something for someone who can never repay you. #UrvashiRautelaFoundation #Uttarakhand pic.twitter.com/QRTrzFyU9p — URVASHI RAUTELA (@URautelaForever) August 16, 2017

The former beauty queen said that she will personally meet CM Trivendra Singh Rawat and request him to help. She read about the flood in newspapers and decided to go there herself.

Well, we truly need more people like Urvashi from Bollywood to help our states in such trying times.

Don't Miss 56.5 K SHARES 60.7 K SHARES 17.4 K SHARES 32.5 K SHARES 7.8 K SHARES 22.7 K SHARES 7.1 K SHARES 26.4 K SHARES 11.9 K SHARES 6.2 K SHARES"
