Title,Article
The Tribune,"Under Pahlaj Nihalani CBFC earned the notoriety of being tyrannical and scissor-happy. Newly-appointed board chairperson Prasoon Joshi, the film industry feels, has on his hands the task of significant course correction

I-Day message from Srinagar & Assam’s Dhubri

A primary school in Dhubri (western Assam bordering Bangladesh) was flooded on Aug 15.

As I sit to write on August 19 which is World Photography Day, I focus on photos, pictures and portraits.

Maqboolpura (‘village of the widows’) and Patti seem to fight a difficult battle against rampant addiction. Lack of gainful employment, skill training and police’s inability to catch the big fish are the biggest challenge for the state govt

For 58-year-old, ''A'' (name withheld on request), it all started when he was only nine years old.

Landslides are becoming frequent as haphazard construction activities continue to weaken the hill stability. A series of tragedies involving hundreds of lives have not made government agencies to rethink development plans

In the times of tragedies, governments are prone to lies, and are extremely fond of setting up committees.

I had to write to British ex-PM to clear the misunderstanding over Rajiv Gandhi’s stopover in London on March 24, 1990

Many villages in Mohali manage to meet their 24x7 water supply demand by digging as deep as 800 feet. That’s a necessity in the absence of any worthwhile govt plans to recharge groundwater

As many as 84 underprivileged students have secured admissions in top medical institutes after clearing NEET 2017, thanks to state-run social and tribal welfare societies that provide free education, food and accommodation to children belonging to SC, ST and minority communities. These students stay in residential schools where dormitories and academic blocks are on the same campus

Like any other evening, Honey and Gary, MBA students, are out for their ‘geri’.

Post Varnika Kundu stalking case, predatory pursuit reemerges as a dangerous trend. The Tribune talks to a section of Chandigarh’s girls and boys, either working late night or simply hanging out, as to what has gone wrong"
"Dera chief verdict: Situation is completely under control, says IGP","The Oxford dictionary defines privacy as a state in which one is not observed or disturbed by other people,; now, the word finds an approval from the Supreme Court, which, in a verdict on Thursday, passed the ‘right to privacy’ as a fundamental right."
Sirsa Dera chief lodged in makeshift jail in Rohtak,"Chandigarh, August 25

Dera Sacha Sauda chief Gurmeet Ram Rahim Singh was lodged in a makeshift jail at a police training centre (PTC) in Rohtak soon after his conviction in a rape case on Friday. “Gurmeet Ram Rahim has been put in (special jail at) PTC Sunaria,” Rohtak Deputy Commissioner Atul Kumar told PTI, adding that tight security arrangements had been made. Judge Jagdeep Singh of the CBI special court at Panchkula convicted the Dera head and said the quantum of sentence would be pronounced on August 28, CBI counsel HPS Verma said.

(Follow The Tribune on Facebook; and Twitter @thetribunechd)

Immediately after his conviction, followers of the Sirsa-based Dera went on the rampage and clashed with security personnel leaving many dead and injured. “Tight security arrangements have been put in place in Rohtak,” the DC said. The Haryana Government has established special jails in three districts, a spokesman of the Jails Department said here. The spokesman said these special jails were in Nahar Singh cricket stadium, Faridabad, Sports Stadium, Pundrak in Karnal district and Police Training College (PTC) Rest House, Sunaria, Rohtak district. These orders would remain in operation till further orders, he added. Meanwhile, CBI counsel Verma said Gurmeet Ram Rahim was accompanied by his daughter when he reached the courtroom in Panchkula after travelling from the sect headquarters at Sirsa. At the time of court pronouncing him guilty in the 2002 case, the sect chief appeared “calm and composed”, the CBI counsel said. The 50-year-old Dera head had earlier appealed to his followers to maintain peace. Verma said the Dera head had been found guilty under Section 376 (rape) and 506 (criminal intimidation) of the IPC."
"Finally, bonhomie on session’s last day","ASSEMBLY IN SESSION

Pratibha Chauhan

Tribune News Service

Shimla, August 25

Being the last day of the last session of the 12the Vidhan Sabha, the Assembly today ended on a cordial note as treasury and opposition benches unanimously passed the Himachal Pradesh University of Health Sciences Bill, 2017 and bid adieu with the hope to return after winning the elections. Even though the Assembly started on a stormy note with BJP leaders, including Leader of Opposition PK Dhumal and BJP’s Chief Whip Suresh Bhardwaj, demanding a debate under Rule 67 Speaker BBL Butail adjourned the House at 11.10 am for 50 minutes, giving time for talks to break the logjam that has been on for the last three days. The House re-assembled at 12.20 pm with Parliamentary Affairs Minister Mukesh Agnihotri striking a conciliatory note to get the Opposition to cooperate and participate in the proceedings, with today being the last day of all the MLA’s during the presnt term of the House. “Today is not just the last day of this House but also Ganesh Chaturthi and we do not know how many of us will return as MLAs as our fate is in the hands of the public, so we must part on a cordial note,” he urged. While thanking Dhumal and Suresh Bhardwaj, Agnihotri urged that the whole House must rise above politics and take up business, especially the Medical Sciences University Bill, 2017 which is in the state interest. Responding to the gesture from the ruling benches, Bhardwaj acted positively while admitting that everyone must part on a happy and not a bitter note. He added that his party had decided to participate in the proceedings and end the session and this term of the Assembly on a positive note. Chief Minister Virbhadra Singh too joined the chorus of parting on a cordial note and said democracy cannot function without the cooperation of the opposition. “I am grateful to the BJP and its leader Dhumal for giving valuable suggestions and contributing in policy formulation,” he said. He also thanked the Speaker for conducting the Assembly smoothly with everyone’s support. “Both ruling and the Opposition are essential parts of a democracy and we may have political differences but that does not mean we have personal enmity and we must part on a friendly note, sans any bitterness” said Dhumal. He said in a democracy everyone has the right to have their individual opinion and express their views. “I am glad that the last legislation of the Assembly, the Himachal Pradesh University of Health Sciences Bill, 2017, has been passed unanimously by the House in the interest of the people of the state” Dhumal said in his concluding speech. Speaker BBL Butail adjourned the Vidhan Sabha sine die while thanking both ruling and opposition members for their cooperation."
"The Tribune: Jalandhar City, Jalandhar Cantt news","VERDICT IN DERA CHIEF CASE

25 Aug 2017 | 12:47 AM

JALANDHAR: Jalandhar has been put on high alert and prohibitory orders imposed ahead of the court verdict in the alleged rape case against Dera Sacha Sauda chief Gurmeet Ram Rahim Singh.

[ + read story ]

Tribune News Service

Jalandhar, August 24

Jalandhar has been put on high alert and prohibitory orders imposed ahead of the court verdict in the alleged rape case against Dera Sacha Sauda chief Gurmeet Ram Rahim Singh.

The Deputy Commissioner has imposed section 144-A in the entire district. Likewise, people have been debarred from carrying weapons and wireless sets except the police and para-military forces.

Though intelligence reports have ruled out any riot-like situation in the district, DC Varinder Sharma has directed all officials to be prepared for any exigency that may come after the special CBI court will announce its verdict tomorrow in the dera chief case.

Along with the deployment of the police force, the BSF and the Sashashtra Seema Bal (SSB), the Army has also been put on standby for help to maintain law and order, while the Centre has assured all possible help to both states.

According to Jalandhar Police Commissioner Praveen Sinha, the situation in Jalandhar is expected to remain peaceful as there are only 2,000-3,000 followers in the entire district. “While the dera leaders have assured all cooperation to us in maintaining peace and harmony in the area, much will depend on the court’s verdict tomorrow and its cascading effect that may reach the city as well,” said Sinha.

Though the district administration has not issued any advisory to the religious organisations, the police have tightened security around religious shrines as well.

Later, in a meeting held with all the Sub Divisional Magistrates and Executive Magistrates, the DC told them to keep a strict vigil over the law and order situation in the areas of their respective jurisdiction in the wake of the impending judgment against Dera Sacha Sauda head.

He told officials not to leave their stations for two days. Sharma categorically said that any sort of callousness towards duty in this hour was not tolerable, adding that the officials should tie up with their counterparts in the Police Department and prepare a joint strategy for dealing with any sort of untoward situation.

He also said that a strict check must be kept over rumour mongers so that people were not misled by anyone. He directed the officials to adopt zero tolerance towards the miscreants or anti-social elements trying to create any sort of disturbance.

Sharma said officials must lay major thrust on maintaining law and order situation in the district along with promoting the ethos of communal harmony, peace and brotherhood at every cost.

The Deputy Commissioner also solicited the support of people for the maintenance of peace and harmony. He said people should not get panicky as the district administration was fully vigilant to tackle any sort of situation.

Sharma told the officials to ensure that in compliance with the orders of the state government all educational institutions within their jurisdiction were closed tomorrow. He said strict action would be taken against the educational institutes violating the directions of the state."
Govt favoured pvt distillery: Cong,"Tribune News Service

Dehradun, August 24

Leader of the Opposition in state Assembly Indira Hridayesh today accused the state government of putting a blanket ban on recruitments and favouring a private distillery over the government cooperative for manufacturing liquor. Addressing a press conference, Indira Hridayesh said, “Far from fulfilling the electoral promises, the BJP government upon being elected in Uttarakhand has put a blanket ban on recruitments. The government should offer an explanation to the people.” She accused the government of pursuing a revenue-driven excise policy without exercising caution or restraint. She alleged that the state government in order to earn more revenue had stopped manufacturing Gulab, a country liquor brand, at the cooperative distillery to favour a private distillery owner at Bajpur. “The Gulab brand, with light content, has been shut in favour of a stronger brand, Dabang, manufactured by a private company. The locals are getting addicted to it,” she rued. She accused the state government of delaying the CBI probe in the NH-74 land scam. “The Central government is not keen on the probe. It is protecting the NHAI officials at the behest of the Centre,” alleged Hridayesh."
The Java connect,"Pulsating with performances, art and life, the city of Yogyakarta in Indonesia gives you the feel of being in a different era

Akash Mehrotra

An ancient city and the last remaining Sultanate of Indonesia, Yogyakarta has been a cradle of art and culture and for long nurtured the Javanese connection with the outer world. Old ways of life exist side by side with bustling modernity here and the city decorates itself with the symbols of Buddhism, Hinduism and Islam. From shadow puppetry, the age old extraordinary Buddhist temple of Borobodur and the equally impressive Hindu ones of Prambanan, socially aware graffiti on the wall to the beautifully styled Batik designs; Yogyakarta, Indonesia’s second most visited spot, is a cultural palette on display.

The city comes as a huge relief from the urbane madness of Jakarta; narrow roads lined with trees, old buildings wearing a colonial touch, shops styled as pagodas, alleys lined with themed restaurants, art cafes often buzzing with some performances, random music bands performing on streets, endless boards advertising batik designing lessons, and strangers wearing a gracious smile; Yogyakarta gives you a feeling of being in a different era.

The city is always throbbing with performances, mostly unannounced. An art gallery will host a performer or a dance troupe visiting the city performing an ancient myth, puppetry shows in some random corner around the Sultan’s palace, rappers set up on a plaza, some impromptu performance in some coffee shop or even private homes inviting strangers for a local gamelan performance; festivals can pop up in any corner.

And as you remain on the lookout for the art scenes, don’t miss to do what all travel blogs tell you. Yogyakarta is a Unesco heritage site for its old temples and its age-old puppetry tradition. Put these in your ‘must-do’ list and then proceed. Start off your day with the Krotan Palace, snaking your way through the alleys of the old town, an area owned by the Sultan. The palace stands like a happy collision between the conformist and the iconoclastic. Perhaps, the most captivating, the Gamelan music, an ensemble of bronze percussion instruments, including gongs, xylophones and drums, often combined with string and wind instruments as well as vocals, can be experienced regularly throughout the week.

At a stone’s throw is the water castle. At a walkable distance from there, through the narrow alleys, housing some painters, designers and artists is the underground masque.

Cut to evening and brace yourself for some more artesia. In the north of the airport stands another emblem of Yogyakarta cultural heritage — the Prambanan temple. The towering temples with spires and spectacularly sculpted walls are a treat to watch. The temple also serves a backdrop of the Ramayana ballet, a spectacular staging of the South Asian Hindu epic, in a dance drama form, with firelights, extravagant costumes, gamelan orchestra, grandeur and an adroit mastery in story-telling. The town seems to have grown up with the Ramayana tales, no wonder many kids (including Muslim kids) have been named after characters of The Ramayana.

The Borobodur Temple

Ditch that urge to lie in late and take an hour-long drive past the enchanting countryside to the Borobodur temple, the largest Buddhist temple excavated in the early 19th century by the then British king of Indonesia, Sir Thomas Stamford Raffles. Sitting atop a hill, surrounded by volcanoes, Borobodur haunts with its striking architectural beauty. A colossal 30 metre-high step pyramid, housing some 500 Buddha sculptures perched around and lower terraces built as balustrades with countless sculptures from Buddha’s life and teachings, the temple is a sight to behold.

In the early 19th century, Sir Thomas Stamford Raffles heard of the site and ordered its excavation. Even though one can find enough cues of this decay in the temple, Borobodur stands as a defining architectural piece and attracts hundreds of travellers and art lovers from across the world, for academic revelations and picture perfect moments.

Both Prambanan and Borobodur, give a peep into how elegantly Yogyakarta embraced and nurtured different cultures and religious ideals, which still live in the daily rituals of the common folk in the form of rituals, myths, stories passed on from one generation to other, puppetry shows, music, dance forms or just as symbols hung on doorsteps."
World Championships: India’s Big Three enter quarters,"Glasgow, August 24

Saina Nehwal, PV Sindhu and Kidambi Srikanth stand just a win away from grabbing a medal at the World Badminton Championship as they entered the quarterfinals here today. Sindhu, who won bronze in the 2013 and 2014 editions of the event, survived a scare against Hong Kong’s Cheung Ngan Yi before prevailing 19-21 23-21 21-17 in a thrilling match that lasted an hour and 27 minutes. The 22-year-old Indian fought back from 13-16 down in the second game after losing the first to eventually come up trumps. Saina dished out a gritty performance to beat world No. 3 Korean Sung Ji Hyun 21-19 21-15. Srikanth, however, eased into the quarterfinals with a straight-game win over Denmark’s Anders Antonsen. On a 12-match winning streak, Srikanth knocked out world No. 18 Antonsen 21-14 21-18. The world No. 10 Indian will clash with world No. 1 Son Wan Ho in the quarterfinals. “It will be tough in the quarters but I have been improving with each match and am looking forward to a good game tomorrow,” said Srikanth.

Praneeth, Jayaram out

Later in the day, Sai Praneeth and Ajay Jayaram suffered contrasting defeats to crash out of the tournament. Praneeth fought hard before going down 21-19 10-21 12-21 to world No. 4 Chou Tien Chen of Chinese Taipei, while Jayaram, who had beaten The Netherland’s Mark Caljouw yesterday, proved no match for two-time defending champion Chen Long of China as he lost 11-21 10-21 in 41 minutes. India’s top mixed doubles pair of Pranaav Jerry Chopra and N Sikki Reddy, seeded 15th, played their heart out before going down 22-20 18-21 18-21 to Indonesia’s world No. 6 pair of Debby Susanto and Praveen Jordan. “So far it has really been a very good performance and I am very pleased with the players. We did lose a couple of close doubles matches that could have gone our way but overall it has been satisfying,” said India’s chief coach P Gopichand. It was the end of the road for Sameer Verma as well – the Syed Modi Grand Prix Gold winner suffered a 20-22 9-21 loss against Rajiv Ouseph. National champion Rituparna Das, too, bowed out after losing 16-21 13-21 to local favourite Kirsty Gilmour. The women’s doubles pair of Sanjana Santosh and Arathi Sara Sunil also bowed out with a 14-21 15-21 loss to the Chinese combination of Bao Yixin and Yu Xiaohan. Among others, five-time champion Lin Dan, his compatriot Tian Houwei, Viktor Axelsen and Hong Kong’s Wong Wing Ki Vincent also entered the quarterfinals. In the women’s singles, China’s Chen Yufei stunned top seed Akane Yamaguchi to reach the quarters. Thailand’s Ratchanok Intanon, Carolina Marin, Japan’s Nozomi Okuhara also made the last-eight. — PTI"
People queue up outside RBI to get new Rs 200 notes,"The Oxford dictionary defines privacy as a state in which one is not observed or disturbed by other people,; now, the word finds an approval from the Supreme Court, which, in a verdict on Thursday, passed the ‘right to privacy’ as a fundamental right."
Dera verdict: Many towns in region wear deserted look,"Tribune News Service

Chandigarh, August 25

Many towns in the region wore a deserted look on Friday in view of the verdict in a case against the Dera head. At Karnal, National Highway-1 wore a deserted look as people avoided commuting on it. Heavy police force has been deployed at the Naam Charcha Ghar at Kambopura and dera followers are being allowed to assemble there. Kurukshetra town also wore a deserted look as malls and main commercial areas did not have shoppers."
