Title,Article
"‘Look, I’m so secular!’ The rise of virtue signallers on social media","The rise of social media in the past few years has meant that a lot of public opinion is debated, discussed and shaped on forums like Twitter and Facebook, and even thousands of local WhatsApp groups. One would imagine these powerful tools that connect millions can enable us to distill the best opinions on an issue, which can then shape our response to them.

However, there is a huge problem. These discussion forums are public. And in public, a lot of people are fake. They want to be seen as good, proper, balanced, modern and progressive. Most of all, they want to be seen as virtuous. If I can come across as a person who has these wonderful qualities to my 200-odd Facebook, Twitter or WhatsApp friends, it is more valuable than actually saying what I feel on the issue.

In this context, a term called ‘virtue signalling’ has become popular on the internet recently, although it was used in a few articles several years ago. But it is only now that you see virtue signalling on full display.

Try this. Mention that “I don’t feel safe sending my parents on Amarnath Yatra after Muslim terrorists killed Hindu pilgrims.” Chances are several people out there will scream ‘communal! communal!’ to your statement before you even understand what on earth happened.

You see, these people have to show that they are so virtuous, so noble, and so good that they sense something is communal even when others don’t. Of course, there is nothing wrong in your original statement, as you are stating a fear based on an incident that has occurred.

However, the virtuous lot on the internet will demand that a) you don’t mention any religion at all ever, b) as Hindus are in majority, we must never raise an issue that affects Hindus because that makes us majoritarians and c) a truly virtuous person will not see this as an act against Hindus, but merely some bad people trying to hurt some good people and that is all that needs to be mentioned.

Of course, that is not how the human mind works or thinks. The fact remains that many Hindus will now think twice about sending their elderly parents to pilgrimage sites, particularly in Kashmir. However unsavoury, this needs to be discussed. How can we have a country where the majority of people feel unsafe about going to their places of worship? Is it communal to discuss this issue and come up with solutions?

According to the virtue signallers, it is. Your mentioning the word Hindu, let alone an issue that affects only Hindus, will brand you as communal. This is because by doing so, they come across as virtuous. When they attack you in anger, they are saying, ‘Look, I am such a secular person that the mere mention of the word Hindu makes me mad. Look, I am so good and secular that any hint of a Hindu issue makes me seethe with anger. And now that I have shown I am more virtuous, I have the right to attack the others. My goodness gives me sanction to abuse, insult and be rude to anyone else who isn’t that virtuous.’

We sometimes mistakenly refer to these people in India as fake-liberals, pseudo-seculars or elitists. All they are doing is virtue signalling, showing how modern and progressive they are — so they look good to their virtual peers.

Hence, take a statement like, “Although we must have laws to protect women, some men are suffering due to fake domestic violence or fake harassment cases because some people are abusing the laws (something any lawyer or policeman dealing in such cases will attest).” Virtue signallers will jump on this and feast all day, calling it ‘sexist, anti-women, backward or whatever else’ because when you say that, you show that you are so equality-conscious.

Virtue signallers operate in many other arenas. They show their support for women’s cricket in their social feeds (though chances are they have never watched a women’s cricket match on TV in their lives).

Virtue signallers want to promote independent cinema over commercial cinema (though they don’t go and watch independent cinema in theatres). Virtue signallers want to show that they care about Dalits and Muslims, not because they actually care about Dalits and Muslims or do anything about it, but because stating so makes you look good on social media.

Beware of such utterly fake people, and avoid engaging in debate with them. They will tire and bore you to death with statements that don’t answer the issue at hand, but merely make them look good.

Virtue signalling is a reality of today’s social media. Because whenever we feel judged by a lot of people, we hide our true self and try to look good. It’s noise on the internet and, like trolls, must be ignored. We must debate issues by saying things as they are, for only then can a solution be found."
Now Facebook Gets 'Stories' Feature,"After Facebook-owned Instagram and WhatsApp got a Snapchat-like ""Stories"" update, users on Tuesday got access to the new Facebook Camera feature that lets them add effects to their photos and videos.

They can now share this content to a Snapchat clone called 'Facebook Stories' that appears above News Feed on mobile and works similar to Instagram's 24-hour slideshows.

Users can also share these posts to News Feed of individual friends through the new 'Facebook Direct' private visual messages that disappear after some time.

""As people mostly post photos and videos, 'Stories' is the way they're going to want to do it. Obviously we've seen this doing very well in other apps. Snapchat has really pioneered this,"" technology website Tech Crunch quoted Facebook Camera product manager Connor Hayes as saying.

He said Facebook was shifting away from text status updates after 10 years as its primary sharing option.

According to Hayes, the rapid ascent of Instagram Stories to 150 million daily users inspired the Menlo Park social media giant to start testing its own Stories in January, and keep expanding it to 12 countries before rollout.

""We've tested in markets with Instagram Stories and Messenger Day, and we've seen this as accretive. They end up posting more and they like using the 'Stories' format across apps,"" Hayes added.

WhatsApp recently received thumbs down when it changed from a text-based to a stories-based status update.

The company brought back the text-based status update feature last week.

--IANS"
DU's Zero Cut-Off For Ph.D. Admissions For SC/ST Students Is Driving Everyone Up The Wall!,"So, for Ph.D. Mathematics, the qualifying marks is a big, round zero?!

Delhi University's recent cut-off list for SC/ST students for admissions in Ph.D. Mathematics lists zero as the ""minimum marks scored"". Well, it can get any minimum than this!

nyoooz

People are outraged. Rightly so. If this is what the fight, to have the reservation in India, has come to then anyone falling in the General category can simply take a hike.

How did the Department of Mathematics at DU even come up with this cut-off? Why does the OBC have to score an 84? Oh, let's not even heed the sound of the Unreserved's breaking hearts who have to score a 94 to qualify.

This is the interview schedule that is making everyone's blood boil.

du.ac.in

People are not wrong in tagging Narendra Modi and asking for an explanation.

So an SC student with 40 marks should get opportunity ahead of a GC student with 90%+ marks? Interesting 🤔 https://t.co/dVj1kIFUz3 — A (@AzzzyArora) August 2, 2017

DU: PhD Maths cut off for SC/ST =0, Some of them will become Professor & scientists. @NamoINDIAPM @PrakashJavdekar pic.twitter.com/Oz9KbeNX2C — Nishant Kumar (@TalkNishant) August 4, 2017

DU Cut-off for PHD , reflecting the future of indian education system.

We are really tending towards zero pic.twitter.com/XizQhQFls8 — saket bihari (@litlko) August 4, 2017

Hitting a new low in Indian education system, the PhD cutoff for #DelhiUniversity SC/ST students drop to 0%. #DUAdmission #DUCutOff — Subharanjan Gupta (@Subharanjan_) August 3, 2017

its DU cut off list for phd adms देश बदल रहा है . बेड़ा गर्ग हो रा है! pic.twitter.com/o9GAVUKTuV — Naveen Kumar Tiwari (@NaveenK34797371) August 4, 2017

Don't Miss 556 SHARES 2.5 K SHARES 41.5 K SHARES 10.2 K SHARES 24.9 K SHARES 14.8 K SHARES 15.1 K SHARES 20.1 K SHARES 9.8 K SHARES 4.1 K SHARES

DU Maths PhD interview criteria is Zero Marks for SC/ST (Gen- 94/200). Imagine, a person who can't score single marks can be ur Professor 🙏 — Ankur Singh (@iAnkurSingh) August 3, 2017

We need change @narendramodi @PrakashJavdekar

SC/ST students r eligible 4 PhD in math (DU)even if they score 0 but for others you need 84+ pic.twitter.com/AZDLSPsHzD — Gaurav .... (@ashugaurav13) July 31, 2017

Well done, DU!"
Guard up: New Delhi must prepare for a long term Chinese strategy of containment,"With the Doklam standoff between Indian and Chinese troops at the India-China-Bhutan trijunction continuing, there are signs that the entire Line of Actual Control (LAC) will witness turbulent times ahead. On Tuesday Indian and Chinese troops pelted stones at each other at Ladakh after Chinese soldiers attempted to intrude into Indian territory. This comes after incursions by the Chinese side into a mutually agreed demilitarised zone at Barahoti, Uttarakhand, late last month. Experts believe that the Chinese People’s Liberation Army could be trying to occupy a border territory similar to Doklam as a face saver. With an important party congress of the Chinese Communist Party coming up later in the year, the ruling dispensation in Beijing needs to show it has prevailed over New Delhi.

This means that India has to be extra vigilant against Chinese designs, both at the LAC and elsewhere. Although full-scale armed conflict still remains unlikely, Beijing won’t hold back in unleashing psychological warfare and cyber bullying against New Delhi. The strident Chinese rhetoric on Doklam and incursions in other areas seem to be part of this strategy, which aims to defeat opponents without firing a bullet. New Delhi needs to be aware of this strategy of containing it – whose overall objective can only be setting up a unipolar Asia where everyone is forced to kowtow to Chinese demands – and come up with its own counter-measures. These must include shoring up its cyber defences.

In this context, the decision by the US to elevate its strategic consultations with India through a new 2-by-2 ministerial dialogue is welcome. Similarly, India is ramping up multi-sectoral engagement with Asean nations, many of whom have disputes with China. New Delhi should not hesitate to work with Tokyo, Djakarta, Hanoi, Taipei and other like-minded Asian capitals.

Finally, China’s biggest strategic vulnerability is its trade surplus with most nations aided by unfair import barriers imposed by Beijing, of which India has certainly been a victim. With Chinese-made products and components flooding the Indian market there are concerns regarding security and data leaks. New Delhi has done well to start a review of imports of Chinese IT products and electronics which could become tools for hacking and procuring sensitive information. Beijing surely has no moral ground to complain, and if it starts a trade war it will be on the losing side."
Hare Krishna!,"RADHANATH SWAMI helps us understand how Krishna can appear within us once we purify ourselves with sadhana



Krishna was born on Janmashtami day. It is also the day when he appeared in this world. As everyone knows, God is not born.He is beginning-less and endless but just as the sun rises in the morning and sets in the evening,he appears to our vision at a certain time and that is called his birth. He then disappears from our vision which is called his disappearance.In fact, Krishna is the shining light of mercy. You all know that Devaki and Vasudev were married by an arrangement of Garga Muni and after the wedding ceremony, King Kamsa brought his sister Devaki to Vasudev’s kingdom. The demigods were anxious that Krishna should arrive soon on earth. So they spoke and their voice reverberated in the sky, “You (Kamsa) are a fool; the eighth son of your sister, Devaki, will kill you.” Kamsa,a demon,had conquered the whole universe. On hearing from the demigods that the eighth son of Devaki would kill him,Kamsa was afraid for his life and he thought, what is the use of conquering the whole universe if he was not able to enjoy it,as he would get killed by Devaki’s eighth son. He then became ready to kill his own sister and grabbed her by the hair and drew his sword to sever her head,but Vasudev intervened and requested him to spare Devaki,saying,Kamsa had a threat from Devaki’s eighth son, and not Devaki herself. Vasudev promised Kamsa, saying, “You have nothing to fear from your sister Devaki; it is her sons. I promise you, I will bring you each and every one of those sons and you can do as you like with them”. The first son born to Devaki and Vasudev was Kirtiman.Kamsa thought when the child was brought to him: I have nothing to worry for this first son, it is the eighth.“So you take this son back,”he told Vasudev.Then Kamsa returned to his ministers and friends who were all terribly materialistic and demoniac. Somehow,they convinced him that ‘any of these sons can be the cause of great trouble’. Narada Muni,in order to speed up the appearance of Krishna on earth, also added a few words of encouragement to Kamsa. So Kamsa called Vasudev and Devaki back and killed the first son ruthlessly and then put them in prison. During the next year, the second son was born and Kamsa killed him, too, and then the third son. One by one, he killed the first six children of Devaki. Now, there are many ways of perceiving what we are meant to learn through the killing of these six children. But we have to search deeply in the Bhagavatam and in the commentaries of great souls to understand what this means. So, after these six children were killed by Kamsa, Balarama appeared within the womb of Devaki.He was sent there to prepare the way for Krishna. Balarama’s job was to make that womb a very comfortable place for Krishna to appear. Balarama is the original guru. The spiritual master,who is God’s representative; he teaches us how to kill the six enemies — lust, anger, envy, pride, greed and illusion — but even after they have been extinguished in our hearts, we still require the help of a spiritual master to prepare our mind and our consciousness in such a way that it is a pleasing place for Krishna to appear. So Balarama prepared Devaki’s womb and then he was transferred to the womb of Rohini,who was actually his eternal mother and then Krishna appeared within the womb of Devaki. When he appeared, Devaki became effulgent; so beautiful, in fact, that the entire prison cell lit up with her aura. Devaki herself became the embodiment of such beauty that Kamsa and everyone knew in their hearts that now, Vishnu had appeared. They were simply waiting for the moment when they will have to meet face-to-face with the Supreme Personality of Godhead. Janmashtami means not just the historial,astrological time when Krishna appeared in this world,but it means to us that we should understand the process by which Krishna can appear in our own lives. For that to happen, we must purify our hearts. Unless our hearts are pure, we cannot understand Krishna’s appearance and his activities and we cannot be free from suffering.We can take to a religion, we can affiliate with a particular congregation, we can perform many rituals, but ultimately, we must purify our hearts and that is the whole purpose of the association of devotees. It is actually the only purpose — of taking to a process of religion or performing any ritual or doing any sadhana in order to become pure.



Greater Strength



We should not think that religion is simply meant to live a better life in this world; in fact you will get that if you live religiously. But whatever nice arrangements you make in this world will culminate in death,old age,disease; you cannot avoid it. Real religion is to reawaken our eternal consciousness and that comes through purification of the mind and heart and through unalloyed, motivated devotion to the Supreme Personality of Godhead.Krishna cannot be impressed by what we can do,how much money we can give,how many austerities we perform, how many days we can fast,how many hours we can stand on the tips of our toes,whether we can stand on our heads, how wonderfully we can chant mantras or memorise scriptures.We do all these things not to gain recognition, but to become purified from within. When we are purified, when we develop humility and sincerity, this is what real religion means.Krishna is only attracted to purity,humility and sincerity. So that is why Srila Prabhupada, Iskcon’s founder, insisted — as all the great acharyas also insisted — that one must follow four regulative principles: no illicit sex, no intoxication, no gambling, no meat eating. Because, when we are doing our sadhana, we are being purified. If you engage in these activities, you will further pollute yourself.We want to overcome these enemies; we do not want to give them strength.Every time you give in to meaningless rituals, you are giving the enemies within your mind, greater strength and longevity, and they will overcome you. Ultimately, Krishna killed Kamsa. He appeared in this world, directly, in his original personal transcendental form,5,000 years ago through his wonderful pastimes which are revealed in the Srimad Bhagvatam and the Puranas, through his teachings of Bhagwad Gita, through his holy names: Hare Krishna, Hare Krishna,Krishna Krishna,Hare Hare, Hare Rama, Hare Rama, Rama Rama, Hare Hare.



■ Radhanath Swami resides much of the year at the Iskcon Radha Gopinath Ashram in Chowpatty,Mumbai. Follow him on speakingtree.in"
Virat Kohli Is Still Ruling The Roost As He Continues To Be The No. 1 ODI Batsman In The World,"Virat Kohli continued to be the world's top-ranked batsman in the latest ICC ODI rankings.

ap

Having 873 points in his kitty, Kohli will have a chance to increase the 12-point lead over second-placed Australian David Warner at the upcoming five-match ODI series against Sri Lanka, starting in Dambulla on Sunday.

Other Indian batsmen in the top-15 are former skipper Mahendra Singh Dhoni (12th), Shikhar Dhawan (13th) and vice-captain Rohit Sharma (14th).

However, no Indian bowler figure in the top-10 list. Pacer Bhuvneshwar Kumar (13th) is the lone Indian in top 15.

As for the ICC ODI Team Rankings, India are currently at number three and they would have to win the upcoming series at least by a 4-1 margin to ensure that they stay at that position, ahead of England.

afp

At 114 points, India, even if win the series 3-2, will slip to 113 points and behind England on decimal points.

Meanwhile, Sri Lanka will be eyeing the chance to seal direct qualification for the ICC Cricket World Cup 2019 during the upcoming series.

The 1996 World Champions will have to win at least two matches to secure a place in the pinnacle 50-over competition by staving off the challenge from the West Indies.

The cut-off date for direct qualification is September 30. Sri Lanka are placed eighth with 88 points, 10 points more than the West Indies team, which has an unenviable task in its aim of being among the seven top-ranked sides apart from host England to gain direct qualification.

The bottom four sides on the ICC ODI Team Rankings will need to play a qualifying event, also featuring the top four sides from the ICC World Cricket League Championship and top two sides from the ICC World Cricket League.

afp

The top two teams from this event will get to play in the ICC Cricket World Cup 2019.

Winning two matches will take Sri Lanka to 90 points, while the Windies will at best reach 88 points even if it wins its one-off ODI against Ireland on September 13 as well as all five matches of its series in England from September 19-29.

Don't Miss 48.1 K SHARES 7.1 K SHARES 8.4 K SHARES 3.1 K SHARES 3.8 K SHARES 1.2 K SHARES 1.7 K SHARES 1.4 K SHARES

afp

However, a 4-1 win for India will see Sri Lanka finish at 88 points and the Caribbean side could edge it on decimal points if they win all their upcoming six matches.

The West Indies side will go out of contention if it loses to Ireland as from there it will at best reach 86 points and remain behind Sri Lanka on decimal points, even if Sri Lanka lose 0-5 to India.

With inputs from PTI."
"After The Failure Of 'Jab Harry Met Sejal', Distributors Now Want SRK To Refund Money","With back to back losses and big releases flopping one after the other, Hindi Film industry is indeed going through a rough patch.

Massive flops include films like Salman’s Tubelight, Ranbir Kapoor, and Katrina Kaif’s Jagga Jasoos and now, Imtiaz Ali’s Jab Harry Met Sejal has joined the list. The film that was one of the most anticipated films of the year ended up proving to be one big disaster. Apart from the producers, NH Studioz too has suffered huge losses.

The studios had acquired the rights of Tubelight for Rs. 132 crores and Jab Harry Met Sejal for Rs. 80 crores and now that both the films have proved to be such disasters, the intensity of the losses are huge.

While Salman had set a great example by returning some amount to the distributors, a Bollywoodhungama report claims that the distributors have sent an SOS message to Shah Rukh Khan, and have asked them to follow the suit.

Viral Bhayani

According to the reports, they are now expecting a refund for the backbreaking losses since Shah Rukh Khan had made good profits from the pre-sale of All India Rights to NH Studioz, satellite, music, and digital rights.

Pinterest

Just to jog your memory a little, SRK had distributors of his 2015 film Dilwale when they had incurred losses and he had refunded close to Rs. 25 crores to cover up 50% losses to distributors of Dilwale.

And this wasn’t the first time SRK did so because, in 2001 and 2005, Shah Rukh Khan had refunded the individual distributors of his films Asoka (Eros) and Paheli (UTV) after they failed to perform at the box-office.

While no actor or producer is bounded to return money to distributors, our actors are definitely setting a great example.

Don't Miss 1.2 K SHARES 25 K SHARES 15.9 K SHARES 26.7 K SHARES 20.7 K SHARES 22.7 K SHARES 18.2 K SHARES 14.8 K SHARES 19.7 K SHARES 16.8 K SHARES"
"At Least 13 Killed In Terror Attack In Central Barcelona, Van Rams Into People, Gunmen Enter Bar","In what appears to be a terrorist attack, at least thirteen persons were killed when a van rammed into people at busy central Barcelona, this evening. According to initial local media reports, a van crashed into a crowd of people in central Barcelona, one armed man had subsequently entered a restaurant in the area.

Just heard what's happened in #Barcelona. All these domestic and international terror attacks need to stop. #PrayForPeace 😞❤️ — Nick (@Nick28T) August 17, 2017

Spanish police said that people had died in the “massive crash” on Las Ramblas, a wide boulevard in an area of the city popular with tourists.

Reuters

A photograph shown by public broadcaster RTVE showed three people lying on the ground in the street, apparently being helped by police and others. Catalonia’s TV3 station reported 13 dead and several injured.

#Barcelona

Driver in Barcelona Terrorist Attack has fled on foot after killing at least 2 people & injuring many. pic.twitter.com/OV2tDvZUu5 — The Columbia Bugle (@ColumbiaBugle) August 17, 2017

Later, it was reported that two armed men have entrenched themselves in a bar in Barcelona's city centre after a van mowed down dozens of people.

HAPPENING NOW: Heavily armed police search for suspects in Barcelona after terrorist attack. At least four dead. pic.twitter.com/x2Ls4kWECj — Newt-Trump Fan Club (@NewtTrump) August 17, 2017

Police will shortly hold an official press conference. More details are expected to come on this.

Don't Miss 598 SHARES 41.5 K SHARES 10.2 K SHARES 24.9 K SHARES 14.8 K SHARES 20.1 K SHARES 15.1 K SHARES 9.8 K SHARES 4.1 K SHARES"
Infosys’s driverless golf cart versus Google’s autonomous vehicles: How can India become a global technology innovation hotspot?,"On July 14, 2017, Infosys unveiled its driverless golf cart designed and built by its engineering service team at its Mysuru campus. In contrast, by June 2016, eight years since its inception, Google’s fleet of autonomous vehicles had been driven for 28 lakh kilometers. In 2015, Google completed its first driverless ride on public roads, giving ride to a sole blind man in Austin, Texas (Wikipedia). Take another case. In April 2016, Infosys unveiled its Artificial Intelligence platform MANA. However, the first major demonstration of a similar SAP product HANA was in 2008. Can Infosys ever match up to Google’s autonomous vehicles given that it started 8 years too late? Or, can it ever beat SAP in launching a new product? In fact, breakthrough technology innovation is consistently taking place, for example, hyperloop transport, 100 MW lithium ion battery for solar PV storage, magnetically levitated trains running at over 600 km/h, wireless car battery charging, hot solar cells, practical quantum computers, paralysis reversal implants; the list goes on and on. India is far removed from the global technology innovation ecosphere. Even China is far ahead of India in technology development in manifold spheres such as advanced biometric techniques, high speed trains, military hardware, and even the traditional steel and aluminium plants. If Infosys, a progressive, cash-rich company, with enormous global exposure cannot anticipate technology direction and plays the catch-up game in product development, it is time for serious introspection about the vision and methodology of our research and development (R&D). Thus, the big question: How do we make India a global technology innovation hotspot?

Lack of technology vision has been a major impediment in Indian product development. Take the case of information technology (IT). By the late 1990s, it was abundantly clear that IT-integrated hardware would be an essential part of our life, be it communication devices, transportation, consumer appliances, shopping, and entertainment. Thus, transition from manual to automatic transmission to cruise control to driver-less vehicles (DLVs) was a natural progression. Cloud computing was expected to be a natural corollary of the internet era but you will not find Infosys/TCS/Wipro ranked among the ten best global companies. Artificial intelligence is expected to run devices and businesses more efficiently, but here too we arrived late to the party. Similarly, clean technologies and renewable energy should have been a priority area for the manufacturing industry much earlier.

We need industry leaders with the courage to take a leap of faith like Elon Musk who came up with the audaciously ambitious concept of hyperloop transport, which successfully completed its first full-scale test in May. India could have had its Elon Musk moment with driverless cars? The sensors used in navigating a DLV through traffic such as LiDAR, camera, radar, actuators were available before 2008. We had the expertise to integrate the data from sensors into a software, which would then control the motion of the DLV based on the traffic around it. Clearly a company such as TCS/Infosys could have developed a proof of concept DLV before Google. So what if the DLV was expensive and looked clunky, at least TCS/Infosys would have enough lead time to refine the DLV technology and challenge the hegemony of Google. Similarly, Mukesh Ambani has the resources to conceive and implement out-of-the-world ideas such as the space tourism capsule by Amazon’s Jeff Bezos or develop innovative solar energy and carbon capture and sequestration technologies like ExxonMobil. Unfortunately, Reliance Industries Ltd has no major technology innovation on offer, Reliance Jio being only a business model disruptor.

Emphasis on value added products and reverse engineering are two ways of countering entrenched global companies. Low costs are simply not enough as the generics-centered Indian pharmaceutical is finding out. An example in the change in mind-set is from Dr. Reddy’s Laboratories Ltd, which “rather than simply copy Glaxo’s migraine medication Imitrex, tweaked the formula to make it act faster at smaller doses (www.livemint.com).” The Indian steel industry is also shifting its focus towards special steels for high speed trains, nuclear and automobile industries. In many such cases, strategic foreign collaboration is required. And, this is where reverse engineering comes in. Learning the intricacies of the production process of and then leveraging this knowledge for developing innovative new products is the way forward, as China has done so successfully over the years.

Successful commercialization of new products requires an integrated approach. That is, a new product must be backed by appropriate infrastructural — software and hardware — support. Despite the concern for environment, electric cars will never be a success unless it is backed by facilities for superfast battery charging or charging on the go, as in wireless charging.

Finally, there must be a fundamental shift in our approach towards research and product development. Is it worth expending significant R&D in non-strategic products where the chances of being a global leader are remote? Take the example of automobile engines. Taxi owners will tell you that a Toyota Etios can run for more than 300,000 km without any major tinkering with the engine. The corresponding number for a Tata Indigo is about 100,000 km. Consequently, why should we even bother about significant R&D in automobile engines especially when such technologies can be readily bought off-the-shelf. Instead, we should follow a composite approach for R&D: (i) value-addition in existing products/technologies to increase energy efficiency and lower costs and (ii) focus firmly on technologies of tomorrow such as batteries, renewable energy, artificial intelligence, and 3-D printing."
"By creative policy, not rigid rules","Is the central government wrong to mandate private participation in any metro rail project it part-finances? Metro-man E Sreedharan thinks so, emphatically. He can list a number of instances of failed private participation in India and abroad. Rigid rules on the nature of ownership of infrastructure projects do not make sense, whether for or against private participation. The Centre can limit its participation in a project put up for co-financing to a level it thinks fair, given the size of the population of the city the metro seeks to serve. Beyond that, how the concerned state or local government seeks to finance it is not the Centre’s business. Malayalis who work in West Asia have funded airports in Kerala on considerations other than financial returns. That said, it does not make sense to bar private investment in any kind of infrastructure.

The bulk of the trillions of dollars of global savings seeking profitable deployment anywhere secure comprises non-state funds. It makes eminent sense to draw them into creating much-needed new infrastructure in the developing world, whose economic returns would be significant. If commercial returns do not capture the full extent of economic returns in a particular project, deterring private investment, the government can remedy that in many ways.

An outright subsidy is one option. More desirable would be measures such as levying a carbon tax on petro-fuels and congestion charges on road use that would make the fares needed to make a metro commercially attractive seem perfectly acceptable in comparison with travel by road. Would this not be a big burden on the common man?

Cheap transport for the urban commuter ultimately subsidises the business that employs that commuter. If this subsidy is removed, the costs and revenues of the business would reconfigure, that is all. Clean transport would improve health and lower healthcare costs as well.

Simply mandating a private role in infrastructure would not work. Supplementary action is required to make it attractive for the private sector to invest in infrastructure. That calls for policy innovation, not diktat."
