Title,Article
Emotional Barca start with win,"Catalans honour terror attack victims in Betis win; Real Madrid beat Deportivo

Barcelona, August 21

Barcelona got their La Liga season off to a winning start, beating Real Betis 2-0 at a emotional Camp Nou following a pair of terrorist attacks in Catalonia. Twin vehicle attacks on Thursday killed 14 people and wounded around 120 in Barcelona’s bustling Las Ramblas boulevard and the nearby seaside resort of Cambrils. A minute’s silence was held before kick-off, whilst Barcelona players wore black armbands and shirts with ‘Barcelona’ replacing individual names on the back. “What happened was terrible, we hope this stops now because we are not afraid,” Barca winger Gerard Deulofeu, who set up both goals, said. “This victory is for those affected.” The decision for the match to go ahead with increased security measures put in place was part of a desire to “recover normality” in the words of Catalonia’s president Carles Puigdemont. A defiant attitude was on show in the stands, although in common with many matches against weaker opposition, the 99,000 capacity Camp Nou was far from full. After the attack some fans, especially tourists, returned their tickets, the club said without giving figures. “Their money was refunded to everyone, the circumstances are special and understandable,” a club spokesman said.

‘Not afraid’

Fans in the Barca singing section borrowed a line from the club’s anthem in a banner that read: “No one can ever break us,” whilst chants of “we are not afraid” rang out after the minute’s silence. “I thought there would be like a collective hysteria but I see everything is normal,” added Sandra Lorenzo, 41, as she sold drinks next to the stadium. “I have worked here for 25 years at every match. They are not going to make me stay at home.” Prior to the attacks, Barca had endured a difficult start to the season on the field as the Catalans were swept aside 5-1 on aggregate by Real Madrid in the Spanish Super Cup. Coach Ernesto Valverde admitted on Saturday events in the past few days had put the club’s problems into perspective. However, despite also missing the injured Luis Suarez and Andres Iniesta, Barca rose to the challenge of raising the city’s spirits with a dominant display. Captain Lionel Messi led by example with Deolofeu and Paco Alcacer struggling to fill Suarez and Neymar’s shoes up front. Messi smashed an early freekick off the post and his presence was enough to pressure Alin Tosca to turn Deulofeu’s low cross into his own net for the opener nine minutes before halftime. Deulofeu was the provider once more when Barca doubled their advantage three minutes later as Sergi Roberto slotted home from close range. Messi also posed the biggest threat of a low key second- half as he struck the woodwork twice more with rasping shots from outside the area. Real cruise to 3-0 win Madrid: Real Madrid’s winning streak shows no signs of abating as the European champions began their defence of La Liga with a comfortable 3-0 win at Deportivo la Coruna. Gareth Bale, Casemiro and Toni Kroos were on target for the visitors, but Madrid’s night at La Riazor ended on a sour note when captain Sergio Ramos was shown the 23rd red card of his Real career. Deportivo were left to rue to big chances missed in the first 10 minutes.

Neymar slams Barca bosses

Paris: Paris Saint-Germain’s world record signing Neymar launched a scathing attack on his former club’s directors. The people in charge at the Catalan giants “are not the people who should be there, for the direction of Barca,” Neymar said after scoring twice on his home debut as PSG thumped Toulouse 6-2 in Ligue 1. “I want to speak the truth, I’m very sad with them,” said the Brazilian star who cost the Paris club a world record ^222 million to prise from Barcelona. “I spent four beautiful years there and I parted happy. But with them (the club’s directors), no. For me, they are not the people who should be there, for the direction of Barca,” said Neymar. “Barca deserve much better and the whole world knows it.” Despite securing the massive fee for Neymar, Barcelona are struggling to replace him before the transfer window closes. The club have had bids in excess of ^100 million for Liverpool’s Philippe Coutinho and Dortmund’s Ousmane Dembele turned down. And the club have been criticised for splashing out ^40 million for Paulinho. — AFP"
"If we enter India, it will be chaos: China","Beijing, August 22

China on Tuesday said there will be ""utter chaos"" if its troops entered India on the pretext that Indian border infrastructure posed a threat to Beijing.

The Chinese Foreign Ministry said India's logic that Chinese road building in Doklam on the border posed a threat to New Delhi was ""ridiculous and vicious"".

It said China would in no way allow any country or individual to infringe upon its territorial sovereignty.

Follow

The Tribune on Facebook

; and

Twitter @thetribunechd

)

""The Indian side illegally crossed the boundary on the excuse of ... Chinese road building. The reason is ridiculous, vicious and facts are clear,"" Foreign Ministry spokesperson Hua Chunying said.

""You may think about it. If we tolerate India's ridiculous logic, then anyone who dislikes the activity at his neighbour's home can break into its neighbour's house.

""Does that mean when China thinks that large-scale construction of infrastructure at the border area of India is posing a threat, it can enter Indian territory? Wouldn't that be utter chaos?"" Indian and Chinese troops have been locked since June in a stand-off at Doklam in the Sikkim section of the Bhutan-China border.

This is the longest stand-off between the two armies since 1987 when they faced a similar situation at Somordong Chu Valley in Arunachal Pradesh.

It all began when Indian troops stopped Chinese troops from building a road in Doklam, citing the disputed status of the territory.

Doklam is claimed by Bhutan, which has protested against Chinese road building.

China says the construction of the road is just since Doklam has been Chinese territory since ancient times.

New Delhi backs Bhutan's claims and sees a Chinese road in Doklam as a threat because the region is very close to the Siliguri Corridor, which connects India's northeast with the rest of the country.

—IANS"
"Fearing trouble, students leave Sirsa varsity hostels","Sushil Manav

Tribune News Service

Chandigarh, August 21

Anticipating trouble in view of the verdict in the case against Dera Sacha Sauda chief Gurmeet Ram Rahim Singh, a majority of students in four hostels of Chaudhary Devi Lal University in Sirsa have left for home. Sources said a majority of girl inmates of Kalpana Chawla Girls Hostel and Mata Harki Devi Girls Hostel left for home on Saturday. Some left on Sunday and others today. “Ever since news of the verdict and possible violence started coming in, girls were showing signs of fear. Parents of some girls called us and expressed their concern,” said a woman teacher. In Sardar Patel Hostel and Lala Lajpat Rai Hostel, both boys’ hostels, 20 to 30 per cent students left for home. Sources said many others planned to leave for home in the coming two days. “Attendance was very thin today in most of the departments where hostel inmates were more in strength,” said another teacher. She said the next four days were likely to be unannounced holidays. At Jan Nayak Chaudhary Devi Lal Vidyapeeth, Chief Warden Ramesh Mehta said parents of students, particularly girls, were showing concern for the past two or three days. Meanwhile, the government today directed V Umashankar, Additional Chief Executive Officer, Gurugram Metropolitan Development Authority, and Commissioner, Municipal Corporation, to assist the Sirsa administration with immediate effect, in addition to present duties. Umashankar was the Sirsa DC in 2007 when the dera-Sikh violence erupted after Ram Rahim Singh was booked for blasphemy. Bijender Singh, SDO (Civil), Sirsa, held a meeting with members of the peace committee and sought cooperation in maintaining peace. SDM Satbir Singh Jangu held such a meeting in Fatehabad."
Colour calculus,"’ART & SOUL

In Devinder Goswamy’s designs, each shape and colour seems engaged in a dialogue with the next

B.N. Goswamy

“Let no one destitute of geometry enter my doors”. — Plato “Colour is the place where our brain and the Universe meet….Colour has got me; I no longer need to chase after it. It has got me for ever.” — Paul Klee “Vertical and horizontal lines are the expression of two opposing forces; they exist everywhere and dominate everything; their reciprocal action constitutes ‘life’. I recognize that the equilibrium of any particular aspect of nature rests on the equivalence of its opposites…”

— Piet Mondrian

For the greater part of his professional life, D.G. (that is the best way to refer to him, at least at this point) was involved with the performing arts. Working with Doordarshan in a high executive capacity, he remained engaged with the world of music and dance and theatre; he also wrote a number of stunning plays, mostly in Urdu, and kept directing them for the channel. He planned and worked; worked and planned, but always in those areas. After superannuation, or close to it, however, he somehow got drawn to the visual arts: to painting, in particular. What took him there is not easy to determine, but once he went there, so to speak, he stayed there. Much in the manner of the great Swiss painter, Paul Klee, who said once that ‘colour has got me… it has got me forever’, colours and shapes ‘got him’, became his new world, as it were. It would be fair to say that he began a bit gingerly. Attracted by the idea of collaging — ‘composing a work of art by pasting on a single surface various materials not normally associated with one another’, as the formal definition has it — he would fill a surface with snippets of images by great masters: van Gogh’s chair, for instance, Manet’s lunching party, Seurat’s stippled ballerina, Bhupen Khakhar’s brooding face, all tilted, torn out of context, jostling one another to the point of unease. But this did not last long. Very soon, he turned towards the purity of shapes and the tactile seduction of textures. He would assemble all kinds of papers and cardboards and plastic sheets, and sit surrounded by them gazing at each, making up his mind, cutting them up in different shapes and sizes. And then compose them in his mind. The process of putting them together naturally followed: cerebration, decision, trial and error, and the like. Traditional materials held for him great attraction: the sacred mauli thread for instance, pieces of hessian, coarsely woven uparna-like fabric, strips of embroidered ribbons. Everything became grist to his churning, artistic mill. It would not be easy to dis-entangle the skeins of his thought: Were there childhood memories here? An innate reverence for the sacred? Sights of struggling small-town shopkeepers and their goods? Interestingly, the bits and pieces that he picked for turning into images were not all placed — collaged — at the same level on the surface: some rose, others dipped, still others peeped over the walls of their neighbours, and so on. Even the edges of the total composition remained uneven at times. But somehow it all worked. Hard-edged shapes — squares and triangles and circles and rectangular strips — in various colours and configurations one would have naturally expected to figure in D.G.’s completely abstract work, and they did, each shape and colour setting up a dialogue with the one next to it. Not every colour was intense, not everything glowed with an inner fire, but a quiet, whispered conversation one could hear snatches of. But there also were works in which one could see a kind of frenzy: two circles made up of strips of coloured paper that seemed to be whirling at a dizzying speed, paper strip piled upon paper strip and in the centre, at the heart of the circle, gaping holes through which other things, other sights, could be seen, even as a dark, lurking gloom surrounded everything. This is the way it has gone on, this work, over a number of years. One of the more recent works, a tall ‘canvas’ — that, however, is not the right word, I know — appears to me to have been something of a tribute to the genius of Paul Klee who played with colours and shapes in the subtlest of manners. In this, the work titled ‘As Darkness Lifts’, the eye moves slowly, leisured-fashion, from dark edges towards the centre where a certain light begins to glow. There is no aura, no intensity, in the centre but a gentle spread of light — rectangles and squares of different shades, yellows and reds and light greens, overlapping and dove-tailing — suggesting the breaking of dawn, as it were. Inevitably, perhaps, a couplet of Ahmed Nadeem Qasimi’s comes to mind, at least to my mind: Sansanaate hain andherey to laraztey kyun ho? Har nayi subah ki takhleeq yun-hi hoti hai. [Why do you shudder when shadows gather and darkness seethes? Surely, this is how each morn arrives, triumphant.]

Post-Script:

To clarify: D.G. are the initials of Devinder Goswamy."
Himalayan bronze sculptures sell big,"SAFFRONART AUCTION

Himalayan bronze sculptures sell big"
Who owns Mars? Mining puts spotlight on out of this world property claims,"Toronto, August 21

Can anyone claim the red planet or natural resources on asteroids? Business leaders and legal experts say the question has become more than philosophical as a growing number of firms, often backed by capital and technology from Silicon Valley, have set their sights on the resources of outer space asteroids and Mars.

In order to avoid conflicts between competing companies and countries over outer space resources, more work needs to be done on Earth to determine who owns commodities taken from celestial bodies, analysts said.

""There is a huge debate on whether companies can simply travel to space and extract its resources,"" said Barry Kellman, a law professor who studies space governance at DePaul University in Chicago.

""There is no way to answer the question until someone does it,"" Kellman told the Thomson Reuters Foundation.

Asteroid water for sale

US-based Planetary Resources, a firm backed by Google founder Larry Page and Virgin Group's Richard Branson, expects to be mining asteroids for water in the next 10 to 15 years.

The company will launch its first robotic probe mission to scout asteroids for resource deposits in 2020, said Planetary Resources' Chief Executive Chris Lewicki.

""If you obtain a resource and bring it with you, it becomes your property,"" Lewicki said, citing recently passed space laws in the US and Luxembourg that offer a legal framework to ensure that private operators can be confident about their rights over resources they extract in space.

""You can sell, keep or deliver (space resources) peacefully,"" Lewicki told the Thomson Reuters Foundation.

The firm plans to extract oxygen and hydrogen - the components of water - from asteroids to sell.

Lewicki is not planning on bringing those water resources back to Earth; he wants market them in space, creating a ""gas station"" for other exploration missions.

Hydrogen and oxygen, kept at a docking station orbiting around Earth, will be used to fuel other space ships.

Moving those fuels from Earth into outer space is expensive, he said, and having energy accessible to ships will make voyaging easier.

One modest sized asteroid, about as big as a football field, ""has enough oxygen and hydrogen to fuel every launch in the history of space (travel),"" Lewicki said.

""We are seeing a boom — that might be a bad choice of words — in access to space.""

Martian appropriation

Other analysts are not sure if companies can just fly up and start harvesting cosmic water, legally speaking.

The Outer Space Treaty of 1967 is the main international standard for what companies and countries are allowed to do when they aren't on earth, said Jacob Haqq-Misra, director of the Blue Marble Space Institute of Science, a Seattle-based research group.

The treaty says that space is the ""provenance of all mankind"". Countries cannot claim ""national appropriation"" or sovereignty over the Moon or other celestial bodies ""by occupation or by other means"", the treaty says.

This clause could prove tricky for private firms who want to mine on asteroids or Mars, said Haqq-Misra, including Planetary Resources and SpaceX, the private rocketship company run by tech billionaire Elon Musk.

""If SpaceX, a US corporation, was to claim asteroid profits as its own, there is some ambiguity as to whether that constitutes national appropriation,"" Haqq-Misra told the Thomson Reuters Foundation.

SpaceX declined to comment.

New laws

While the 1967 treaty is considered the global standard for sharing space, individual countries have recently passed laws allowing for property rights in the great beyond.

Luxembourg this month brought into force laws allowing private firms to own resources extracted from outer space in a move hailed by the nascent space mining industry.

Planetary Resources, for example, maintains an office in the small European country better known for its finance industry than space exploration.

The US in 2015 introduced similar legislation for private space resource ownership but it only applies to firms majority owned by Americans.

NASA, the US government's space agency, maintains a ""neutral position with regard to mining of minerals on Mars"", a spokesman said.

""If companies request assistance or want partnerships related to mining on Mars, we help to the best of our ability,"" NASA spokesman Guy Webster told the Thomson Reuters Foundation in an email without providing specifics on space resource ownership.

From sea to space

Along with national legislation and the 1967 treaty, there are other earthly regulations that could provide guidance for managing extraterrestrial resources, legal experts said.

Under the United Nations' Law of the Sea Convention countries have exclusive rights to exploit natural resources within around 200 miles (322 km) of their coastline, but ships and planes from other nations can freely pass through the waters.

This could serve as a template for space resource rights, where companies have exclusive economic rights in a given area around their landing point, but not ownership over an entire asteroid or planet, lawyers said.

""It's advantageous to work out a system where people can acquire property rights enforceable through a legal process,"" Andrew Brehm, an attorney with Scopelitis, Garvin, Light Hanson & Feary in Milwaukee.

""That being said, outer space is viewed in society as something similar to the ocean, where there is a collective interest,"" Brehm told the Thomson Reuters Foundation.

""A first come, first serve system does not necessarily work well when only certain countries or private entities can (currently) reach outer space.""

Even if countries can agree on a universal property rights regime for space, there are still plenty of earthly grievances for countries and companies to address, said Kellman, the law professor.

Specifically, analysts and legal experts do not know whether companies would have to pay taxes or royalties to anyone on earth for extracting space resources.

It is an issue space exploration firms have yet to deal with.

""For the moment, the company exists on earth, where all of the laws and regulations apply,"" Planetary Resources' Lewicki said. Reuters"
"Arjuna Award devalued, made cheap: Past recipients","Former recipients of the Arjuna Award on Tuesday lamented that its dignity has been lowered and the government is now “throwing” the honour away.

Former India hockey captain Ashok Kumar, who is son of legendary Dhyanchand, legendary middle-distance runner Sriram Singh Shekhawat, who holds national record of 1:45.77 in 800m since 1976, and former India volleyball skipper Suresh Mishra all voiced the same sentiment.

“The dignity has to be maintained. Why do you need to give Arjuna every year. Is it necessary? We are now throwing the awards away,” Ashok told PTI.

“They (government) have set their own parameters. The value attached with the award should be increased. There should be a cap that only Asiad and Olympic medal winners should be selected for the Arjuna honour,” Ashok, member of 1975 World Cup winning Indian team, said.

Ashok, himself a 1974 Arjuna awardee, also denounced the current procedure, where athletes have to send application to be considered for the honour.

“You can’t beg for award or demand it. Why should I blow my own trumpet that I have achieved something. When someone goes out for competition, it happens with the permission of the government. They know the achievements so it should be the government which should pick athletes rather than players sending applications,” he said.

India’s ace squash player Saurav Ghosal also felt the same.

“I think the concept of recommending or nominating someone for the awards is flawed. It just doesn’t sound right that player needs to be recommended or needs to apply for the award. The committee should pick the winners on their own on the basis of performances. Applying for the awards is like asking for a grant,” the 2006 Arjuna awardee said.

Asked if he feels any undeserving candidate has been selected, Ashok said, “I am not talking about any specific athlete but the system.”

Shekhawat, who won gold medal in 1974 Tehran Asian Games and a silver at 1970 Bangkok Asian Games, shared how tough the fight used to be for Arjuna among achievers of that era.

“When Arjuna Awards were decided for year 1972, I was Asiad medallist but still did not get it. There was only one slot and the award was given to V S Chauhan. We both were national record holders but since he was senior to me, he was chosen,” Shekhawat, who was chosen for honour in 1973, recollected.

“The selected athletes should be a medal winner at least at the Asian Games level,” he suggested.

Suresh Mishra, who also coached Abu Dhabi police volleyball team for 15 years in 80s and 90s, said there should be only Arjuna Award and the decision to make a Rajiv Gandhi Khel Ratna the highest honour was not correct.

“Which name is bigger, Arjuna or Rajiv Gandhi. It’s an insult to Arjuna Award. It has been degraded,” he said.

Arjuna Award was instituted in 1961 and Khel Ratna in 1991-1992.

Former India hockey captain Zafar Iqbal though chose to differ, saying giving awards was a way to encourage athletes.

“The award is not only for the athletes but also for the masses who follow. It encourages everyone. It has been fair. I don’t think it’s devalued,” the 1979 Arjuna awardee said.

Former hockey defender MP Singh suggested that achievements at Commonwealth Games should not be considered.

“The level of competition is not that high at CWG Games. And the government should make a policy for sports which do not figure in Asian Games and Olympics,” he said.

Close to 20 Arjuna awardees had gathered at the launch of an NGO, Sports: A way of Life, founded by 25-year-old Kanishka Pandey and pledged support for its programme, Sports Literacy Mission. — PTI"
Film on Arvind Kejriwal cleared,"Film on Arvind Kejriwal cleared

An Insignificant Man — a film documenting the journey of Delhi Chief Minister Arvind Kejriwal - will get a U/A certificate by the censor board on instructions from the Film Certification Appellate Tribunal (FCAT). The makers are overwhelmed. The decision was made over the weekend, Vinay Shukla, who has co-directed the movie with Khushboo Ranka, informed. “The FCAT order is out and it is overwhelmingly in our favour. This is very rare for a political film like ours,” read a statement issued on behalf of the film’s makers. —IANS"
Women’s college students in Jammu protest against dress code,"Jammu, August 22

Angry over bring forced to follow a dress code, hundreds of students of the Government Women’s College here on Tuesday boycotted their classes and staged protests against the management's ""unnecessary diktats"".

Shouting slogans and demanding immediate removal of the college principal, they also blocked the main road for nearly an hour soon after the institution opened at 9 am, the police said.

The blockade was removed after district and police officials rushed to the college at Parade, in the heart of the city, and pacified the protesters assuring them of appropriate action within 24 hours if their allegations were found true.

The protest, however, continued through the day despite assurances as the agitators accused the principal and teachers of harassing them on one pretext or the other.

""We are made to sit outside the class as punishment for not following a dress code, like not wearing a proper uniform and making two plaits. The students are deliberately failed in the class tests and even lewd remarks and abusive words are used against them,"" alleged the agitating students.

Additional District Development Commissioner Arum Manhas said the issues of removal of a peon at the main gate of the college and passing of lewd remarks came up during the discussion between the protesting students, the college management and district administration and police official.

""It was decided that the peon who is deployed at the main gate would be immediately removed. As far as the second allegations of passing of lewd remarks, there was no credible evidence, and the students were asked to lodge a written complaint with Sub-divisional Police Officer (North) Varun Jandiyal who was asked to probe the allegations and submit report within 24 hours,"" he said.

Meanwhile, on the allegations of harassment and high-handedness by the college management, Principal Anita Sudan said she had taken several decisions on the recommendations of the parents to ensure discipline in the institute.

""Four of our college girls had gone missing in the recent times and one of them was later recovered from Allahabad.

Parents of the girls regularly visit me and complain that they drop their wards outside the institute in the morning but they do not attend the college.

""I had asked the girls to come in proper uniform and called for strict enforcement of college timing. The students are levelling wild allegations,"" Sudan said.

She said no student had lodged any complaint about misbehaviour or passing of lewd remarks by anyone with her till date.

""When I came today and saw the students protesting, I called them to my chamber and asked them the reason. Some girls claimed that the guard at the main gate allegedly misbehaved with one of the girls but when I called him, they could not identify him,"" she claimed. — PTI"
Trump warns Pakistan against supporting terrorism,"Washington, August 22

The US on Monday ruled out a hasty withdrawal of its troops from Afghanistan as President Donald Trump warned Pakistan of consequences if it continued to provide safe havens to terror groups and sought an enhanced role for India to bring peace in the war-torn country. Trump, in a prime-time televised address to the nation, laid out his South Asia policy saying a “critical part” of it was to further develop US’ strategic partnership with India. He said after a ""comprehensive review"", it had been decided that the American strategy in Afghanistan and South Asia would change dramatically.

(Follow The Tribune on Facebook; and Twitter @thetribunechd)

""A core pillar of our new strategy is a shift from a time-based approach to one based on conditions. I've said many times how counterproductive it is for the United States to announce in advance, the dates we intend to begin, or end, military operations,"" Trump said in his address. ""We will not talk about numbers of troops or our plans for further military activities,"" Trump said as he announced his South Asia policy in front of about 2,000 people from all five services and top officials of his administration. Trump slammed Pakistan for its continued support to terrorist groups and warned Islamabad of consequences if it continued to do so. ""We can no longer be silent about Pakistan's safe havens for terrorist organisations, the Taliban, and other groups that pose a threat to the region and beyond,"" Trump said. ""Pakistan has much to gain from partnering with our effort in Afghanistan. It has much to lose by continuing to harbour terrorists,"" he said, in a apparent warning to Pakistan. The US President reached out to India seeking an enhanced role for New Delhi, especially in the economic field, to bring peace and stability in Afghanistan. India, the world's largest democracy, is a key security and economic partner of the United States, he said. ""We appreciate India's important contributions to stability in Afghanistan, but India makes billions of dollars in trade with the United States, and we want them to help us more with Afghanistan, especially in the area of economic assistance and development,"" Trump said."
