Title,Article
"Manchester United vs West Ham United, Premier League 2017/18, full football score","Romelu Lukaku starred on his competitive Old Trafford debut, scoring twice as Manchester United began the 2017-18 campaign with a comfortable 4-0 win over West Ham to lead the early Premier League table. Lukaku had netted in his first league appearances for both West Brom and Everton and he repeated that feat on Sunday, getting on the end of a Marcus Rashford pass to give the hosts a deserved lead in the 33rd minute. Get full football score from Manchester United vs West Ham United, Premier League 2017-18 here.

The reasons for Manchester United’s excitement include the arrival of striker Romelu Lukaku for 75 million pounds ($97.42 million) from Everton, Chelsea’s Serbia midfielder Nemanja Matic (40 mln) and Sweden defender Victor Lindelof from Benfica (30 mln)."
India vs Sri Lanka: Ravichandran Ashwin double puts Virat Kohli’s men on top,"US censure for Hizb has come a little late in the day

Aug 17, 2017 19:00 IST"
"Microsoft: 500M Windows 10 devices, half of 2018 goal","Microsoft says a half billion devices are now running Windows 10, its latest operating system.

That’s up from 400 million disclosed last September, but far short of a goal of 1 billion by 2018. Microsoft has already acknowledged it won’t hit 1 billion in time . Getting halfway has taken nearly two years.

Windows 10 represents a comeback for Microsoft after a disastrous Windows 8 launch and heavy competition from phone systems such as Apple’s iOS and Google’s Android. Getting more devices on Windows 10 will help encourage companies to make more apps and services for it.

CEO Satya Nadella disclosed the figure Wednesday at a Microsoft conference in Seattle.

After getting Microsoft on track to prioritizing mobile devices and internet-based services, Nadella says artificial intelligence will get a bigger focus."
India vs Sri Lanka - Not easy to bat on SSC wicket: Ajinkya Rahane,"about the video

India amassed 622 for nine before declaring their first innings and then returned to remove both the Sri Lankan openers to tighten their grip on the second Test on Friday. For the second successive time in the three-match series, India won the toss, elected to bat and amassed 600 or more in their first innings before unleashing their bowlers on their hosts. Like in their comprehensive defeat in the series opener at Galle, Sri Lanka made a feeble reply to finish day two on 50 for two at the Sinhalese Sports Club ground. Indian batsman Ajinkya Rahane said that the Lankans will have a tough job to handle India’s spinners on Day 3 on Saturday. (Video: Sanjjeev Samyal) (Hindustan Times)"
Makeshift the ground on which we stand: Eunice de Souza (1940-2017),"Even before I met Eunice de Souza, she had me overawed, and more than slightly terrified of her. I later found out this was the natural state of being for generations of her students, who encountered the stylish, unconventional, constantly challenging professor of English in her classrooms throughout an influential 30-year career at St. Xavier’s College in Mumbai. But I studied abroad and was never her student. Instead, de Souza first confronted me in books, most memorably her debut volume of poetry, the mesmerizing ‘Fix’ (Newground, 1979).

That slender collection of just 24, mostly short, poems accosted my consciousness like an ear-splitting thunderclap. It was at once confounding and irresistible, utterly beguiling but also deeply unsettling. For starters, I couldn’t get over the Arun Kolatkar-designed cover, with its silver monochrome portrait of unblinking Eunice close up, with an X etched on her forehead, the instantly obvious reference being to Charles Manson, who had carved up his own face to “secede from the human race.” And then, as I turned the pages gasping at poem after razor-sharp poem, de Souza radically and permanently disturbed my sense of self, cutting mercilessly to the bone to upend any number of cosy certainties.

The cover of Fix (1979) (www.Amazon.in)

In just a couple days after her death, a host of moving tributes have illuminated what it was like to have Eunice as a colleague, as an inspirational (and irascible) teacher, as mentor and friend and ally. Almost every one of these testimonials has been written by a woman. But what was it like to have to deal with Eunice de Souza as an unconsciously (innocently?) privileged Goan Catholic male, thus the prime target of her most acid verse? Let me tell you, it never stops being highly uncomfortable. For me, reading Eunice de Souza has always felt uncannily like having my pants pulled off in public, and then receiving an unending succession of stinging kicks to the rear. At first you gasp and squirm, but then eventually become resigned to the inevitable. Finally, as I once confided to Eunice at the end of a long evening, I’ve come to expect and rather enjoy the unmanning and pasting. That quasi-masochistic confidence delighted her no end.

Forgive Me, Mother(Fix, 1979)

Forgive me, mother,

That I left you

a life-long widow

old, alone

It was kill or die

and you got me anyway:

The blood congeals at lover’s touch

The guts dissolve in shit.

I was never young.

Now I’m old, alone

In dreams

I hack you.

If there is a unifying theme to Eunice de Souza’s life and lengthy intellectual progression, it is liberation, rigorously essayed at almost any cost. Her emancipatory journey began immediately after school, when she decamped from Poona’s increasingly stifling Goan Catholic community to study at the University of Bombay (she earned a BA (Hons) in English Literature in 1960). Having lost her father at the age of three, the future poet hated growing up in a small-minded, gossipy and judgemental small town universe, where she stood out for being raised by a widowed, embittered mother under somewhat straitened circumstances. That alienating experience never left her, and underlies a considerable portion of her oeuvre.

Unerringly independent of mind, and already possessed of blood-curdling sardonicism, de Souza rapidly achieved notoriety amongst the parochial Aunties and Uncles of Goan Catholic Poona. My mother and uncles grew up with her, and can easily recall the stirs she generated by speaking out in school, and for cultivating adult relationships with proto-bohemians like the Shantiniketan-trained artist, Angelo da Fonseca. Not much later, she wrote a poem that stayed unpublished for decades, “I want a father/always have./God won’t do/He’s too judgemental./And so I found you/ Like my father, absent.”

This, in her own words, is another major theme of de Souza’s life. That is, her ambivalent passion for male company, complete with vulnerability to every kind of disappointment, and a correspondingly deadly eye for weakness, hypocrisy and cant. She truly loved men, that much is more than clear from her writings. But that sentiment was balanced with brutal honesty about their fumbling and foibles, as well as an incandescent ire about the injustice of the way the world works to undermine and sideline her own sex. In important early poems from ‘Fix’ like ‘Bandra Christian Party’, ‘Marriages are Made’ and, most vividly, ‘Catholic Wife’, one or another pompous Goan Catholic “pillar of the church” stands in for all patriarchal hypocrites, while “the pillar’s wife says nothing.”

Eunice de Souza at the Goa Arts & Literary Festival (2013) with writer George Menezes (centre), and Vivek Menezes, curator of the festival and author of this piece. (Anjali Menezes)

In 2012, speaking to a rapt and adoring audience in Panjim, the pocket-sized Latinate capital of Goa, de Souza explained, “When I wrote a number of poems, critical in some ways of Goans, I had Poona Goans in mind because those were the ones I knew. Rather like Irish Catholic families, they encouraged parents to have large families, they were concerned with the colour of one’s skin, the wickedness of even knowing about sex. To know about sex was to be ‘sophisticated,’ and that was the most damning word one could apply to a girl. It was some time before I recognized that these were shortcomings we shared with every other community. Nevertheless, I was told by a student that a priest has denounced them from a pulpit at St Peter’s in Bandra. When I told the poet Adil Jussawalla this he said if I continued in the way I was going, I would soon be denounced from St Peter’s in Rome!”

By that point, the feared dragon lady of St Xavier’s was several years into retirement, and allegedly mellowed beyond the recognition of her former pupils. If that is indeed true, I am extremely fortunate it is when our own connection took place. With some trepidation about what might ensue, I was responsible for inviting Eunice for her first-ever reading of her poems in her ancestral homeland on the sidelines of a path-breaking, monumental art exhibition, ‘Aparanta: The Confluence of Contemporary Art in Goa’ curated by Ranjit Hoskote in 2007. In the event, she was disarmingly charming in person, and altogether radiant on stage. None of us could get enough, and she knew it.

Eunice de Souza, poet and inspirational teacher. (HT Photo)

Very late one evening on that trip, on a candle lit terrace overlooking the Arabian Sea, de Souza spoke with great feeling about ‘ways of belonging’ that characterized the many-layered relationship she had with her roots, with complicated implications for how Goa finds meaning within modern India. That conversation led to a new, unique Goa Art + Literature Festival focused on what is usually called “the margins” - Goa, Kashmir, the North East states, Pakistan and Bangladesh, as well as genres like poetry, translations and graphic novels. Eunice repeatedly presided at the annual event with notable pleasure, earning herself a legion of new fans including Khasi rock legend, Lou Majaw (who followed her around like a hefty puppy for days), and then-Kashmir chief minister Omar Abdullah (who was photographed looking like a mouse transfixed next to Eunice, rendered helpless by her feline, feminine wiles).

India has been scandalously cavalier to the pioneering Indo-Anglian poets, for outdated and hopelessly misguided nationalistic reasons. It was several years after Arun Kolatkar’s death that his genius was adequately recognized, typically disgracefully only after his work was published to great acclaim in the USA. There is no doubt in my mind the same will happen to Eunice de Souza’s poems, which have a rare universal quality that seem to me inherently resistant to becoming dated. They will last, with impact undimmed, as one of the vital modernist artistic achievements of independent India.

However, it is as anthologist that Eunice truly stands alone. Over decades of spirited labour, she unearthed and revived the work of a prodigious number of overlooked and forgotten writers. Our understanding of the breadth of Indian literature is incalculably enriched by books like ‘Purdah: An Anthology’ (OUP, 2004), ‘Women’s Voices: Selections from Nineteenth and Early Twentieth Century Indian Writing in English’ (OUP, 2004), and ‘Early Indian Poetry in English: An Anthology 1829-1947’ (OUP, 2005). As she explained in the introduction to the latter volume, she was motivated to “re-map” comprehensively. “Literary battles take place in every culture, colonized and colonizing, and class, region, gender and religion all come into play when deciding who or what creates a nation’s identity, who speaks for it. It is my impression that, in India at least, the battle too often takes precedence over the actual reading of texts. In fact, come of it takes place without texts being read at all.”

Eunice de Souza’s last collection of poems (www.Amazon.in)

It is both typical and maddening of Eunice to have departed a lifetime of burrowing through mountains of archives, while leaving behind just a few slim books of poetry for us who remain. I remember her laughing inscrutably at my suggestion that she was the only writer in the world whose collected works actually dwindled quite appreciably over the years, as lines were re-assessed then deleted, and some poems discreetly abandoned in toto. She was the knife whittling to the irreducible, always trying to distill an encompassing world view to a few spare lines. That microcosmic impulse is particularly evident in her last book of poems, the wry, luminous ‘Learn from the Almond Leaf’ where a poet at the height of her powers returns often to the prospect of the end. All those who knew Eunice de Souza realize this wasn’t an accident. It’s just that she couldn’t trust anyone else to do clear-eyed justice to her epitaph.

Another Poem About Death (Learn from the Almond Leaf, Poetrywala 2016)

I keep hearing sounds

Of wind and water.

There is no wind.

There is no water.

There is no air.

I see the pallor on her face

The hardening hand

I know

There is no one there.

Vivek Menezes is a widely published writer and photographer, and co-founder and curator of the Goa Arts & Literature Festival."
Ravi Shastri wants India to be best fielding side at 2019 Cricket World Cup,"Ravi Shastri has laid emphasis on Indian cricket team’s fielding, highlighting it as the key area heading into the 2019 World Cup in England.

Shastri was appointed as India’s head coach following Anil Kumble’s controversial exit from the post owing to his “untenable” relationship with Virat Kohli.

(Read | Why MS Dhoni may not make it to 2019 Cricket World Cup)

While the team travelled to West Indies without a head coach, Shastri was welcomed back by Virat Kohli and Co. with a 3-0 Test series win in Sri Lanka.

“A disciplined approach is what counts. Look at this series. Barring the two no-balls in the second Test from Hardik and one in the third game from Mohammed Shami, we’ve not faltered. How many catches did we drop? Two? Going forward, that is what we need to avoid altogether,” he said.

(Read | Hardik Pandya happy to be even 10 per cent as good as Kapil Dev was for India)

“When the time comes for India to field a side for the 2019 50-over World Cup, we should have the best fielding XI in the world walking out. Only the fittest of the lot will survive and thrive going forward and that’s right up there in the list of priorities.”

Ravi Shastri feels his return to the Indian team has been smooth because he is in charge of the side he had put in place in his previous stint as team director.

“I said at the start of the (Sri Lanka) tour that I’m walking into a set-up which I had put in place and was working on until a year ago. That’s the same set-up I’ve walked back into,” said Ravi Shastri, who represented India in 80 Tests and 150 ODIs.

(Read | Upul Tharanga to lead Sri Lanka in ODI series against Indian cricket team)

“The trust is there. I can’t speak of the time when I wasn’t around, but what I can say with a sense of absolute belief is that nothing has changed between how things were during my last stint and now.”

With Shikhar Dhawan, Cheteshwar Pujara, Virat Kohli and Ajinkya Rahane all crossing the three-figure mark, KL Rahul slamming crucial fifties and the lower middle-order making those useful contributions in Sri Lanka, Shastri expects good days ahead during overseas tours.

“To be honest, with a batting unit like this one, the last thing you’d do is lose sleep. The core is such a good one and I’m glad the way Shikhar [Dhawan] is timing the ball. He’s got two big hundreds that have put him in the frame of mind that he loves to be in,” Shastri told a leading newspaper.

(Read | Seasoned India can now focus on bigger battles)

“Cheteshwar [Pujara] has been batting like a dream and he’s in a zone where he has set his targets going forward. And as if all of this wasn’t enough, you saw a knock of a different kind here the other day.

“Hardik Pandya’s century simply changed the course of an entire Test in less than an hour. We were thinking of going ahead by 60 to 80 runs when the tail was batting and look where we ended. Five batsmen got a hundred in this series and close to 10 cricketers got 50-plus scores, which is a first in Test cricket for any team,” he added.

(Read | India vs Sri Lanka ODIs: Upul Tharanga pleads for patience after Test debacle)

Shastri also heaped praise on Hardik Pandya and Wriddhiman Saha: “Hardik may still be new to Test cricket but he’s showing what a quick learner he is. As Virat [Kohli] said, he’s been the biggest positive of this series. He was working on the cutters for the first time on the morning of the day’s play with Arun and he didn’t flinch once in going out and testing it the same day.

“As for Saha, he has been excellent, be it his wicketkeeping, batting or catching. He had always been an unwavering guy in domestic cricket for years and that hard work is showing. He’s grown so much in confidence and remember, he’s walking into MS’ [Dhoni] shoes. He’s done phenomenally well to grow out of that shadow.”"
Cannes 2017: Fatih Akin’s In the Fade is all about a mother’s terrible sorrow,"Turkish moviemaker Fatih Akin, who lives in Germany, was back at the Cannes Film Festival with his latest outing, In the Fade. His last Croisette visit was as long ago as 2007, when he brought his The Edge of Heaven to clinch the best screenplay award. A story about loneliness, desperation and a sense of hope and hopelessness, The Edge Of Heaven was a great hit in Cannes.

But unfortunately, not In the Fade. Which seems to have divided opinion. An Indian journalist, revered and reviled for his right-wing extremism, saw Akin’s work as one propagating and promoting suicide bombing. This writer did not. Nor did a French lady, who works in one of the country’s government departments. She felt that it was “a beautiful story of a German mother’s angst at having lost her six-year-old son and her Turkish husband in a Neo-Nazi attack”.

In Germany and in some other places in Europe, radical Nazi tendencies are on the rise. There was a time when one saw posters proclaiming this political ideology even in Cannes - and cities like Paris.

So, Akin’s movie - if at all it has to be read as a political comment - must be viewed as one that underlines the futility of killing. Revolving around the actual events involving the neo-Nazi National Social Underground (NSU) - which has been targeting immigrants, especially Muslims, In the Fade draws us into a compelling, deeply disturbing drama about a mother (played with a touch of brilliance by Diane Krugger) -- who fails to get justice in Germany’s legal system when her little son and husband of Turkish origin are killed in a blast set off by a bomb outside his shop. The culprits are a young German couple. And after the courts falter and sets the couple free, the mother seeks revenge, planting a bomb under a caravan that the two use. She also kills herself.

In the Fade is the story of a German mother who seeks revenge for the killing of her son and husband of Turkish origin.

Akin, whose parents came to Hamburg in the 1960s, says he is very angry with that notorious group which perpetrated a series of murders in Germany between 2000 and 2007. He told the media here the other day: “The NSU scandals were huge in Germany in 2011. I was very angry when I heard what happened and that anger drove me to write this. As I started writing, other layers and characters were created to make the story believable. So it’s a character-driven movie more than a revenge or political thriller. It’s more about the evolution of grief, and what happens to a mother when you take her kids away from her. How does she continue to live?

“It disturbs me to be an enemy, just because I am who I am: the son of Turkish parents with brown hair and brown eyes. Or that you live in the West, and that you could be a target simply because of where you are from. We do not defend a political ideology but somehow we are targets. The only thing I can do is strike back with a film. My movie is a strike-back.”

The film revolves around the actual events involving the neo-Nazi National Social Underground.

In the Fade is narrated in three chapters. The first one is all about Katja (Krugger), who marries Nuri (Numan Acar), in prison. He is serving time for a drug-related offence. But he is soon out, and the couple live a happy life with their six-year-old son. The second chapter is all about the horrific nail-bomb attack in which the father and son are killed. The third segment takes us into revenge and retribution.

Akin’s work, competing for the Palm dÓr, is well shot, neatly executed and had the ability to keep this critic glued to his seat. Intelligently conceived, Akin’s In the Fade has the same power and punch that we saw in his earlier The Cut - a bold plot about the 1915 Armenian genocide in which 1.5 million people were butchered.

The question now is, as we go closer to the Palm dÓr, whether Akin’s vengeful tale will shake the Pedro Almodovar jury to give it a prize. There are of course other equally strong contenders like Redoubtable (a lovely take on Jean-Luc Godard), the American Civil War drama, The Beguiled, and Francois Ozon’s Amant Double about a torrid love affair between a psycho-analyst and his young patient.

(Gautaman Bhaskaran has covered the Cannes Film Festival for 28 years.)

Follow @htshowbiz for more"
MP: Fugitive ‘king of Dewas’ surrenders over farmer’s murder in 2015,"Vikram Singh Puar, the 27-year-old son of the deceased “king” of the former Dewas royals in Madhya Pradesh, surrendered on Wednesday after being on the run for more than a year for his suspected role in a murder.

He has been accused of leading a fatal clash with 12 armed supporters over a land dispute in Raghogarh village, about 40km from Dewas.

Puar and his gang allegedly tried to take away the wheat harvest of a farmer, Pratap Lodhi, on March 19, 2015. Lodhi and his family members resisted and, in the ensuing clash with firearms and lathis, the farmer was gravely wounded. He died on March 22.

The young former royal was on the run since then and a special court granted him anticipatory bail for 15 days in June 2016 as his father, former BJP minister Tukojirao Puar, was in his death bed.

His bail application was approved so that he could perform last rites of his father who died of brain haemorrhage on June 19. A day later, Puar was crowned “King of Dewas” at a private ceremony in the family’s palace.

Madhya Pradesh chief minister Shivraj Singh Chouhan, home minister Babulal Gaur and Congress leader Digvijaya Singh had attended the senior Puar’s funeral.

The new “king”, however, escaped and remained in hiding until he surrendered before a judicial magistrate on Wednesday.

Dewas police arrested Puar at a local hospital where he was admitted earlier in the day. The magistrate sent him to judicial custody till January 7.

Superintendent of police Shashikant Shukla said Puar’s police remand was not sought because “there was nothing to recover from him”.

But several questions remained unanswered: Where was the fugitive hiding? What was he doing? Who was he with? Who all helped him helped him during the period?

A murder charge has been registered at Barotha police station in Dewas after the farmer’s death. But a court acquitted 12 of the 13 accused last December, making the case weak against Puar, legal experts said.

Read | The curious case of hostile witnesses, acquittals and Dewas ‘king’ on the run"
"Chinese automaker SAIC announces India entry, will start making cars in 2019","SAIC Motor Corporation Ltd on Wednesday announced plans to enter India and start manufacturing cars by 2019, becoming the first Chinese automaker to venture in what will be the world’s third biggest auto market by 2020.

SAIC, formerly Shanghai Automotive Industry Corporation, will start making cars at its fully-owned manufacturing facility by 2019. SAIC is still negotiating to take over the General Motors’ Halol factory which closed operations on April 28 this year.

In India, SAIC has already registered its local subsidiary, MG Motors India. The company has roped in former GM India executives to lead its India operations -- Rajeev Chhaba will be president and managing director while P Balendran will be the executive director.

The largest automobile company in China stands 46th in the Fortune Global 500 list, with annual revenue of over $100 billion. The state-owned automaker has joint ventures in China with Detroit-headquartered GM and Germany’s Volkswagen, with brands such as MG, Roewe and Maxus under its belt.

Outside China, SAIC is present in several global markets including UK, USA, Europe, Australia, New Zealand, South America, Middle East, South East Asia, Thailand and Indonesia. It even has an ‘Overseas Innovation Center’ in Silicon Valley, California.

What models will SAIC bring to India under the MG badge remains a mystery. Founded in 1924, the Morris Garage has seen several change of hands before China’s Nanjing Automobile Group acquired it in 2005. It came under the SAIC umbrella after SAIC merged with Nanjing in 2008.

“The introduction of the iconic British Sports Car Brand ‘MG’ in India is an important part of SAIC Motor’s global strategy. Our aim is to provide best-in-class vehicles, integrating sophisticated British design and quality, breakthrough product features and a pleasing ownership experience,” the company said in a statement.

“As a new-age auto company focused on innovation and technology, the company offers various solutions and technological capabilities required in the development of ‘new energy vehicles’, to cater to the changing needs of global customers and the overall ecosystem,” the statement added."
CBSE Results 2017 See how CBSE marks have shot up over the last decade,"CBSE Results 2017 See how CBSE marks have shot up over the last decade

If you managed to get 88% in your Class 12 CBSE exam in 2015, you would have scored merely 78% a decade earlier. HT analysed Class 12 CBSE results from 2004 to 2015 and calculated how board exam scores have increased over the years. Enter the average for your top five subjects with a year to see how much you would have scored years later or earlier.

I scored % in 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 .

The central examination board that has been providing grace marks, has also seen an overall increase in the average percentage of students. While percentage of students scoring more than 80% constantly increases, things don't not change much for those below 40%.

Students are scoring more over the years Percentage of students by average marks scored in CBSE. (2004-2015) Use the slider to adjust the year. Press to play the animation. 2004 2015"
