Title,Article
GOD’S OWN CITY,"As GUSTASP and JEROO IRANI stroll along Mathura’s alleys and ghats, they sway to the bhajans in a collective tide of devotion as they hail Krishna on his birthday



The man with a flowing grey beard was the third person to suggest that we remove our glasses as we ambled down the narrow street that led to the river ghats of the holy city of Mathura in Uttar Pradesh.Our curiosity was peaked.“Monkeys.They are chashma chor — spectacle stealing thieves,” he explained.The troop that patrolled this stretch of waterway had figured out that humans were willing to trade food for their stolen glasses...cell phones,purses, wallets and whatever else they could get their grubby hands on.Then smiling, he added:“You can’t blame them: Krishna was a makhan chor,the one who steals butter.He even made off with the clothes of gopis while they were bathing in the river.” We realised that Mathura revolved around Krishna.Like the time we came across a group of women attired in vividly coloured ghagra-cholis at the Gita Temple.Two young ladies broke free of the group, crossed the threshold of the rust-red temple and started to dance.They swayed to the rhythm of the silent music that stirred within their inner being. Then they stopped as suddenly as they had started.The ritual over, they ran to rejoin their companions who took turns to bend over and press their feet. Our driver-guide said that the two women probably saw themselves as gopis dancing as Krishna played the flute.Suddenly it fell into place: Mathura was a living tradition whose origins went back to the mythological time when Krishna, author of the Bhagwad Gita,grew up in the region. Born here under compelling circumstances, the child who would later drive Arjuna’s chariot in the Mahabharata wars, delighted in teasing the gopis who only seemed to love him all the more for his antics.



In Mathura,all roads eventually lead to the Shri Krishna Janmabhoomi Temple complex that commemorates the place where Krishna was born.Security police, armed with metal detectors, checked everyone — holy men, devotees and tourists — entering the complex. The reason for the high security was apparent: for beyond the soaring temple spires,the dome of the city’s Jami Masjid,built in 1661 by Abd-un-Nabir Khan,was clearly visible.The two shrines share a common compound wall. The central hub of the Janmbhoomi complex, however, was an unpretentious structure,quite unlike any temple building, where Krishna was born. A narrow tunnel-like passageway led to the central altar where the incarnation of Vishnu entered the world in miraculous circumstances.The story oft retold is that when the evil king Kansa learned that one of his Prime Minister’s offspring would eventually destroy him, he imprisoned the man and his wife.Over the years, as each child was born to the couple, the king entered their prison cell and killed it.



Standing in front of the altar,we felt the anguish of the parents with the loss of each child. And just when the pain seemed unbearable, the script was drastically altered for the birth of the eighth child.The heavens applauded his arrival with lightning and thunder;the chains that bound his father fell off, prison gates flew open and the guards fell into a deep stupor.The terrified father grabbed the opportunity to save his baby.Taking the infant in his arms, he walked past the sleeping guards, out of the palace complex and swam across the River Yamuna to neighbouring Vrindavan, where he swapped his son for a daughter born that very moment to one of his kin. Retracing his steps, he returned to the prison cell when suddenly the chains clamped back on him, the doors closed and the guards awoke. The next morning,the king entered to slay the newborn child,but even as he lifted it to slam it on the floor, it slipped from his grasp and soared up to the heavens.The king knew that the gods had conspired against him. In a desperate bid to stay the inevitable, he deputed a rakshas to masquerade as a woman and kill all newborn males in the kingdom by getting them to suckle at his poisoned milk breasts.The scheme came to naught when baby Krishna attached his mouth to the demon and sucked the life out of his body. The playful young lad grew up and eventually fulfilled his destiny by slaying the evil king.His mission complete, he went down to the banks of the Yamuna and rested at what is today known as Vishram Ghat.And that was where we were headed. We descended a flight of steps that led to the water and climbed into a canopied boat for a fascinating 15- minute cruise down the river.The liquid avenue fielded the reflections of the buildings — temples, shrines, a mosque, ancient havelis... that lined its banks. Back on the ghats, we joined the swell of pilgrims to take part in the evening river aarti.



As the sun set, five young priests stepped up onto a marble platform facing the river.At a given signal, they set fire to the multiple wicks of their many-layered oil lamps. Bells tolled as the priests launched into a choreographed fire dance,swirling the flaming lamps to the rhythm of bhajans. We rode the tide of collective devotion that surged across the river like a tidal wave before surging up to the heavens. By sundown,the temple deities had retired for the night so that they could rise fresh the following morning and shower blessings on their devotees with rejuvenated vigour.We too were up early to catch the first ray of the sun as it hit the steps that rose out of the river. Our final darshan was at Dwarikadhish Mandir, on a narrow street behind the ghats.The temple, built in 1815 by Seth Gokuldas Parikh,treasurer of the state of Gwalior, is dedicated to Krishna.We entered the temple minutes before the main deity was to be unveiled.The place was brimming with devotees. Competing bhajans wove into each other to create a rich tapestry of music. The din rose to a crescendo as the minute hand on the clock edged towards the appointed time.Seconds before the fateful moment,a hush fell over the gathering.The next moment,a pujari drew aside the curtain in front of the main deity.The lord was welcomed with a cry of devotion that exploded like a thunderclap of unadulterated admiration. We added our voice to the chorus that soared up to the heavens in prayer.We emerged from the crowded temple onto the streets of a city awash with the aroma of deep-fried savouries. It was going to be a perfect day.



■ Post your comments at speakingtree.in

"
Here's What Happened Around The World This Past Week,"Here's a look in pictures of all the important events and happenings from around the world.

1. Members of self-described patriot groups and militias run through shooting drills during United Patriots Field Training Exercise.

reuters

Which they describe as the largest patriot event in the US.

2. African migrants react after crossing the border from Morocco to Spain's North African enclave of Ceuta, Spain, early August 1, 2017.

reuters

3. Britain's Prince Philip made his last public solo appearance.

reuters

In his role as Captain General, Royal Marines, he attends a Parade to mark the finale of the 1664 Global Challenge, on the Buckingham Palace Forecourt, in central London, Britain August 2, 2017. The 96-year-old husband of Britain's Queen Elizabeth, made his final solo appearance at the official engagement on Wednesday, before retiring from active public life.

4. An F/A-18F Super Hornet jet flies over the latest American aircraft carrier, USS Gerald R. Ford.

reuters

As the U.S. Navy aircraft carrier tests its EMALS magnetic launching system, which replaces the steam catapult, and new AAG arrested landing system in the Atlantic Ocean July 28, 2017.

5. A woman dives and pretends to ride a bike in Underwater Park in Pula, Croatia, August 1, 2017.

reuters

6. A villager is seen following an eruption of Mount Sinabung volcano, in Beganding Village, Karo, North Sumatra, Indonesia August 2, 2017.

reuters

7. Elementary school sumo wrestlers compete in the sumo ring during the Wanpaku sumo-wrestling tournament in Tokyo, Japan July 30, 2017.

reuters

8. The Soyuz MS-05 spacecraft carrying the crew of Paolo Nespoli of Italy Sergey Ryazanskiy of Russia and Randy Bresnik of the US blasts off.

reuters

The launch to the International Space Station (ISS) took place from the launchpad at the Baikonur Cosmodrome, Kazakhstan July 28, 2017.

Don't Miss 81.3 K SHARES 10.7 K SHARES 27.2 K SHARES 33.2 K SHARES 7.9 K SHARES 30.9 K SHARES 17.2 K SHARES 16.8 K SHARES 15.2 K SHARES 5 K SHARES

9. Civil defense members safely detonate cluster bombs in the rebel-held area in Deraa, Syria July 26, 2017.

reuters

10. White House Communications Director Anthony Scaramucci arrives to travel with U.S. President Donald Trump to Ronkonkoma, New York from Joint Base Andrews, Maryland, U.S., July 28, 2017. He was removed 10 days into his new job.

reuters

11. A man falls as Typhoon Nesat hits Taipei, Taiwan July 29, 2017.

reuters

12. A yazidi boy holds his sister in a playground in Sinjar region, Iraq August 2, 2017.

reuters

13. A woman enjoys the sun on a Croisette beach in Cannes, France August 1, 2017.

reuters

14. Lorens Listo jumps from the Old Bridge during the 451st traditional diving competition in Mostar, Bosnia and Herzegovina, July 30, 2017.

reuters

15. A worker, known as a ""Tecchiaiolo"", examines marble at the Cervaiole quarry on Monte Altissimo in the Apuan Alps, Tuscany, Italy.

reuters

16. A police officer opens fire at Muhammad al-Maghrabi, 41, who was convicted of raping and murdering a three-year-old girl, in Sanaa, Yemen July 31, 2017.

reuters

17. A Free Syrian Army fighter is seen at night in the rebel-held area, in the town of Dael, Syria July 29, 2017.

reuters

18. Flames erupt as clashes break out while the Constituent Assembly election is being carried out in Caracas, Venezuela, July 30, 2017.

reuters

Inputs From Reuters"
Now Facebook Gets 'Stories' Feature,"After Facebook-owned Instagram and WhatsApp got a Snapchat-like ""Stories"" update, users on Tuesday got access to the new Facebook Camera feature that lets them add effects to their photos and videos.

They can now share this content to a Snapchat clone called 'Facebook Stories' that appears above News Feed on mobile and works similar to Instagram's 24-hour slideshows.

Users can also share these posts to News Feed of individual friends through the new 'Facebook Direct' private visual messages that disappear after some time.

""As people mostly post photos and videos, 'Stories' is the way they're going to want to do it. Obviously we've seen this doing very well in other apps. Snapchat has really pioneered this,"" technology website Tech Crunch quoted Facebook Camera product manager Connor Hayes as saying.

He said Facebook was shifting away from text status updates after 10 years as its primary sharing option.

According to Hayes, the rapid ascent of Instagram Stories to 150 million daily users inspired the Menlo Park social media giant to start testing its own Stories in January, and keep expanding it to 12 countries before rollout.

""We've tested in markets with Instagram Stories and Messenger Day, and we've seen this as accretive. They end up posting more and they like using the 'Stories' format across apps,"" Hayes added.

WhatsApp recently received thumbs down when it changed from a text-based to a stories-based status update.

The company brought back the text-based status update feature last week.

--IANS"
"Mr Murthy, Walk away before you further destroy your reputation and debilitate Infosys","By Omkar Goswami

Dear Mr Murthy,

I have known and admired you for over two decades, been an independent director of Infosys for 15 years, and still serve as a board member of Infosys BPO. Unfortunately, I am obliged to write this formal and public letter to you.

Formal, because the events that have occurred involving you, your supporters and Infosys — starting from November 2016 and culminating in Vishal Sikka’s resignation on August 18 — need a formal response. And public, because it is no longer a private matter between you and the board of the company.

I, and each ex-independent director that I’ve known, held you in high regard when you invited us to join in your vision of reinventing India’s boardrooms and building a thriving institution that would survive us all. Today, each of us is deeply upset by your public conduct, and of your two ex-Infoscion supporters.

Your actions have de facto created a crisis that has forced the exit of a CEO, led to a stupendous 9.6 per cent drop in the share price, and a loss in market capitalisation of over Rs 22,600 crore in one trading day, and initiated the process of class-action suits in the US. Despite my friendship with you and the tradition that most directors strive to follow where board matters remain within the board, I have finally decided to come out in the open.

Let me broadly recapitulate the events. In October-November 2016, you and some other ex-directors of Infosys, including I, were disturbed by the board agreeing to a huge severance pay to its ex-CFO, Rajiv Bansal. This had never occurred before, not even to executive directors who left the company. You sent a letter to the Infosys board to that effect — one where I played a minor role in redrafting.

The board responded, admittedly belatedly, by freezing Bansal’s remuneration to what was actually paid out, which was 70 per cent less than what it had agreed to. It also asked David Kennedy, the legal counsel, to resign at his pre-contracted, pre-joining severance pay.

You also wanted the chairman and two other directors to quit, and the board to induct another independent director from your list. After discussions with you, the board appointed an ex-Infoscion, D N Prahlad. For the record, I sit with Prahlad on the Infosys BPO board and respect his fiduciary qualities.

It didn’t end there. Following a whistle-blower complaint in February, you started publicly pressurising the company’s board to conduct a legal-cumforensic investigation on the $200 million acquisition of the Israeli software firm, Panaya, and then to disclose the entire report on the company’s website. An investigation was done by Gibson Dunn & Crutcher LLP, a reputed US law firm, for which you, too, were interviewed.

The Panaya report absolved the management of wrongdoings, and its basic conclusions were disseminated to the public. My first question: would you have posted the full report if you were running Infosys? You wouldn’t, as you didn’t in instances that needed detailed investigation.

You then wanted a co-chairman who met with your approval. Here, too, the board complied by elevating Ravi Venkatesan. By accommodating you, it created a fiduciary eccentricity of three different people at the top: a chair, a co-chair and a managing director and CEO.

Why did the board agree to so many of your demands, all played out in public fora? A generous interpretation is that it respected you and wanted to arrive at a middle ground. But it appears that you have not played your part, and have publicly leveraged your lionised position to constantly shift that middle ground for extracting more concessions.

Truth be told, the board was collectively timid. So, here’s my next question: if you were at the helm, and a person representing a small proportion of Infosys’ share capital did what you have done, how would you have reacted? You would have blasted him out of the water with no quarters given.

It didn’t end there. You and your two colleagues in this war complained about Sikka’s pay, though it was performance-linked and backloaded.

You praised U B Pravin Rao, but criticised his pay as well. The list is too long to accommodate here.

What does this mean for Infosys? The company was lagging behind industry when Vishal took over. It is now in the top quartile. Per-capita revenue has grown for six successive quarters. In an extremely difficult competitive milieu, Infosys had started increasing its margins while undertaking a profound change in business from leveraging labour costs to offering all-inclusive solutions to clients. Vishal’s task was far from complete when you entered the fray. And now, thanks to you, he is leaving.

How can Infosys strengthen employee morale under these circumstances? How can it find a worthwhile replacement for Vishal with you sniping at the wings?

How can it get away from this sapping, deleterious war that has got it lower valuation and titters from the competition? How can it focus on doing business if you are readying to rearm your weapons?

You will claim that it is all for corporate governance. But why don’t I, your corporate governance disciple, believe this any more? Nor does any other ex-independent director that I have spoken to, each of whom you respect.

Enough is enough. You have drawn first blood. Do not mortally wound the organisation by persisting in your actions. Let Infosys get on with its business, heal itself from the injuries that you have inflicted and again grow shareholder value. Learn to walk away, as you had promised when handing the reins to Vishal. The corporate governance halo that was conferred upon you is shrinking. Let it not disappear.

I have respected you more than many others in the corporate world. So, pardon me for this missive. How I wish it weren’t needed.

Omkar

(The writer was a member of the Infosys board, 2000-15)"
Sri Lanka coach Pothas distances himself from Chandimal non-selection,"INDIA TOUR OF SRI LANKA, 2017

Sri Lanka coach Pothas distances himself from Chandimal non-selection

Cricbuzz Staff • Last updated on Mon, 21 Aug, 2017, 02:11 PM

Sri Lanka suffered a nine-wicket defeat in the series opener © AFP

Sri Lanka's interim coach Nic Pothas distanced himself from the controversial non-selection of middle-order batsman Dinesh Chandimal for the ongoing five-match ODI series against India after his team suffered a humiliating nine-wicket defeat with more than 21 overs to spare on Sunday.

Chandimal, Sri Lanka's best ODI batsman in the last two years and the Test captain, was overlooked for the home series against Zimbabwe as well. However, he was expected to return for the series against India at his customary number four position.

Instead Sri Lanka's selection panel, headed by former captain Sanath Jayasuriya, has given Chandimal's position to ODI captain Upul Tharanga while drafting in Chamara Kapugedera to number six, who will complete 100 ODIs in the second game against India at Pallekele, and has only eight half-centuries.

Pothas attended the post-match media briefing and ducked the question relating to Chandimal when he said it was a question that the selectors had to answer. The Chandimal question has been hotly debated in Colombo with several former captains, including Arjuna Ranatunga, Jayasuriya's mentor, questioning his snubbing.

Already whitewashed in the Test series, there was no change of fortunes for the Sri Lankans in coloured clothing as Shikhar Dhawan (132 not out) and captain Virat Kohli (82 not out) added an unfinished 197 runs for the second wicket to guide India to a comprehensive win.

Earlier Sri Lanka had collapsed dramatically after a good start having been asked to bat first. They were 150 for two half way through the innings and then lost eight wickets for 66 runs to be shot out for 216 runs.

Jayasuriya's selection panel has been criticised for lack of consistency and lack of patience. In the last two years, the selectors have used more than 50 players in ODIs, a move that was criticized by Pothas.

""If it was up to me and we had control over what we did, then we could probably give you a timeline (as to when the team will start winning). It's a question you probably need to ask a few other people as well. For me, if we were left alone and you could work with this group of players, you could get some stability and consistency over a period of six months.

""You'd see massive improvements. These are seriously gifted players. You give them a little bit of time - you give them a little bit of love, a little bit of care, and build up that confidence, you'll see results quick,"" Pothas added.

Sri Lanka were no match to the Indians, who are fielding a second-string attack having rested all their key bowlers. Sri Lanka were completely outplayed in all three departments.

""It swings between hurt and embarrassment. Emotionally you get angry. You get frustrated. Am I angry with the players? Absolutely not. The players work as hard as anyone can ask of them. They've been superb. Support staff have been out of this world. Brilliant.

""They work endless hours with planning and helping the boys. You can't fault anyone within that changing room. Yes, we didn't play our best cricket today. That's pretty obvious. You do get angry. To say ""too many cooks"" is probably accurate.""

© Cricbuzz

TAGS

RELATED STORIES"
ET Now,"Sorry, this content is not available in your country"
26-Year-Old Man Diagnosed With 'Binge Watching Addiction' Is Somewhere All Of Us,"Well, if you binge watch your favourite TV series by sacrificing your sleep, you’ve got to read this. A 26-year-old, marketing professional in Gurgaon has been diagnosed with “addiction of online binge watching”.

oddyseyonline

He approached the hospital, complaining that he has depression and anxiety, however his psychiatrist found a completely different reason to his problems.

Dr Manish Jain, consultant, department of psychiatry, BLK Super Specialty Hospital, found out that the patient used to watch documentaries and TV shows in one go, due to which he always used to be sleep deprived. For two years, he kept binge watching that led to depression, mind absenteeism and anxiety.

Despite travelling 60-80km to work everyday and working a nine-hour shift, the marketing professional couldn’t let go off his addiction. Despite reaching home late, he always used to watch documentaries and TV shows, instead of sleeping. This made him wake up late in the morning and missing workdays too.

giphy

Binge watching addiction has become a lifestyle-related addiction. Watching shows continuously by giving up on sleep and social life can easily lead to depression and anxiety.

The Gurgaon man now has to go through a psychotherapy for curing his addiction.

While many of us binge-watch our favourite TV series, little did we know that it can be a root cause for so many problems? What do you think can be a solution for this? Tell us in the comments section."
Punjab Elections 2017 Analysis Times of India,
The Shops In Somalia Have Been Turned Into Artworks Thanks To One Man,"Somalian mural artist Muawiye Hussein Sidow, also known as 'Shik Shik', is the man responsible for the art that features on more than 100 shops, including barbers, tea shops and supermarkets across Mogadishu.

1. A mural illustrating electronic appliances is seen on a wall of a shop in Hamarweyne district of Mogadishu, Somalia.

Reuters

2. Artist Muawiye Hussein Sidow, also known as Shik Shik, stands in front of a mural he painted on a shop wall.

Reuters

3. A mural depicting a soccer player is seen on a wall of a stadium.

Reuters

4. A mural shows spare parts for vehicles on a wall of a shop.

Reuters

5. Somali dentist Hassan Ali, 35, sits inside his dental clinic with murals painted on the walls.

Reuters

6. A mural is seen on a wall of a shop.

Reuters

7. A mural illustrating educational classes is seen on the outside of a building.

Reuters

8. A mural on a shop front illustrates electrical appliances and cosmetics.

Reuters

9. A mural on a shop front shows a PlayStation 3.

Reuters

10. A mural on a shop front illustrates electrical appliances.

Reuters

11. A mural on a shop front illustrates a beauty salon and traditional Somali henna.

Reuters

12. A mural on a shop front shows traditional Somali tools and equipment.

Reuters

13. A mural on the wall of a shop illustrates electrical appliances, cosmetics and beverages.

Reuters

14. A mural shows lions on a wall of the Shik Shik art shop.

Reuters

15. A mural showing spare parts for vehicles is seen on a wall of a shop.

Reuters

16. A mural on the wall of a fast food store illustrates food and drinks.

Reuters

17. A mural is seen on a wall of a shop.

Reuters

18. An illustration prohibiting weapons, broken bottles, cigarettes and military is seen on a wall of a stadium.

Reuters

With Inputs Reuters"
Indians Always Need A Quick Solution For Acidity! This Cool Creative Augmented Reality Show Totally Combats It,"PARTNER

Ever had that weird heartburn which almost scared you into thinking it’s a heart attack or that gassy feeling in the stomach that keeps moving to every part of the body? If there’s one common irritating problem which we Indians face too often, it’s Acidity! Acidity has literally become a lifestyle issue because we are always busy trying to manage our daily routine in the quickest and easiest way possible. We tend to eat late, take too much stress, consume excessive caffeine or alcohol, consume fast-food (read: extra spicy food) and so on. And all this ends up causing that excess secretion of acids in the gastric glands of the stomach. When the secretion is more than usual, we feel, what is commonly known as heartburn (which is normally triggered by consumption of spicy foods, and other lifestyle factors we spoke about).

To combat the evil of heartburn, Eno India came up with Eno Cooling which provides fast relief from acidity with a unique sensation. But the most interesting part was how they introduced Eno Cooling to India. To depict fighting acidity real-time, they used a Cool Augmented Reality Experience across Mumbai, Bangalore, Delhi, Kolkata and Chennai in various malls. The chilly monsters were literally combated by Eno Cooling in an epic battle wherein the participants had to play it LIVE! This innovative AR activity garnered a tremendous response across India. Super-cool isn’t it? Watch the video to virtually experience this cool augmented reality battle with the chilly monsters!"
