Title,Article
Agnieszka Radwanska gets past Eugenie Bouchard at Connecticut Open,"Agnieszka Radwanska advanced to the quarters in Connecticut – a week before US Open. (Source: AP) Agnieszka Radwanska advanced to the quarters in Connecticut – a week before US Open. (Source: AP)

Top-seeded Agnieszka Radwanska survived a second-set comeback bid from Eugenie Bouchard to advance to the quarterfinals of the Connecticut Open on Tuesday.

The 10th-ranked Radwanska, who won the title in New Haven last year, defeated Bouchard 6-3, 7-5 in 1 hour, 45 minutes. The Polish veteran is 4-0 in her career against the Canadian, who needed a wild card to enter the tournament.

Bouchard fought off two match points but was broken while serving to force a tiebreak.

“I expected this kind of match,” Radwanska said. “I think she seems better now than a few months ago, playing more consistent.

“I’m feeling much better than in the beginning of the year. I’m not struggling with my health anymore so I feel strong. I feel better and more confident on court as well so that is helping.”

Also advancing were Australia’s Daria Gavrilova, who needed 2 hours, 12 minutes to defeat Timea Babos of Hungary 7-5, 7-6 (6), and Elise Mertens of Belgium, a straight-sets winner over Russia’s Daria Kasatkina. No. 8 seed Peng Shuai of China eliminated Mirjana Lucic-Baroni of Croatia with a 6-2, 6-3 victory, and Spain’s Carla Suarez Navarro moved into the second round when Slovakia’s Jana Cepelova retired in the second set of their match.

The Connecticut Open is the final women’s tuneup for the U.S. Open, which begins on Monday.

For all the latest Sports News, download Indian Express App"
,
"A day after rain, people could not cook food in their houses in Mohali","Residents put their clothes to dry outside their houses in Phase 5, Mohali, on Tuesday. (Express Photo) Residents put their clothes to dry outside their houses in Phase 5, Mohali, on Tuesday. (Express Photo)

A day after three-hour downpour paralysed Mohali, Tuesday witnessed dawn of the aftermath. In Phase 5, where water entered several houses, the situation was alarming. There was no drinking water and residents had to go to bed hungry as they were unable to cook in their kitchen. But they couldn’t get any sleep as the mattresses were all wet.

Talking about the situation, Tarsem Lal, a resident, said that water was still present inside several houses and people were unable to go to work on Tuesday. With the city under the grip of vector-borne diseases, residents have urged the Municipal Corporation (MC) and the health department to carry out fogging in the area to stop mosquitoes from breeding in the water and prevent the spread of vector-borne diseases. The residents also met the Deputy Commissioner (DC) Gurpreet Kaur Sapra and demanded compensation for the damages. They said that the DC listened to their problems, but said that she could only visit the areas after August 25 as she is busy in making arrangements for maintaining law and order in the city.

“Some of my neighbours provided food to those who could not cook in their kitchen. Everybody has put out their clothes and mattresses for drying outside their houses. Our houses are stinking,thus making it impossible to sit inside,” said Balbir Singh, a resident. The residents also met the Deputy Commissioner (DC) Gurpreet Kaur Sapra and demanded compensation for the damages. They said that the DC listened to their problems, but said that she could only visit the areas after August 25 as she is busy in making arrangements for maintaining law and order in the city. Neelam Sharma, another resident of the locality said that there was no supply of drinking water on Tuesday and residents had to remain without water till afternoon. She also said that important documents of many people were damaged in the water.

Monday’s heavy downpour has not only got the residents worried, but the administration as well. Mayor Kulwant Singh stated that an emergency meeting of all the engineers and other concerned officers have been called to discuss the issue. The mayor said that they will get a fresh survey done of the drainage systems at airport road and Phase 5 so that problems could be identified and fixed accordingly. Councillor Arun Sharma said that they have urged the MC to start fogging in the area. He said that as water has accumulated in some of the houses there is a danger that dengue and malaria may spread. He added that the DC had assured them to fast-track the fogging process.

Meanwhile, the teams of MC engineers also inspected various sites which were waterlogged. The sources in the MC said that the teams inspected the storm water drains on the airport road which was badly hit by the rain. On the otherhand, the motor market saw heavy rush as many people arrived there to get their vehicles repaired.

For all the latest Chandigarh News, download Indian Express App"
"India vs Sri Lanka, 2nd ODI: Virat Kohli hints at continuing with same team combination","Virat Kohli-led Indian team defeated Sri Lanka by 9 wickets in first ODI. (Source: AP) Virat Kohli-led Indian team defeated Sri Lanka by 9 wickets in first ODI. (Source: AP)

India are all set to take on Sri Lanka in the second match of the five-match series at Pallekele. After thumping the hosts by 9 wickets, The Virat Kohli-led side would now be eyeing to stretch their lead in this second encounter and the Indian skipper Virat Kohli on Wednesday hinted on continuing with the same team combination as first ODI.

“Wicket similar to Dambulla. I don’t see any reason to change team just after 1 game but everything and any combination is possible,” said Virat Kohli.

Kohli also talked about the roles of the players in the team, he said that the upcoming season is an opportunity for every member to define their roles.

This coming season gives us an opportunity to define roles for players and give them time to execute it so that for the World Cup, we know exactly what one player needs to do in certain situations,” Kohli told

“And it helps someone like MS also because he doesn’t play Test cricket anymore. This long streak of matches will help him be in touch with the international games, find some momentum and stick to it,” Kohli added.

“So it’s an opportunity for everyone in the team including MS to create good habits and sustain them over a period of time,” the skipper said.

Axar Patel was picked up in the playing XI in first match of the series in Dambulla and speaking about opting for Patel over Kuldeep Yadav, Kohli told that apart from his bowling, Axar is good with the bat as well as pretty good in the field.

“It was a case of having two left-arm spinners that led us not playing Kuldeep in the first game. Axar was favoured more than Kuldeep from the point of view that he bats quite well and he is a gun (great) in the field also. Kuldeep has got opportunities in the past,” he said.

“(Yuzvendra) Chahal and Axar are guys who haven’t got many opportunities so we want to test them out. It’s all about giving opportunities to people which we feel will not hamper our plans in any way and at the same time, it’s about giving them exposure at international cricket,” he further added.

Mentioning Kuldeep’s abilities, Virat suggested that a player like him is always a “boost” for the team.

“Kuldeep remains in the thick of things all the time. To have a guy like that in the team is always a boost. You might see two wrist spinners playing together if we feel that we don’t need that much depth in the batting in the coming games,” said the skipper.

The Indian skipper also talked about Hardik Pandya and how consistent he is with the ball.

“Hardik has the ability to swing the ball and he can bowl consistently over 135 km/hr. With the new ball, he can get a bit of extra bounce because of his height. He has bowled with the new ball in India against England and against New Zealand in a few games as well. We certainly look at it as a great option for us,” he said.

“Being the fifth bowler in the team, we can get four-five overs out of the way in the first 10, when the ball is swinging. Also Jasprit Bumrah is our strike bowler and he comes in one-change. The teams obviously will be a bit more wary against him so that really gives us good balance in terms of whom to use when,” he added.

For all the latest Sports News, download Indian Express App"
District officials told to finalise 10 days for relaxation in noise norms,"On August 10, the Ministry of Environment, Forests and Climate Change (MoEF&CC) amended the existing noise rules as Noise Pollution (Regulation and Control) Amendment Rules, 2017. On August 10, the Ministry of Environment, Forests and Climate Change (MoEF&CC) amended the existing noise rules as Noise Pollution (Regulation and Control) Amendment Rules, 2017.

The Maharashtra Government on Tuesday asked the district administrations across the state to notify the remaining 10 days this year in which grace time would be given for use of loudspeakers till midnight instead of the mandatory 10 pm. The move comes in the backdrop of the amendments in the Noise Pollution Rules of 2000, which allows the district collectors to allocate 15 days a year to relax noise norms from 6 pm to 12am. The right earlier rested with the state government. The amendment was passed on August 10.

The state government had, however, last year notified 15 days in which noise pollution rules were to be relaxed. However, with five of these 15 days having gone this year and with the impending Ganesh festival, the state government has asked district authorities to quickly finalise the 10 days when sound norms will be relaxed.

“Of the 15 days that were notified for relaxation in 2017, five have already passed this year. All district collectors in lieu of the forthcoming festive season should identify the 10 days when norms will be relaxed and publicise these dates in respective districts,” a Government Resolution stated.

On August 10, the Ministry of Environment, Forests and Climate Change (MoEF&CC) amended the existing noise rules as Noise Pollution (Regulation and Control) Amendment Rules, 2017. Before the amendment, the state government used to decide the 15 days a year where grace time would be given for use of loudspeakers till midnight instead of the mandatory 10 pm. Now, instead of the state government the district authorities will decide on the same.

For all the latest Cities News, download Indian Express App"
Champions League Play-offs: In-demand Lorenzo Insigne nets as Napoli advance,"Napoli’s Lorenzo Insigne scored in the 89th minute to make it 2-0 for the Italian team. (Source: Reuters) Napoli’s Lorenzo Insigne scored in the 89th minute to make it 2-0 for the Italian team. (Source: Reuters)

Lorenzo Insigne netted his 50th goal for Napoli on Tuesday as the in-demand forward helped his team book a place in the Champions League group stage by beating Nice. Napoli was already leading through Jose Callejon’s goal when Insigne struck from the edge of the penalty area in the 89th minute to complete a 2-0 win on the French Riviera and send his team through 4-0 on aggregate.

Whether Insigne is still at Napoli next month is unclear, with Barcelona among the leading clubs reported to be interested in signing him before the summer transfer window closes on Aug. 31.

“I’m proud to hear that top clubs are watching me, but doing well with the Napoli shirt is something I have always dreamt of,” Insigne said on the UEFA website. “I think we improved a lot, especially in terms of mentality, hopefully we can also win trophies.”

The 26-year-old Insigne is off the mark quickly this season after taking three months to find the net last year.

“Lorenzo is an absolute talent,” Napoli coach Maurizio Sarri said. “At the moment he’s the player who best represents Italian football.”

There was a very different verdict on Nice’s Italian striker, Mario Balotelli, who was described as “highly inadequate” by coach Lucien Favre.

Balotelli had been off the pitch arguing with the fourth official, leaving Nice with 10 men early in the second half, when the unmarked Callejon tapped in at the far post to put Napoli in front. Balotelli, who has a checkered disciplinary record, was booed by his own Nice fans when he was later substituted.

SCORING RECORD

Celtic held a 5-0 lead over Astana but the Scottish champions were given a scare in Kazakhstan, where they lost 4-3 but still advanced 8-4 on aggregate. The 12 goals over the two games set a scoring record for the Champions League playoff round.

Kristoffer Ajer’s own goal in the 26th minute gave Astana a glimmer of hope of mounting a comeback. Although Scott Sinclair leveled eight minutes later, quick-fire Astana goals at the start of second half from Serikzhan Muzhikov and Patrick Twumasi restored the host’s lead on the night.

Twumasi netted again in the 69th to send Astana into a 4-1 lead but his team still required three more goals to go through. Celtic’s nerves were eased by goals in the 80th from Olivier Ntcham and Leigh Griffiths in the 90th.

MARIBOR AT THE TREBLE

Only one side in action on Tuesday was eliminated after winning the first leg. Hapoel Be’er Sheva’s 2-1 advantage over Maribor was wiped out by the Slovenian side winning the second leg 1-0 at home.

Maribor went through 2-2 on away goals to contest the group stage for a third time after previously qualifying in 1999 and 2014.

FAVOURITES ADVANCE

Sevilla is through to the group stage for a third successive season after drawing 2-2 with competition newcomer Istanbul Basaksehir to advance 4-3 on aggregate. Sergio Escudero and Wissam Ben Yedder scored for Sevilla.

Rijeka’s first Champions League campaign in 18 years is over after Olympiakos built on its 2-1 first leg success by winning 1-0 in Croatia. The Greek side will contest the group stage for the 18th time.

The lineup for Thursday’s group-stage draw will be completed on Wednesday. Teams losing in the playoff round drop into the group stage of the Europa League in September.

For all the latest Sports News, download Indian Express App"
"Typhoon Hato batters Hong Kong, streets flooded, flights cancelled, trading halted","In residential districts like Heng Fa Chuen on densely populated Hong Kong island, massive waves smashed against the sides of oceanfront buildings and surged over a promenade, swamping vehicles parked nearby. REUTERS/Tyrone Siu In residential districts like Heng Fa Chuen on densely populated Hong Kong island, massive waves smashed against the sides of oceanfront buildings and surged over a promenade, swamping vehicles parked nearby. REUTERS/Tyrone Siu

* Destructive winds, waves batter Hong Kong

* Financial markets, schools, businesses closed

* A total of 420 flights cancelled

* Worst storm in five years

Typhoon Hato, a maximum category 10 storm, slammed into Hong Kong on Wednesday lashing the Asian financial hub with destructive winds and waves which uprooted trees, flooded streets and forced most businesses to close.

More than 400 flights were cancelled, financial markets suspended and schools closed as Hato bore down on the city, the first category 10 storm to hit Hong Kong since typhoon Vicente in 2012.

Many skyscrapers in the heart of the financial centre were empty and in darkness as the city’s workers stayed at home and hunkered through the storm. Hato churned up Hong Kong’s iconic Victoria Harbour and triggered large swells and massive waves on some of the city’s most popular beaches, with serious flooding in low-lying areas.

In residential districts like Heng Fa Chuen on densely populated Hong Kong island, massive waves smashed against the sides of oceanfront buildings and surged over a promenade, swamping vehicles parked nearby.

Construction cranes swayed precipitously from the tops of skyscrapers, trees toppled and residents deployed canoes to get around on some streets.

“I’ve never seen one like this,” said Garrett Quigley, a longtime resident of Lantau island to the west of the city. “Cars are half submerged and roads are impassable with flooding and huge trees down. It’s crazy.”

Maximum winds near Hato’s centre were recorded at a destructive 155 kmh (95 mph).

A senior scientific officer for the Hong Kong observatory said sea levels could rise up to five metres (15 feet) in some places, with the government issuing flood alerts and opening 27 temporary shelters across the city.

Winds intensified in the morning, with the maximum sustained winds recorded at Tate’s Cairn and Waglan Island at 77 kmh (48 mph) and 72 kmh (48 mph), with maximum gusts of 103 kmh (64 mph) and 86 kmh (53 mph) respectively.

Trading in Hong Kong’s financial markets was halted for the day, the stock exchange said. Typhoon Nida in August last year was the last storm to close the exchange for the whole day.

A total of 420 airline flights to and from Hong Kong had been cancelled, said the government.

The city’s flagship carrier, Cathay Pacific, said the storm would “severely” impact flight operations, with the majority of flights to and from Hong Kong between 2200 GMT Tuesday and 0900 GMT Wednesday to be cancelled.

Hong Kong Airlines also suspended most of its flights on Wednesday up until 0900 GMT.

Other transport services, including ferries to the gaming hub of Macau and outlying islands in Hong Kong, were suspended.

For all the latest World News, download Indian Express App"
"Statins may help combat typhoid, malaria","It would be highly beneficial for patients to develop a better immune system with lesser drugs. (Source: File Photo) It would be highly beneficial for patients to develop a better immune system with lesser drugs. (Source: File Photo)

Besides lowering cholesterol levels, drugs such as statins or Ezetimibe may one day prove to be effective in providing protection against infectious diseases, including typhoid fever, chlamydia and malaria, researchers have found.

The findings give insight into the mechanisms that govern human susceptibility to infectious disease and point to possible avenues to protect against pathogens — like Salmonella or Ebola — that hijack cholesterol to infect host cells. “This is just the first step,” said Dennis C. Ko, Assistant Professor at the Duke University in the US.

“Our study provides a blueprint for combining different techniques for understanding why some people are more susceptible to disease than others, and what can be done about it,” Ko added.

The study, appearing in the journal Proceedings of the National Academy of Sciences, found that some people may be more susceptible to the highly contagious disease through a gene variant — VAC14 — which affects cholesterol levels. This mutation was found to raise cholesterol levels which binds Salmonella Typhi, the culprit behind the potentially deadly infection, to a person’s cells, thus increasing the risk of typhoid fever.

According to World Health Organisation estimates, nearly 21 million cases and 222,000 typhoid-related deaths occur annually worldwide.

“Discovering the mechanism was important because plenty of people are on cholesterol-lowering drugs, especially statins, for high cholesterol,” Ko said. “We wondered if similar drugs could be given to reduce the risk of Salmonella infection,” Ko noted.

Furthermore, other common cholesterol-lowering drug like Ezetimibe were found to protect zebrafish against Salmonella Typhi. The researchers emphasised the need to try the approach in different model organisms, such as mice, and likely with different pathogens, before considering taking this into the clinic.

For all the latest Lifestyle News, download Indian Express App"
"Veteran artist Haroon Khimani, 81, to showcase his latest work in Mumbai","Haroon Khimani’s paintings will explore the fundamental existential dilemma of destruction and recreation. Haroon Khimani’s paintings will explore the fundamental existential dilemma of destruction and recreation.

Haroon Khimani might be an octogenarian but it has not lessened his love for art. The 81-year-old — who always seeks to discover the beauty of nature, mostly in collapsed structures and disasters, be it natural or man-made — will soon showcase his latest contemporary retrospective visual arts exhibition titled ‘Descent’ in Mumbai. His paintings will explore the fundamental existential dilemma of destruction and recreation, steeped into potential energy of rebuilding.

“There is an ethical side to nature which borders between ‘being’ and ‘nothingness’. That inspires me the most. For the artist, it is a chance to step inside their own creations, to appear in a visual story and establish an interaction. Creating a super sensual existence on the canvass is an intense personal experience. In my paintings you will see nature acts as a backdrop that determines human fate. Everything is in a flux. Ultimately the desperate elements form a whole and add to the tempo of narrative,” Khimani said in a statement.

P.No.186 Title House Made Unmade Size 36 X 48 inch Medium Acrylic Collage. P.No.186 Title House Made Unmade Size 36 X 48 inch Medium Acrylic Collage.

The veteran artist, has earlier stated on his website, “Beauty has a new definition for me. My paintings look like landscapes but there is unusual magnitude of structural juxtaposition, depth, recession and space created by colours perceived through black and white tones. We all are habituated to see beauty in limited terms but in disorganised and chaotic nature new beauty forms are created by self-destruction of the existing structures. Nature does this wonderfully but it depends upon our outlook to see the beauty in it. In fact, at such junctures we are emotionally driven to sympathy towards sufferers and dislocated mass, which leads us to see the pathetic and helpless part of it rather than the aesthetic value.”

P. No. 190 Title Picture of Joy Bound Acrylic Collage 36 X 48 inch. P. No. 190 Title Picture of Joy Bound Acrylic Collage 36 X 48 inch.

If you are a lover of nature and art then you should definitely head to his exhibition.

Where: The Jehangir Art Gallery, Kala Ghoda, Mumbai

Date: August 1-7

Time: 11 am to 7 pm

For all the latest Lifestyle News, download Indian Express App

© IE Online Media Services Pvt Ltd"
Spain identifies driver of Barcelona rampage van as hunt continues,"Police put up scores of roadblocks across northeast Spain on Sunday in hopes of capturing a fugitive suspect at large following the vehicle attack. (AP Photo) Police put up scores of roadblocks across northeast Spain on Sunday in hopes of capturing a fugitive suspect at large following the vehicle attack. (AP Photo)

Spanish police said on Monday they had identified the driver of a van that mowed down pedestrians in Barcelona, killing 13, as an international manhunt for the suspect believed to be a Moroccan national deepened. In a tweet, police in Catalonia said they knew who the driver was without naming him, but regional interior minister Joaquim Forn said in a radio interview that “everything suggests the van driver is Younes Abouyaaqoub.”

The 22-year-old Moroccan is believed to be the last remaining member of a 12-person cell still at large in Spain or abroad, with the others killed by police or detained over last week’s twin attacks in Barcelona and the seaside resort of Cambrils. Investigators have honed in on an imam, Abdelbaki Es Satty, aged in his 40s, who is among the suspects and is believed to have radicalised youths in Ripoll, a small town at the foot of the Pyrenees.

Several suspects — including Abouyaaqoub — grew up or lived there. Police raided more homes there on Monday morning, Forn said.

Police said the imam had spent time in prison and had once been in contact with a suspect wanted on terrorism charges, without giving further details. El Mundo newspaper reported that Satty had struck up a friendship in prison with Rachid Aglif, who is serving an 18-

year sentence over the 2004 Madrid train bomb attacks, which killed 191 people.

Prosecutors in Belgium also said he had spent time in the country, without elaborating. The imam has been missing since Tuesday. On Saturday, police raided his apartment. They have raised the possibility that he died in an explosion on Wednesday evening at a house

believed to be the suspects’ bomb-making factory, where police uncovered a cache of 120 gas canisters.

The suspected jihadists had been preparing bombs for “one or more attacks in Barcelona”, regional police chief Josep Lluis Trapero told reporters, revealing that traces of triacetone triperoxide (TATP) — a homemade explosive that is a hallmark of the Islamic State (IS) group — had also been found.

The suspects accidentally caused an explosion at the house on the eve of Thursday’s attack in Barcelona — an error that likely forced them to modify their plans. Instead, they used a vehicle to smash into crowds on Barcelona’s Las Ramblas boulevard as it was thronged with

tourists, killing 13 people and injuring about 100.

Several hours later, a similar attack in the seaside town of Cambrils left one woman dead. Police shot and killed the five attackers in Cambrils, some of whom were wearing fake explosive belts and carrying knives. IS claimed responsibility for the attacks, believed to be

its first in Spain.

For all the latest World News, download Indian Express App"
