Title,Article
Three cheers for folks who made the 70th bash possible,"On this cusp of another anniversary of Indian independence, I would like us to remember the people who made it possible. The worthies who have made this nation and built its institutions: I mean the leaders of the RSS and the BJP.

Who can forget all of their people who went willingly to jail and spent years there? Long years in isolation, while they wrote terrific texts, like the Discovery of Hindu India. And what sacrifices they made. For example there was that RSS man… actually, he apologised to the Brits and got out of jail. Then there was that other BJP man… wait, he apologised too. Anyway, I am sure a name will come to me soon. There were so many of them who resisted the foreigner while proudly waving the mono-colour.

And of course their contributions continued after Independence. The building of institutions, which we can see all around us and which have benefited Indians for decades. Like the Indian Institutes of Technology, modelled on MIT and founded in 1951 (I believe by the Vishwa Hindu Parishad).

And the Indian Institutes of Management, set up in 1961 by the Bajrang Dal. The IIM is the pride of the middle class that today for some reason spits on its founder. The Sahitya Akademi was founded in 1954, by the Gau Rakshaks, the National Institute of Design in 1961, by the Durga Vahini. And then of course the giants of the public sector.

I believe, please correct me if I am wrong, that it was the Swadeshi Jagran Manch that established the public sector companies we call, presumably because they are valuable, the Navratnas. Bharat Heavy Electricals Ltd (1964), Oil and National Gas Commission (1956), National Thermal Power Corporation (1975), Steel Authority of India (1954), Hindustan Aeronautics Ltd (1964), Indian Oil Corporation (1959). The list goes on. Why were all these set up?

I said to my father: “This is fine and all but ultimately useless. What’s the point of all this socialism? Wasn’t it obvious to them that they should just have privatised everything!”

He said: “You’re right. Except that there was nothing to privatise, beta. Someone thought about and built these things from zero. They were essential for industrialising a poor nation with a peasant economy. And at a time when few Indians had access to capital, and there were no Gujarati billionaires to just hand the stuff over to. It required work from the ground up. Building institutions is not for everyone.”

Nations are not built by speeches, he says, but I am not convinced. All this clinging to institutions smacks of sentimentalism. I was delighted to be informed that this country became a nuclear power, whether the softies like it or not, in 1974, under the BJP and while the opposition was resisting.

Speaking of the good stuff, that is to say hard nationalism, we must turn to our performance in the military field. There was a time when this country could win wars. Real ones with real territory and tens of thousands of captured enemy, not fake ones in TV studios. Today we go into rapture over skirmishes about which no details are revealed. That was not always so and we should thank the BJP for the memories of those victories.

Let us turn to the pragmatic side of the party. On realising that change was needed, we had the economic reforms of the early 1990s. The BJP championed those in the Lok Sabha, if I am not mistaken. And all this while the opposition was resisting modernity. It is for this reason that the 10 years of UPA saw a pathetic 8% growth while the NDA has consistently delivered a majestic 7%. Kitna deti hai? is the question never asked of our economy. But again, who needs data when you are obviously burning with intent to do well?

Most of all I am moved to tears by the BJP’s martyrdoms. The Prime Minister said that three generations had sacrificed themselves so that he could become PM in a Lok Sabha with a BJP majority.

Yes. A lot of sacrificing was done by BJP leaders. One of them died at the hands of her bodyguards, whom she trusted. Another, only a few years later, was killed by assassins he chose to mingle with. Such offerings to the nation which other party has made?

I wonder if those who today accuse the BJP of being anti-national and unpatriotic consider the fact that the history of that party has been written with the blood of its martyred leaders.

I doubt that they do. We are a people for whom it is easy for history to be elastic. We can have Pratap defeat Akbar, we can convert the Taj into a temple. What is a little thing like Independence and what has been achieved since? It is the time of fake news and fake history. We are fortunate that the same people who achieved all those things are still at the helm."
"Bill Gates Invests In A Startup That Grows Meat In A Lab, Trying To Solve The World Food Crisis","Bill Gates has joined forced with Cargill Inc, one of the world’s largest agriculture corporations, and other major business, to invest in technology that endeavours to develop meat from self-producing animal cells.

Consumers are demanding more and more protein that’s less reliant on food, grazing land, and water than livestock, and the coalition believes the answer lies with San Francisco-based startup Memphis Meats.

Memphis Meats produces beef chicken, and duck meat directly from grown animal cells, completely bypassing the need to raise and slaughter poultry and cattle. The startup recently raised $17 million in funding from investors like Cargill, the world’s richest man Gates, and billionaire Richard Branson.

“I’m thrilled to have invested in Memphis Meats,” Branson said in an email in response to questions from Bloomberg News. “I believe that in 30 years or so we will no longer need to kill any animals and that all meat will either be clean or plant-based, taste the same and also be much healthier for everyone.”

The move is a response to increasing demand for meat that is organic, and more sustainable than current systems, as well as doesn’t involve cruelty to animals “The world loves to eat meat, and it is core to many of our cultures and traditions,” co-founder and CEO of Memphis Meats Uma Valeti said in the statement. “The way conventional meat is produced today creates challenges for the environment, animal welfare and human health. These are problems that everyone wants to solve.”

Memphis Meats has so far raised a total of $22 million in funding.

Don't Miss 818 SHARES 7.1 K SHARES 7.2 K SHARES 1.7 K SHARES 2 K SHARES 2.4 K SHARES 1.2 K SHARES 678 SHARES 370 SHARES 250 SHARES"
Spare the taxpayer: Recapitalisation of public sector banks needs to come with governance reforms,"Financial results of public sector banks for April-June quarter show that they remain fragile. Collectively, they made a loss when their private sector peers turned in profits. This performance was not a one-off. Three years ago, a Reserve Bank of India committee concluded that government as shareholder has suffered negative returns over decades. If this situation prevails in public sector banking, a commercial endeavour, it is because successive governments are able to pass on losses to taxpayers. This cannot continue any longer.

NDA has promised to recapitalise its loss making banks and merge some of the weaker ones with sound banks. This is inadequate to deal with a systemic problem where banks flounder once every decade. Recapitalisation, therefore, must be accompanied by deeper banking reforms or else hapless taxpayers will soon be presented with another bailout bill. The primary cause for the current state of affairs is government’s majority stake in banks. This forces public sector banks to deal with an additional regulatory layer in the form of the finance ministry. This also leads to attendant problems such as banking heads with too short a tenure, low pay scales and fear of multiple investigators scrutinising commercial decisions in hope of unearthing ‘corruption’. A commercial enterprise cannot be run this way.

Around 17 years ago in an earlier NDA government, finance minister Yashwant Sinha proposed lowering government’s stake to 33% which would have removed some constraints public sector bankers work under. This would have provided bankers space to be more nimble and take timely decisions. It is time for current finance minister Arun Jaitley to actualise his predecessor’s plan. The government should also allow banks to rework their recruitment practices and pay scales as they need to attract the best talent in the job market."
Seeing rail safety as a systemic factor,"Yet another rail accident points to the pressing need to revisit the issue of safety from an organisational perspective. As former General Manager Sarabjit Arjan Singh said on this page (February 11, 2017), the Railways must move away from inquiring into the chain of events that led to an accident to identifying what, in the structure and functioning of the organisation, led to decisions that produced the accident. Human error is identified as the culprit in most inquiries. But why do Railway humans err repeatedly in this disastrous fashion? Does the Railways specialise in recruiting bad apples?

In the recent Utkal Express derailment, the tracks under repair were not closed for traffic, and the train was allowed to speed along. In the Kaifiyat Express accident, a dumper was left on the tracks. A culture of safety is conspicuous by its absence. Once the Railways operate more trains than the tracks can handle, complete with the capacity reduction that accompanies periodic track repairs, its minders are constantly called upon to make trade-offs between safety and making the trains run on time. Block off traffic, so that the track can be repaired thoroughly, or do a hasty job of the repair so as to spare Railways the flak for late trains? If someone gets the trade-off wrong, it is easy to send him off on leave or premature retirement. But what of the decision to allocate less money to extending track capacity and more to running new trains, while the overall budget for investment stands constrained because of the fear of raising fares? There is little point in fixing blame on some individuals.

Just as sending a hundred satellites into space makes India’s brand value rise, frequent rail accidents dent it too. It is in everyone’s interest to overhaul the culture of the Railways to make safety an integral part of all decisions."
Uttarakhand Assembly Elections 2017,
What Supreme Court and AIMPLB obviously have in common: Male dominance,"After its long campaign for non-interference in Muslim personal law, the All India Muslim Personal Law Board (AIMPLB) is in a quandary now. It will meet in Bhopal on September 10 to formalize future strategy, in response to the Supreme Court striking down instant triple talaq as violative of the fundamental right to equality.

This is amidst mounting criticism of its failure to take the leadership on reforming the Muslim community from within. It doesn’t help that the representation of women in the 301-member board is less than 8%. Actually women may have even lesser strength in the executive panel of the board. AIMPLB women members who took a position against triple talaq were reportedly sidelined or shown the door by the male-dominated religious body.

Zakia Soman of the Bharatiya Muslim Mahila Andolan, which was one of the six petitioners along with the valiant Shayara Bano, is convinced that AIMPLB itself will grow more sidelined as women become more informed and determined: “We don’t trust them. They have been denying rights granted by the Quran and the Constitution to the Muslim women. If it was indeed relevant, women would not have felt the need to move court.”

If women had had greater representation on the AIMPLB board, it would have been more responsive to their concerns. This is a simple enough logic, and interestingly enough it applies as much to the Supreme Court that has put AIMPLB in such a quandary. Not only is only one of the 27 apex court judges today a woman, it has had a grand total of SIX women judges since Independence. The high courts boast 10% women judges, which is quite similar to the 8% women membership of AIMPLB!

Justices Rohinton Fali Nariman and Uday Umesh Lalit in setting aside talaq-e-biddat concluded, “This form of talaq is manifestly arbitrary in the sense that the marital tie can be broken capriciously and whimsically by a Muslim man without any attempt at reconciliation so as to save it … It being manifestly arbitrary, we do not find the need to go into the ground of discrimination.”

On the TOI edit page today Arghya Sengupta draws attention to this strange hesitation of five male judges of the Supreme Court on a matter critical to the lives of women in India: “It is a telling comment that in a judgment celebrated as a landmark victory for women’s rights, none of the judges find the provision of triple talaq discriminatory against women.”

A lady on the bench you can bet would have delved into discrimination."
Dera Chief Ram Rahim Insan Gets Convicted For Rape And Other News You May Have Missed Today,"1. Dera Sacha Sauda Chief 'MSG' Gurmeet Ram Rahim Convicted For Rape

representational image

Dera Sacha Sauda chief, Gurmeet Ram Rahim, has been convicted in a 2002 rape case, by a CBI Special Court in Panchkula, Haryana today. Ram Rahim, who garrulously calls himself ‘Insan’ has been found guilty in the rape case where one of woman disciple accused of repeated rape. Read More

2. Crime Against Women Are Going Down In Capital, Police Claims

This may bring a bit of relief to the Delhiites. The Delhi Police have revealed that crimesagainst women have decreased in the national capital.

representational image

Till August 15 this year, 1,335 cases of rape have been reported. The figure for the corresponding period last year was 1,426--6.4% higher than this year. Similarly, for molestation, last year's figure was 2,738; this year, it has come down to 2,138. Read More

3. SC Verdict On Instant Triple Talaq Makes All Pending Cases Invalid, Restores Marital Status Of 'Divorced' Women

representational image

The ramifications of the Supreme Court's verdict on Tuesday declaring triple talaq as unconstitutional will have a bearing on all pending cases in different courts where Muslim women have challenged divorce given to them under ""talaq-e-biddat (instant divorce)"" and their marital status is likely to be restored. Read More

4. SC Verdict On Right To Privacy Gives Hope To Fight For Gay Rights As It's Also A Private Matter

representational image

The Supreme Court bench on Thursday provided a big boost to the LGBT community by declaring that a 2014 order by a two-judge bench had gravely erred in annulling a Delhi HC verdict decriminalising gay sex between consenting adults. Read More

5. Ganpati Pandals Choose True Devotion Over 'Loud And Inappropriate' Bollywood Songs This Year

bccl

Keeping in mind the culture behind the festival, and how inappropriate songs are being played by the Ganesh mandals over the past few years, the BSGSS has appealed to all the mandals that they should not only keep the decibel levels from 50-55, and 40-45 in silent zones, but also avoid playing any Bollywood music or DJ in the festivities of the Lord. Read More

Don't Miss 1.6 K SHARES 9.8 K SHARES 20.6 K SHARES 17 K SHARES 16.3 K SHARES 15.9 K SHARES 9.1 K SHARES 4.5 K SHARES 13.2 K SHARES 17.2 K SHARES

6. Man Runs After Snatcher To Get Back His Mobile Phone, Loses His Sports Bike

representational image

According to a report in TOI, A man, who had stopped his KTM superbike to take a call, was not only robbed of his vehicle but also his mobile phone on Bhairon Mark near Pragati Maidan. The victim was on his way back home in east Delhi along with his friend, who was another bike. His friend had stopped his bike a little ahead and was unable to stop the robbers. Read More"
Will India shake off its grand delusions?,"‘Tis the season for chest-thumping. The Bharatiya Janata Party (BJP) is unquestionably on top of the heap. But what a heap it is. Over the past couple of weeks, quite a bit of nasty triumphalism has been on display. Such eruptions need a trigger, and a handy one was provided by the departing remarks of Vice-President Hamid Ansari.

The amount of opprobrium heaped on Ansari was astonishing and disproportionate. Just two weeks before Ansari’s retirement, President Pranab Mukherjee, in his own farewell speech, had said India’s soul resides in pluralism and tolerance. “We may argue, we may agree or we may not agree. But we cannot deny the essential prevalence of multiplicity of opinion. Otherwise, a fundamental character of our thought process will wither away.” Mukherjee also spoke of the rising tide of violence: “At the heart of this violence is darkness, fear and mistrust.”

These are stark and unambiguous statements, but they did not draw the kind of vitriol that Ansari’s “sense of insecurity” remark did. In the days since, the BJP’s op-ed writers have weighed in with what can be charitably described as selective intellectualism. This is happening alongside a continual re-telling of history. Both strands converged in a column by the BJP’s national general secretary Ram Madhav titled ‘Coming Full Circle at 70’.

Madhav wrote about the “genius of our country, which is rooted in its religio-social institutions like state, family, caste, guru and festival”, and went on to rubbish Jawaharlal Nehru’s leadership after independence, comparing him unfavourably with strongmen like David Ben-Gurion in Israel, Mao Zedong in China and Kemal Ataturk in Turkey.

Quoting from a sharp exchange of letters in 1945 between Mahatma Gandhi and Nehru over ‘native wisdom’ and village life as the centrepiece in new India. Nehru was peddling his colonial masters’ views, Madhav said. He ignored the fact that the two men may have differed, but were extraordinarily close – Gandhi did not disavow Nehru as the best choice to lead independent India or waver from naming Nehru his political heir.

Nehru may have been westernised, but he certainly had deep connections with rural India, travelling often into the countryside from his 20s. In the first years after independence, he wrestled with food scarcities, a better deal for farmers, and the abolition of the zamindari system so the share-cropper would get to till his own land. “For the Congress the agrarian question was the dominating social issue and much time had been given to its study and the formulation of policy,” Nehru wrote in The Discovery of India. Twelve years later, the then prime minister wrote to a chief minister: “I would repeat that the keystone of our planning is agricultural production. We can never have surpluses for industrial growth unless these come from agriculture.”

Ironically, to underline his point Madhav quoted a Western writer. “The liberal unease is palpable. Their plight is best described by Edward Luce in his book through a less-used Greek word demophobia — fear of the mob. The mob, humble people of the country, are behind Modi. They are finally at ease with a government that looks and sounds familiar. They are enjoying it,” Madhav wrote.

Madhav is being disingenuous. Luce has used ‘demophobia’ in his new book The Retreat of Western Liberalism to highlight the anxiety of the elites in western democracies. In a recent interview on Vox.com, Luce says that the United States and Britain are more vulnerable to populism because of their triumphalist and complacent stand on their economic and political models, “so it’s not a surprise that wealthier people in the West, who are doing better than they’ve ever done before, are feeling way more demophobic”.

When there was dismay at his apparent endorsement of vigilantism, Madhav responded that he had meant the humble masses, “not the mob in conventional sense”.

In another celebration of cultural nationalism, Delhi University professor Rakesh Sinha criticised Ansari’s ‘binary’ view of majority and minority and noted: “From 2014 onwards, there has been a marked consolidation of saffron politics as India’s political executive is completely Congress-mukt — the offices of president, vice president and prime minister are held by RSS men.”

He quoted Tajamul Hussain, a lawyer and member of the Constituent Assembly, as saying there had never been a tyranny of the majority in India. True – but that was because the subcontinent had allowed itself to be ruled by tiny minorities – the Mughals and the British – for four centuries. In the Assembly, Hussain fought long and hard against a proposal to set aside reserved constituencies for Muslims. This was understandable – he was the only Shia among 31 Muslim representatives from the provinces. On 26 May 1949, for example, Hussain argued that no ‘speck of separatism’ ought to be permitted in the new Indian constitution: “Other minorities will also be encouraged to demand it. Minority within a minority must be logically entitled to it and thus, far from adding and aiding unity, it will only serve to promote separatism and create sectional strife, leading to untold religious, social and political complications.”

The makers of our constitution decided wisely in the end against constituencies reserved for minority religions. That has stood us in good stead. The same Nehru who is now being air-brushed out of our history and political discourse said in the Constituent Assembly on August 14, 1947, hours before independence: “At a time when we are on the threshold of freedom, we should remember that India does not belong to any one party or group of people or caste. It does not belong to the followers of any particular religion. It is the country of all, of every religion and creed. We have repeatedly defined the type of freedom we desire. In the first resolution, which I moved earlier, it has been said that our freedom is to be shared equally by every Indian. All Indians shall have equal rights, and each one of them is to partake equally in that freedom.”

Seventy years after independence, we are still struggling with many of the fundamental questions the Constituent Assembly grappled with. We have still not fulfilled Article 44 in our Directive Principles of State Policy: “The State shall endeavour to secure for the citizens a uniform civil code throughout the territory of India.” Bigotry and bias still stalk our land. But we deceive ourselves that we are an egalitarian democracy. I remembered Adi Shankaracharya, the genius who in his very brief life (788-820 CE) cemented Advaita philosophy and sanatana dharma (eternal duties) and wrote numerous treatises while criss-crossing India. In his Maya Panchakam (five verses on delusion) the refrain is: “Aghatita ghatana patiyasi maya” (that is the unique effect produced by deceptive delusion). When will we emerge from our delusions?"
The Glitch Episode 1: Why Corruption In India Is As Common As Sand In The Desert,The Glitch Episode 1: Why Corruption In India Is As Common As Sand In The Desert
When you’ve been single for too long,"It’s true when people say that the grass always seems greener on the other side—people who are in a relationship long for a bit of freedom and those who are single wish for that special someone. However, if you’ve been single for a while now, you’ll find that people tend to treat you a bit differently or you might have developed some strange habits yourself. Here’s a look at some situations you might relate to:



"
