Title,Article
"The Tribune, Haryana state news","Village in foothills of Aravallis close to New Delhi and Faridabad

11 Aug 2017 | 12:12 AM

CHANDIGARH: Less than six months after the controversial mutation of 464 acres of Gwal Pahari land in Gurgaon came under the judicial scanner, the Punjab and Haryana High Court today largely referred the matter to the civil court. The copy of the orders was not yet available.

[ + read story ]

Tribune News Service

Chandigarh, August 10

Less than six months after the controversial mutation of 464 acres of Gwal Pahari land in Gurgaon came under the judicial scanner, the Punjab and Haryana High Court today largely referred the matter to the civil court. The copy of the orders was not yet available.

Disposing of a majority of the pleas before it, the Bench of Justice SS Saron and Justice Avneesh Jhingan kept a couple of petitions pending while directing the parties concerned not to carry out construction, alienate the land or create third-party rights.

Situated in the foothills of the Aravallis, Gwal Pahari in Gurgaon district is close to New Delhi and Faridabad. The development is significant as Haryana, on a previous date of hearing, had asserted that the shamlat land was with the Municipal Corporation-Gurgaon (MCG).

The Bench was told that 164 acres of the total 464 acres had been vacated and 300 notices issued. No less than 139 persons had filed civil suits and stay had been ordered in some cases.

A petition in public interest was filed in the matter by Gurgaon resident-cum-RTI activist Harinder Dhingra for a CBI probe to find the persons involved in prime land mutation.

Alleging the involvement of bureaucrats, politicians and local revenue officials, he had claimed that ownership of the disputed land was with the gram panchayat of Gwal Pahari since 1940 and transferred to the MCG in 2010.

The then Financial Commissioner (Revenue), not competent to pass an order on mutation in 2012, had favoured some builders, he alleged. The order was passed on the application of a private party challenging the 2010 transfer of land.

The order was challenged by the MCG before the Financial Commissioner, who stayed the order. But in October 2015, another IAS officer had restored the order. Thereafter, the matter had reached the state government and a decision was taken for mutation of land in favour of the MCG.

But, this order, too, was declared void in January by District Collector TL Satyaprakash. This order was stayed by Gurgaon Divisional Commissioner D Suresh in February, the court was told.

The Bench had already made it clear that encroachments from shamlat or village common land were required to be removed by taking legal recourse. The Bench had added that ordering an inquiry into the matter would not help and the solution lay in following the Haryana Municipal Act.

The Bench asserted that the accepted position was that the land was with the MCG since 2010. “If it is shamlat land, provisions under Section 408-A need to be initiated and we will monitor it,” the Bench asserted. Section 408-A of the Haryana Municipal Act deals with power to evict persons from corporation premises and land.

The case"
Beer may help overcome creative block,"London

Suffering a creative block? Drinking a pint of beer may trigger productivity and help you think out of the box for your artistic tasks, a study suggests.

Scientists from the University of Graz in Austria found that people performed better in a range of creative tasks after drinking moderate amount of alcohol.

In one word association test, a pint of beer for men, or around 350 mililitres (ml) for women, increased test scores by around 40 per cent.

In the test, participants were given three words and asked to think of a word that can be connected to each - for example, the word 'pit' can be attached to 'peach', 'arm' and 'tar'.

Alcohol helps remove parameters which surround a problem, allowing more creative thought, researchers said.

However, while alcohol boosted creativity it decreased 'executive function'. This may impede tasks that require motor skills, such as painting or dancing.

""Anecdotal reports link alcohol intoxication to creativity,"" Mathias Benedek, from the University of Gras, was quoted as saying by 'The Telegraph'.

""Alcohol impaired executive control, but improved performance in the Remote Associates Test,"" said Benedek, lead author of the research was published in the journal Consciousness and Cognition.

""Beneficial effects are likely restricted to very modest amounts of alcohol, whereas excessive alcohol consumption typically impairs creative productivity,"" he said. —PTI"
The Tribune,"NEW YORK: A 39-year old Indian-origin man has been indicted in the US on charges of soliciting and accepting bribes while performing his official duties as a state government employee.

New York, August 11

A 39-year old Indian-origin man has been indicted in the US on charges of soliciting and accepting bribes while performing his official duties as a state government employee.

Anuj Sud of Maryland was indicted on charges related to the bribery conspiracy, Acting US Attorney for the District of Maryland Stephen Schenning said.

Sud was a Liquor Board Commissioner and has been a licensed attorney in Maryland since 2005.

According to court documents, in September 2015, Sud solicited bribes from a lobbyist in exchange for his assistance with liquor board matters.

At a subsequent meeting, Sud and the lobbyist discussed Sud voting favourably in two upcoming hearings concerning the lobbyist’s clients, in exchange for money.

At each of the hearings, Sud took favourable action on behalf of the lobbyist’s client.

Following each hearing, the lobbyist met Sud and gave Sud USD 1,000 cash for his assistance. Similarly, Sud received another USD 1,000 bribe payment in exchange for taking favourable action on behalf of the lobbyist’s client.

Sud was charged with two counts of bribery, for each of which he faces a maximum sentence of 10 years in prison. PTI"
Comforts for Wounded Soldiers at Lahore Cantonment.,"LAHORE, SATURDAY, AUGUST 11, 1917

IN our correspondence columns will be founded a letter from Honorary Secretary, Indian Troops War Hospital Committee Lahore, of which Mr. H.P. Tollinton, Deputy Commissioner, Lahore, is President, in which he makes an appeal to the generous minded and philanthropic people to provide funds for supplying little luxuries such as fruits, utensils, etc., to the 320 wounded soldiers under treatment in the Lahore Cantonment War Hospital. The necessaries are, of course, provided by the Government and it is only small additional comforts which make such a great difference in making the soldiers feel that they are in their own land are being cared for by their own people. To the country-men of these brave warriors, who have fought the battles of their King-Emperor and the Empire and suffered for the righteous cause, this must be a duty and privilege, and not a call of charity or philanthropy."
Guard against water damage,"HOME TRUTHS

Saurabh Agarwal

The arrival of monsoon is a welcome respite from the summer heat. But on the flip side, the wet spell is also associated with leaking roofs, seepage, and in some cases, collapse of buildings due to structural failure. It is a false notion that little can be done to prevent water-related issues once a structure has been constructed. Now, a range of products are easily available in the market that can ensure maximum protection from water damage right in the beginning at the construction phase, and even as an after-construction solution to protect homes and buildings. Read on to get a better understanding of the underlying causes of the problem and the range of remedies and solutions available to effectively address the problem at hand:

What causes water damage

Shoddy construction and use of sub-standard materials can cause cracks and crevices in concrete structures that allow water to penetrate. These are not just an eye-sore aesthetically, but also pose a hazard to the structural strength of the building. Identifying the root cause and prompt corrective measures to deal with any seepage or leakage is important to prevent the problem from worsening.

Installing drainage system and maintaining it is the first logical step that must be undertaken from the construction phase itself. A proper drainage system must, therefore, be installed on priority basis if your home doesn’t have one.

Awareness is the key to prevention

As the saying goes — A stitch in time saves nine. Thus, following basic principles of water proofing at relevant stages of construction is a sure shot way of ensuring a water-proof structure that stands the test of time. Design and construction elements to mitigate the danger at the design stage, provision for effective drainage systems, use of suitable materials such as bitumen or silicone-based water proofing systems in terrace and walls along with water repellant paints and emulsions are also effective in the fight against seepage, leakage and dampness.

For new constructions, admixtures, plasticisers and integral water-proofing compounds are available to provide an effective barrier against water from cutting through concrete. These can be conveniently built-in when constructing structures like foundation and retaining walls in basement, wet areas (toilet, balcony and kitchen), terrace, overhead and underground tanks, swimming pools, podium slab etc.

For the water-proofing solutions to be effective, critical components of the structure such as block walls and underground foundation need to be in top shape.

Solutions to check out

There are several corrective measures that can be adopted as per the problem and structural composition of the building.

Liquid waterproofing is generally adopted for concrete and plasters. This innovative waterproofing solution acts as a tonic for cement and can be applied from the foundation to the roof of the building. This cement additive is specially formulated to increase the life span of buildings by preventing the development of cracks thereby preventing leakage and rusting.

Water proofing compounds are increasingly becoming popular not only as a deterrent to water ingress but also as an aid for healthy construction, emulsion and protective coatings to limit the effect of vagaries of weather on buildings.

Five water proofing solutions that are currently preferred are:

Conventional systems would include box-type water proofing with impervious stone slabs.

Crystalline waterproofing systems and flexible membrane water proofing systems involve application of chemicals on the surface of concrete.

Chemical coatings react with the soft by-products of the cement hydration process and form hard crystals. These crystals lodge themselves in the concrete pores, thereby making it impervious.

Water-repellant impregnates are silicones which due to their low-viscosity impart repellant property to the surface on application.

— The writer is director, Kamdhenu Group"
Other Classifieds,"PROPERTY FOR SALE

4 marla single storey kothi, Green Enclave, Sector-118 Mohali. Excellent woodwork, modular kitchen, spacious parking, fully marbled. Owner: 8360181373, 98166-14393. C7-36055

RENT/LEASE

Available for rent 30,000 sq.ft. newly built industrial plot basement 11000 sq.ft. ground floor 11000 sq.ft. including 3000 sq.ft. Adm Block and first floor 8400 sq.ft. with office and bathrooms for ladies and gents. Separate 3500 sq.ft. B-1 Focal pt. Chanalon B-1 (A). Contact: 86990-59872. C7-36916

TOLET

Chd. Sector: 34, fully furnished duplex modern house, 4 BHK, lobbies on ground & first floors. Ideal for multinationals. Owner- 99999-77779. C7-36135"
The Tribune: Jammu & Kashmir news,"11 Aug 2017 | 2:12 AM

JAMMU: Blaming Article 370 of the Constitution for creation of a “separatist emotion”, the J&K unit of the BJP today said the time had come for the people of the state to say goodbye to it as well as Article 35A.

[ + read story ]

Tribune News Service/PTI

Jammu, August 10

Blaming Article 370 of the Constitution for creation of a “separatist emotion”, the J&K unit of the BJP today said the time had come for the people of the state to say goodbye to it as well as Article 35A.

Both these Articles, instead of being beneficial to the people of the state, have done a great damage and hamper the progress and development, claimed J&K BJP spokesperson Prof Virender Gupta.

“The time has come when the people of J&K should say goodbye to Article 370 and ask the Central government to revoke Article 35A,” he said. “The prevailing situation in the Valley shows that Article 370 has created a separatist psyche and acts as a breeding ground for separatist emotion,” Gupta said.

Article 370 grants special status to J&K while Article 35A, added to the Indian Constitution through a Presidential Order, empowers the J&K legislature to define the state’s “permanent residents” and their special rights and privileges.

Article 35A has come under focus after two Kashmiri women approached the Supreme Court challenging it. They contended that it had disenfranchised their children.

Moreover, the BJP is a part of the ruling alliance in J&K with the PDP. However the saffron party’s views on Article 370 and Article 35A appear at variance with its ally.

At a recent event in Delhi, Chief Minister Mehbooba Mufti had said if Article 35A was tinkered with, there would be no one in Kashmir to uphold the national flag.

While Opposition National Conference (NC) has also spoken against any attempt to tamper with these provisions.

However, according to the BJP spokesperson, Article 370 is responsible for keeping the settled issue of J&K alive and encourages the separatists and external forces to interfere in the internal matters of the country.

He said Article 370 was increasing the alienation of the people of the Valley and in taking them away from the national mainstream.

“The Kashmiri leadership for its own vested political interests always indulged in a competitive game to exploit the people in the name of Article 370,” Gupta alleged.

The BJP spokesperson added that in spite of large-scale funding by the Centre, J&K had not been able to develop its own sustainable economy and remained underdeveloped and backward in many fields.

Industrialists and business houses from outside hesitate to open ventures in the state and as a result, it is facing the crisis of unemployment and migration of skilled and talented youth to the rest of the country, he added.

“Academicians and experts from the rest of the country are discouraged because of the Article to contribute in the educational growth of the state,” he claimed.

Gupta alleged that Article 370 was also responsible for widening the mistrust and alienation between the people of the Valley and those of Jammu and Ladakh regions.

He called upon the people of J&K to also look into the utility of Article 35A, claiming it was “most discriminatory” and differentiated between men and women with regard to their rights as citizen of the state.

Significantly, in a surprise development on Tuesday, Chief Minister Mufti had gone to meet NC president Farooq Abdullah. After the meeting, sources in the NC had said legal challenge mounted on the validity of Article 35A of the Constitution was the main subject of discussion between the two leaders."
The Tribune: Science,"SAN FRANCISCO: Facebook is rolling out a new video service offering professionally produced shows in a challenge to rivals such as YouTube, and potentially to streaming providers like Netflix.

San Francisco, August 10

Facebook is rolling out a new video service offering professionally produced shows in a challenge to rivals such as YouTube, and potentially to streaming providers like Netflix.

The Facebook service called Watch will include a range of shows, from reality to comedy to live sports, the social network said in its announcement late yesterday.

The new platform offers an opportunity for social interactions via the Facebook community of some two billion users.

It will be ""a place where you can discover shows your friends are watching and follow your favorite shows and creators so you don't miss any episodes,"" Facebook chief executive Mark Zuckerberg said.

""You'll be able to chat and connect with people during an episode, and join groups with people who like the same shows afterwards to build community.""

Facebook has funded some of the creators to get the service going.

The launch shows include blogger Nusseir Yassin's ""Nas Daily"", which includes videos together with his fans from around the world, and another hosted by author and motivational speaker Gabby Bernstein.

The service will also include a weekly Major League Baseball game.

""Watch is comprised of shows, a new type of video on Facebook,"" said Nick Grudin, Facebook's vice president of media partnerships, in a blog post.

""Shows are made up of episodes — live or recorded — that follow a consistent theme or storyline... Our goal is for Watch to be a platform for all creators and publishers to find an audience, build a community of passionate fans, and earn money for their work.""

Initially, Watch will be available to a limited group of Facebook users in the United States and more widely to US users in the coming weeks, Facebook, said.

Over time, creators will be able to monetize their shows through ""ad breaks,"" according to Facebook.

The launch is a limited move into scripted and professional video but puts Facebook on a course to challenge Google-owned YouTube, and possibly other streaming services if it gains a wider audience.

""In general, the model here feels very YouTube-like, with a subscription model, though Facebook's apps for TV platforms in recent months have signaled the broad structure and interface, with a combination of videos recommended or liked by friends, things you've saved, things that are popular on the platform, and so on,"" said Jan Dawson of Jackdaw Research. AFP"
Banks go slow on giving agri loans,"Commercial banks short of target by 23%, co-op banks by 31%

Ruchika M Khanna

Tribune News Service

Chandigarh, August 10

As commercial, regional rural and cooperative banks await the debt relief scheme of the Punjab Government, credit to farmers has fallen short of the target. This indicates the shift of source of agriculture credit to non-institutional sources of finance. In the first quarter of this fiscal, the target of commercial banks was short by 23 per cent and those of cooperative banks by 31 per cent. Commercial banks have lent Rs 3,639 crore less than their target, while cooperative banks have lent Rs 2,270 crore less. With the non-performing accounts (NPA) in the agriculture sector having increased to 7.06 per cent, it has raised the hackles of the government and bankers alike. Over the past few months, bankers have been resenting the drastic fall in loan recoveries. Thus, exercising caution, banks seem to have reduced lending to farmers. So, representatives of banks operating in the state today requested Principal Secretary (Finance) Anirudh Tewari to quickly implement the scheme so that they can recover the advances given to farmers. “Please decide on the debt relief scheme soon so as to save banks,” said PS Chauhan, convener of the Punjab State-level Bankers’ Committee (SLBC), during a meeting here today. Data collected by the SLBC brought out that in terms of crop loan — loan given to farmers in each crop cycle — lending is short by Rs 6,536 crore against a target of Rs 26,700 crore. Commercial banks have lent Rs 4,387 crore less than the target; cooperative banks, Rs 2,585 crore; and Punjab Agriculture Development Bank, Rs 69 crore. Bankers hinted that they were well within their right to recover loans from defaulting farmers, but said they were going slow so that the government could roll out its scheme. Principal Secretary Tewari, who chaired the meeting, told The Tribune that the government was expecting to receive the report of the T Haque committee next week. “We are trying to raise money to repay farmer loans at the earliest. The debt relief scheme will be notified soon,” he added."
"The Tribune: Health, fitness, medicine","10 Aug 2017 | 10:34 AM

SYDNEY: Australian researchers have discovered a dietary supplement which can prevent miscarriages, and many different types of birth defects for pregnant women.

[ + read story ]

Sydney

Australian researchers have discovered a dietary supplement which can prevent miscarriages, and many different types of birth defects for pregnant women.

The discovery, announced on Thursday at the Victor Chang Cardiac Research Institute in Sydney, said that the common supplement Niacin, known as Vitamin B3, can cure molecular deficiencies that cause birth defects and miscarriages in women, reports Xinhua news agency.

Follow The Tribune on Facebook; and Twitter @thetribunechd)

Until now, the cause of 80 per cent of birth defects had remained unknown to scientists, but with this discovery, pregnant women around the world will now be able to prevent many common abnormalities such as cleft palate, kidney, heart, and spinal issues.

The lead scientist who made this remarkable discovery, professor Sally Dunwoodie, told Xinhua that she never believed that she would be able to make such an important difference, and that this would now lead to new opportunities to improve the lives of women around the world.

The discovery showed that a major cause was a deficiency of a vital molecule known as NAD, which is important for normal development of organs.

To make NAD, vitamin B3 is necessary, and the vitamin is found in most meats and green vegetables, even in one of Australia's most famous exports, Vegemite.

Studies have shown however that by the third trimester of pregnancy, 60 per cent of women are deficient in their vitamin B3 levels, and as such need to complement their diet with additional supplements.

The Executive Director of the Victor Chang Institute Robert Graham said that women need to be taking vitamin B3 well before they decide to get pregnant.

""This will change the way pregnant women are cared for around the world,"" Graham said.

""We believe that this breakthrough will be one of our country's greatest medical discoveries. It's extremely rare to discover the problem and provide a preventative solution at the same time,"" he added.

—IANS"
