Title,Article
UK to ban sale of petrol and diesel cars by 2040,"Britain on Wednesday it will outlaw the sale of new diesel and petrol cars and vans from 2040 in a bid to cut air pollution but environmental groups said the proposals did not go far enough.

Environment minister Michael Gove announced the move as part of the government’s keenly-awaited 3 billion pounds (USD 3.9 billion, 3.4 billion euro) air pollution plan, which will demand that councils propose measures by March next year to reduce nitrogen dioxide (NO2) levels.

The ban on petrol and diesel cars as well as vans follows a similar proposal by the French government, and will also include hybrid vehicles that have an electric motor and a petrol or diesel engine.

“The Conservatives had a manifesto promise to ensure that by 2050 there would be no diesel or petrol vehicles on the road and today we’re confirming that should mean no new diesel or petrol vehicles by 2040,” Gove told BBC Radio 4.

Britain’s High Court demanded that the government produce plans to tackle illegal NO2 pollution, largely caused by diesel emissions, and a draft report was published in May, but the full report was delayed by last month’s snap general election.

The government will provide local councils with 255 million pounds to bring NO2 levels to legal levels, with possible solutions including the removal of speed humps, reprogramming traffic lights and changing road layouts.

Campaigners want cities to impose entry fees on diesel drivers, but councils will only be allowed to do so if no other measures are available, with ministers wary of “punishing” drivers of cars who bought their vehicles in good faith, according to media reports.

“Diesel drivers are not to blame and, to help them switch to cleaner vehicles, the government will consult on a targeted scrappage scheme, one of a number of measures to support motorists affected by local plans,” a government spokesman said.

Gove added that he did not believe “that it is necessary to bring in charging.”

Campaign group ClientEarth warned that health issues “caused by exposure to illegal air pollution are happening now, so we need urgent action.”

Fellow campaigners Greenpeace also warned that the plans did not do enough to combat the immediate issue of NO2 pollution in cities

“While this plan makes the right headline-grabbing noises, in reality it means that children across the UK will continue to be exposed to harmful air pollution for years to come, with potentially irreversible impacts,” said Areeba Hamid, clean air campaigner at Greenpeace UK.

“Providing a long term vision is not enough, (Michael) Gove still needs protect our health right now from toxic fumes polluting our streets.”

The Society of Motor Manufacturers and Traders (SMMT) said that the move could cost jobs.

“Currently demand for alternatively fuelled vehicles is growing but still at a very low level as consumer have concern over affordability, range and charging points,” said SMMT Chief Executive Mike Hawes.

“Outright bans risk undermining the current market for new cars and our sector which supports over 800,000 jobs across the UK, we could undermine the UK’s successful automotive sector if we don’t allow enough time for the industry to adjust.”

Air pollution contributes to the death of more than 40,000 people per year in Britain, according to official figures, with nitrogen dioxide a particular problem.

Norway, which is aiming to end the use of all cars running on fossil fuels by 2025, offers generous tax breaks for electric vehicles as well as free parking and the use of bus lanes."
India vs Sri Lanka: Virat Kohli & Co. train under watchful eyes in Colombo,"Not often does one get to see the Indian cricket team training from close quarters. Even for the journalists and the like, it’s usually from the gallery or the stands that one gets to watch the team slogging it out in the middle while gearing up for a game. On Wednesday, however, the Board of Control for Cricket in India (BCCI) uploaded a video on its official website where Ajinkya Rahane guides viewers through a training session before the start of the second Test against Sri Lanka. (KL Rahul back for 2nd Test)

“Hello everyone. We’re here in Colombo and it’s our first practice session at the Sinhalese Sports Club. We’ve come here just yesterday after the first Test match in Galle,” Rahane starts as cricketers could be seen entering the ground from the tunnel. “We played a bit of football after warming-up, practised a bit of fielding and then our batting coach explained us how we were to bat at the nets.”

India won the first Test by a record 304-run margin to take a 1-0 lead in the three match series. The victory was the seventh for India in Sri Lanka, who had a 7-6 advantage over the tourists before the start of the series. “We’re looking forward to this Test match. The boys are looking in great shape. (We’re) really excited about it; have great memories of the last time we came here. We’re sticking to our usual routine before a Test match. You can also find Ravi bhai (coach Ravi Shastri) and Bharat Arun watching our players,” Rahane added.

READ | Virat Kohli’s India face ‘problem of plenty’ in opening combination vs Sri Lanka

Indian openers Shikahr Dhawan and Abhinav Mukund could also be seen facing bowlers like Ishant Sharma. Captain Virat Kohli, too, rolls over his hand for a couple of deliveries while the coaching staff could be seen standing in close quarters and guiding the players. The tour is Ravi Shastri’s first assignment as India’s head coach as well after taking over the role from Anil Kumble.

“We have pacers bowling at a net and spinners at another. In that way everyone gets a chance to bat and our coach has asked everyone to have a go at the nets today. (Usually) two days before a match, we practice for around one-and-a-half to two hours, including slip catching, normal fielding sessions etc. and then head to the dressing room,” Rahane further added.

Although India is likely to field an unchanged side for the second Test that starts tomorrow, Sri Lanka have received a major boost as captain Dinesh Chandimal is back in the side while they have recalled batsman Lahiru Thirimanne as a replacement for Asela Gunaratne, who suffered a fractured thumb during the first Test."
Telangana TS TET result 2017: Know where to check,"The Department Of School Education, Hyderabad is expected to declare the result of Telangana Teacher Eligibility Test (TS-TET) 2017 on Saturday.

Candidates can check their TET 2017 result after they are declared by clicking here.

Click on the link for TET 2017 result to go to the login page. Key in the required details in the space provided and submit to see results. Save the result on your computer and take a printout of the same.

The examination was held on July 23 in all the 31 districts of the state. The exam had two papers. The candidates who intend to become teachers for Classes 1 to 5 had to appear for Paper I and those who intend to be teachers for Classes 6 to 8 had to appear for Paper II. The candidates who intend to be teachers for all classes from 1 to 8 had to appear for both the papers.

According to a media report, 98,905 candidates appeared for paper I, while 2,30,881 appeared for paper II.

The Telangana TET certificate/marks memo will be valid for 7 years from the date of the examination and 20% weightage will be given to TS-TET scores in the ensuing Teacher Recruitment of the state government.

The examination related material will be preserved for six months from the date of examination and no application in this regard will be entertained after that period."
Percy Abeyasekara remains Sri Lanka’s top cricket cheerleader despite age and demanding job,"We have only seen Percy Abeyasekara in a casual Sri Lankan shirt, waving the national flag and leading the chorus in the stands. The other, more formal side of Percy was on display at the Sinhalese Sports Club Stadium on Tuesday afternoon, when he walked in dressed smartly in a white shirt and a tie.

When not cheering cricket teams, the most famous Sri Lankan face in the stands, is a corporate man, working as a PRO at ACL Cables.

When the game is on, he wears his Sri Lankan heart on his sleeve, cheering the team heartily, but his infectious charm makes him equally popular with the Indian boys.

On Tuesday, the moment Rohit Sharma saw Percy, he greeted him, coach Ravi Shastri walked up to him and exchanged pleasantries, at the presentation ceremony in Galle, the Sri Lankan was happily chatting with skipper Virat Kohli. The Indian players sure love the 81-year-old cheerleader.

READ | Virat Kohli’s India face ‘problem of plenty’ in opening combination vs Sri Lanka

So, what’s it about Percy that endears him to this young Indian team? “They like my actions, my knowledge of the game, my cheering style, my singing, my style of talking. Among the touring teams, India is my favourite. Love thy neighbour,” says Percy, who has been with ACL Cables for 54 years now.

“Rohit Sharma always asks me to dance. The last time in Galle, he walked up to me and started asking “please dance Percy uncle. Some other fellows also joined me in dancing, but he stopped them, saying, ‘I want to see Percy’. Rohit now calls me Uncle Percy. Earlier, he used to address me by my name, but when he got to know my age, he started calling me uncle. I told him you should call me grandfather… I told him my grandson was 24 years old.”

Percy also has high regard for Virat. “He is a lovely guy, some people call him proud. He is not proud, that depends on the crowd and the way you talk to them (players). I cheer both sides and wave the flag for them,” says Percy, who donned the role of “Sri Lanka’s No 1 fan” in 1982 during the England vs Sri Lanka Test at the P Sara Oval.

READ | Dinesh Chandimal set to return for Sri Lanka in 2nd Test vs India at Colombo

Percy turned 81 on July 30 and there were plans to cut a cake at the ground with both captains in attendance at Galle. However, the plan didn’t materialise as India wrapped up the Test on July 29.

“I wanted the match to end on July 30… the (Sri Lankan) cricket board wanted to cut a cake and invite the two skippers. Nevertheless, the Indian players wished me from the dressing room when I was cutting the cake at the Galle Cricket Club.”"
Can Barmer become ODF by end of 2017 with 70% work remaining?,"Prime Minister Narendra Modi has set October 2, 2019, as the deadline for the country to become open defecation free but Rajasthan’s cabinet minister Surendra Goyal, who’s in charge of Barmer, set a different deadline for the border district for the ODF tag. When he was in Barmer earlier last week, he said the district should become ODF by December 2017.

However, considering the progress of Swachh Bharat Abhiyan (SBM), the national sanitation programme for construction of household latrines, in Barmer, the new deadline looks unachievable.

SBM data shows that only 28% households in the districts have toilets now.

According to a 2012 survey, there are 4.5 lakh households in the district; 3.61 lakh of them didn’t have toilets in 2012. In four years, 108,848 household constructed toilets but this is just 28% of the household which were without latrines until 2012.

In terms of villages, out of 1,970 villages in Barmer, only 523 have become free of open defecation. This is just 27% of the total villages.

There are 489 gram panchayats in the district. Out of them, only 173 are ODF, which is again only 29%.

So, in all respects, around 70% of the target remains to be met for the district to become ODF.

Considering the situation and to fulfill the targets Barmer district collector Shivprasad Madan Nakate has taken an initiative and announced a ‘Cleanliness Award’. Under this collector will invite village Sarpanch on coffee whose panchayats will get ODF tag.

Nakate said that he is expecting that this initiative will motivate the village sarpanches to personally look after the ‘Swachh Bharat Abhiyan’s’ progress in their area. “We are also expecting that this initiative will help us to achieve the ODF target at the earliest, says collector.”

On the other villagers have alleged official apathy for legging behind in the ‘Swatch Bharat Abhiyan’. They alleged that authorities are not serious towards the campaign. Hemraj Choudhary, a local resident said that people in this region are belongs to backward section and financially they are not able to ensure such facilities.

According to Hemraj when government announced to support them with motivational amount rupees 12 thousand on construction of toiled people come forward and constructed toilets. Hemraj claimed that thousands are there who have constructed the toilets but now they are waiting for the motivational amount.

“Sometimes in the name of physical verification or other times in the name of budget crunch they were avoided for the payment. It is limiting their participation, he added.”

Countering such allegation authorities claimed that earlier they have faced budget crunch but now they have sufficient budget for the campaign and soon who have constructed the toilets will paid.

M.L.Nehra, chief executive officer at Zila Parishad in Barmer said that minister in-charge of the district Surendra Goyal has directed them to achieve ODF tag by December 31, 2017. He said that considering the topographical situation of the area though it seems difficult but also maintained that as people are now aware about the program and are supporting them, they are hopeful that they will achieve the tag by the deadline."
"Sri Lanka aim for the jugular, to target Virat Kohli-led India with spin trio","Shaken by the rampaging Indians, who destroyed Sri Lanka’s attempts at blunting their bowling prowess with a docile surface at Galle, the wicket is expectedly at the centre stage ahead of the second Test at the Sinhalese Sports Club (SSC).

After the rude awakening, the home team is aiming for the jugular and is looking to ambush the Indians with its spin strength.

Virat Kohli was in for a surprise when he walked into the ground on Wednesday, the eve of the Test. On Tuesday, he had gone back to the hotel planning a combination best equipped to negotiate the conditions favourable for pace bowlers, as the SSC wicket during the nets session had a fair covering of grass.

READ | Dinesh Chandimal recovers for 2nd Test vs India after exemption to use inhaler

Kohli declared it was an ideal wicket which would produce a result. He was unaware that the nature of the track had changed in 24 hours, the grass shaved off as the hosts seemed to have lost faith in their pace attack after the mauling last week.

After the move to roll out a featherbed backfired at Galle, Sri Lanka want to pit their spin might against R Ashwin and Ravindra Jadeja by preparing a dry surface.

“It is a dry surface and should spin after the second day,” predicted Sri Lanka captain Dinesh Chandimal, who is making a comeback after missing the Galle game.

It was in contrast to how Kohli described the wicket. On getting a hint that the surface had changed, the India skipper replied, “We’ll see tomorrow”.

READ | India vs Sri Lanka: Virat Kohli & Co. train under watchful eyes in Colombo

“We always name 12 in our meetings. Looking at things in the morning, if the wicket sort of changes or in today’s time some changes are made, we’ll take a call in the morning. According to what we’ve seen in the wicket, we already have a combination in mind. We’ll discuss those things further when we see the wicket tomorrow (Thursday) morning,” said Kohli.

Chandimal said his team was likely to go in with three spinners at the expense of a pacer. The home team may throw a double left-arm spin attack at Kohli & Co with old fox Rangana Herath teaming up with experienced first-class cricketer Malinda Pushpakumara. Off-spinner Dilruwan Perera will be the third option.

India aren’t likely to tinker with the winning combination, but the late development may force Kohli to re-look at his options."
Wimbledon 2017: Jamie Murray and Martina Hingis lift mixed doubles trophy,"Martina Hingis clinched her 23th Grand Slam title as the Swiss star and Scottish partner Jamie Murray beat Henri Kontinen and Heather Watson 6-4, 6-4 in the Wimbledon mixed doubles final on Sunday.

Just hours after her compatriot Roger Federer won a record eighth Wimbledon singles crown, Hingis made it a double celebration for Switzerland on Centre Court.

READ | Roger Federer beats Marin Cilic to win record 8th Wimbledon title, 19th Grand Slam

Top seeded Hingis and Murray, the brother of men’s world number one Andy, saw off Finland’s Kontinen and Britain’s Watson.

“It’s not bad for us!” Hingis said of a memorable day for her and Federer.

“I’m really pleased I contacted Jamie before Wimbledon. I’m really happy how we played.

READ | Wimbledon: Marin Cilic says blister caused meltdown in final vs Roger Federer

“We knew before the final a British player was going to win the mixed doubles. I’m just happy it was mine.”

Hingis, 36, has now amassed six mixed doubles Grand Slam titles, 12 Grand Slam women’s doubles crowns and also won five major singles titles, including Wimbledon in 1997.

Murray got his hands on the Wimbledon mixed doubles silverware 10 years after first winning it with Jelena Jankovic.

READ | Roger Federer, from Mr Angry to Mr Perfect

The 31-year-old also won the Australian and US Open men’s doubles titles in 2016."
"George R R Martin promises a Westeros book in 2018, gives update on The Winds of Winter","Author George R R Martin has treated fans with a surprise announcement that he would be releasing a Westeros book in 2018.

In his blog post on July 22, the author also gave fans an update about The Winds of Winter, the next book in his best-selling A Song of Ice and Fire saga.

“I am still working on it, I am still months away (how many? good question). I still have good days and bad days, and that’s all I care to say. Whether ‘Winds’ or the first volume of ‘Fire and Blood’ will be the first to hit the bookstores is hard to say at this juncture, but I do think you will have a Westeros book from me in 2018... and who knows, maybe two,” he wrote.

Martin also slammed reports claiming the book was finished and he was choosing not to release it.

“I’ve seen some truly weird reports about WOW on the internet of late, by ‘journalists’ who make their stories up out of whole cloth,” Martin wrote.

“I don’t know which story is more absurd, the one that says the book is finished and I’ve been sitting on it for some nefarious reason, or the one that says I have no pages. Both ‘reports’ are equally false and equally moronic,” he said.

Follow @htlifeandstyle for more"
AAP Government in Delhi completes two years: A report card,"For Delhi’s unauthorised colonies, change only on paper

East Azad Nagar was authorised four years but the area still has poor civic amenities.(Raj K Raj/HT Photo)

In street number 4 of East Azad Nagar, January was the month for hectic wedding preparations. The neighbourhood was transformed with festive music, lights and flavours. Nothing, however, could fix the perennial waterlogging in the lane.

“My daughter’s wedding was an occasion to celebrate but the water-logging caused us so much embarrassment. We stayed inside most of the time. It is what we do the rest of the year too as the lane is always water-logged,” said 65-year-old Asha (name changed), who lives here.

The 3-feet wide lane is home to a row of multiple-storey houses built on 25-yard plots. Four years back, East Azad Nagar earned the ‘legal’ tag as its layout plan was approved by the municipal corporation. However, that changed nothing on ground for the residents.

Regularisation of unauthorised colonies — one of the biggest political issues in the Capital — stems from the failure of successive governments to provide planned housing. Official estimates peg the number of unauthorised colonies in the city at 1,650, with about 50 lakh residents. East Azad Nagar was one of the 895 colonies which were regularised by then Sheila Dikshit government in 2012.

Ahead of the 2015 assembly elections, the Aam Aadmi Party also promised to provide registration rights with regard to property and sale deeds in resettlement colonies.

“We will provide water, sewer lines, electricity, schools and hospitals in a systematic and phased manner. Multi-pronged approach is the only way to empower unauthorised colonies, and has never been attempted by the BJP or the Congress. Within one year, these unauthorised colonies will be regularised and residents will be given ownership rights,” the AAP manifesto promised.

Soon after coming to power, the AAP government announced the decision to open registry of property in unauthorised colonies bypassing the process to be completed by the municipal corporations. The government said in 2015 that soon after it sends the boundary details to corporations, it will also allow registry of property.

However, the process is now stuck as the Union urban development ministry has asked the Delhi government to submit details of plot size and population in these colonies.

“We have received a letter from UD ministry with a list of queries. They want to know the population of every colony, size of plots, vacant plots, details of land owning agency and cost of regularisation,” said an official in the Delhi urban development department of Delhi government. Officials say it will take time to prepare the report even as lakhs of people continue to battle with the living conditions on a daily basis.

“Government should acknowledge that these colonies have come up because of the failure of those in power. The onus is on the government as they were supposed to build these houses. The government should simply try to make the living condition better in these colonies,” said Dunu Roy, director, Hazards Centre.

However, regularisation and approval of layout hasn’t meant better amenities for these colonies. East Azad Nagar, for example, has the tiniest of roads, no parking infrastructure, open overflowing drains and dangling power wires. Moreover, the structural safety of buildings in these colonies is a major cause of concern.

“Regularised or not, our problems are the same. The main road has been carpeted several times because of which the level of our lane has become lower, hence the water-logging,” said Rakesh, a resident of East Azad Nagar’s street number four.

Subhash Chandra Kohli, president of East Azad Nagar RWA, agrees that nothing has changed on ground. “Delhi government is still to include the colony in the official map of authorised Delhi colonies,” he says.

Senior officials who worked on approval of the layout plan of East Azad Nagar in 2013 say several rules, as per the Master Plan, were bypassed in the process. “The law mandates a clearly defined minimum width of streets and bylanes, space for public utilities and emergency measures. On paper, most of these were done with riders. For example, the width of the streets has been increased by marking them with dotted lines. A rider has been inserted in the statute that whenever the property owner applies for reconstruction of house, the building plan will be passed taking into account the marked line on the map,” an official said.

Officials admit that the only possible benefits of regularisation will be ownership of property and making the area eligible for basic government services. Vijay Kumar, a resident of street number 19, A-block, East Azad Nagar concurs, “The only way it helps us is that we can now sell and purchase property legally.”"
The Commuter Pig Keeper named the Oddest Book Title of 2017,"A public vote has determined Michaela Giles’ The Commuter Pig Keeper: A Comprehensive Guide to Keeping Pigs when Time is your Most Precious Commodity as the winner of the Diagram Prize for Oddest Book Title of the Year.

Organised by book industry publication The Bookseller, the prize is now in its 39th edition, having been conceived in 1978 as an antidote to boredom at the Frankfurt Book Fair, according to organisers. In the inaugural edition, it was “Proceedings of the Second International Workshop on Nude Mice” that earned the distinction.

This year, a public vote placed The Commuter Pig Keeper on top with 40% of the vote, followed by Renniks Australian Pre-Decimal & Decimal Coin Errors, Nipples on my Knee by Graham and Debra Robertson, An Ape’s View of Human Evolution by Peter Andrews and Love Your Lady Landscape: Trust Your Gut, Care for ‘Down There’ and Reclaim Your Fierce and Feminine SHE by Lisa Lister.

The Bookseller’s Horace Bent, administrator of the prize since 1982, called the top title a “classic” win, noting it “reflects Diagram voters’ long-held love-bordering on unhealthy obsession-of titles with farming or animal husbandry themes.”

Follow @htlifeandstyle for more"
