Title,Article
Ties that bind: Rakhi doesn’t work if made compulsory,"In a new twist on an old tradition, the Daman and Diu administration asked all its female employees to bring rakhis and tie them on their male colleagues’ wrists. While a rakhi often comes in handy for north Indian women in schools, colleges and workplaces to friendzone men and scotch any romantic interest, this may be the first time that it has become a matter of official fiat. The order was quickly withdrawn after protests, but that it even occurred to the officials of the Union territory administered by the home ministry, is telling.

In their own defence, the officials said they were doing it to spread ‘brotherhood’. But why is it the administration’s problem to enforce any relationship at all between professional peers? Rakshabandhan is a sweet festival, as a reminder of sibling bonds. But it does rest on the patriarchal premise that men protect their sisters, who shower them with sweets in exchange for their own survival. Even the friendzoning with rakhis is a troubling phenomeon – it’s a band of placation, for a culture where a woman’s consent and refusal are not valued.

But whether or not one approves, the tradition is deeply meaningful in north India. Ultimately, it is for those who participate in it to argue, accept, or revise it. But meanwhile, an office of the government, where men and women work as equals, has no business injecting these skewed “relationships” into the workplace."
How it helps to be discreet after a breakup,"Any separation is painful. Some might say that speaking to a lot of friends about your breakup and unburdening yourself on social media can be cathartic. Or they might advise you to go for a radical image makeover (think purple/silver hair and tattoos) following a heartbreak to tell the world that you have moved on. Some even host parties to celebrate breakups these days. All that is fine, but there are benefits of being low-key about your breakup as well:



"
Give Room For Imperfections,"What is the ultimate and g r e a t e s t truth of life? Is it to be happy, or to make one’s family happy, or to serve humankind, or to reach the Divine?



■The ultimate journey starts with one step.Just do not sit and dream about the ultimate. Instead, begin your journey towards the ultimate. Take small steps towards the Truth; towards this inquiry into life:‘What is the goal of life?’This very inquiry can take you far. Everything has some significance in life. Just eating alone is not the goal of life.Yet eating is essential for sustaining life. Isn’t it? Similarly, sleeping is not the goal of life. But can you discard sleep altogether? No,you cannot. In the same way, you have to be happy and you also have to make others happy.This is the journey towards the Ultimate. What is the Ultimate Truth, or the ultimate purpose of life? One who really knows will not tell you, and anyone who does tell you,simply does not know.That is the secret. Children don’t care about their parents when they grow up.



Where do we fail as parents and what is your advice to parents so that this situation could be controlled?



■ That is why I say that it is important to instill the three types of trust in your children — trust in oneself, trust in the goodness of others, and trust in the Divine.A little bit of moral and spiritual values, and the way you treat your parents and ask them to treat their grandparents can make an impact on them. From a young age, tell your children to take care of their grandparents.They will start being sensitive this way.



How do I know if my child is into drugs or just moody?



■ That’s why it is important for you to know them and their friend circle. You will get to know what they do, where they go and keep a tab on them, especially when they are in their teenage. Teenage is a very difficult time. Teenagers are undergoing so many biological changes and so they are not just satisfied with the love of their parents. They look for love from outside — through emotional support or physical pleasure.Their mind is in such confusion. So, to deal with teenage children is a big task.



Sometimes dealing with kids gets so tricky that I tend to lose my patience. Every day, I decide to be calm, but when the situation arises, I am not able to control myself.What should I do?



■ You can’t do anything about it now, you have to live life spontaneously. It is okay to sometimes lose your temper, never mind.You should leave a little room for imperfection in life, and start accepting. Some kids are there to teach you a lot of lessons, and it is okay for mothers and fathers to sometimes get upset with their kids.You don’t have to bring them up with sweet words all the time. Then you will make them very weak. I have seen parents who have never scolded their children.These children when they grow old,they can’t stand any criticism. A little criticism,a little disrespect from someone or a little bit of failure rattles them. They become so upset because they never experienced anything like that at home. So, at home, being upset with kids sometimes is like giving them a vaccination so that they get stronger. But don’t take this as an excuse to get upset all the time with the kids; it does not work.Too much of it is also bad. If you are scolding your children every day on a routine basis, they become so thick-skinned and they go all the way to the other side,which is also not good. A little dose here and there is okay.





How do I deal with the rebelliousness of my kids?



■ Negative suggestions call for rebelliousness in the mind. If you say,“Don’t do it”, then the mind says,“Why? Let me do it!” The mind calls for rebelliousness. But if you say,“You can do it, only you won’t get the results”, then you don’t leave a chance for the mind to be rebellious, then it takes the knowledge in. I remember one dentist would tell kids who would ask,‘Why should I brush my teeth’;he would say,“No,you don’t need to brush the teeth that you don’t want, you only brush the teeth that you want to keep!” So, move from negative suggestions to positive ones; this is important. When there is strong bonding, then negative or positive suggestions don’t matter. It’s only when the bonding is not very strong that negative suggestions call for rebelliousness in the mind. There is so much competition in society that kids have no time to relax.There is a fear that they will not fit into society.



How do we handle this situation?



■ You shouldn’t push them too much.You should teach them to relax. Music, meditation and some games will help.Take some time out to play games with your children — this is very important. Tell your children ‘Compete with yourself. How you did last year, see whether you are doing better this year’, that’s healthy competition.



How to deal with my child asking too many questions?



■ Children ask questions and often they are not looking for an answer, they move on whether you answer or not. Children are not stuck in questions like adults. Adults get stuck in questions, and ask the same questions ten times; children don’t care.The spirit of inquiry comes to their mind, they ask a question and move on. So, you shouldn’t take it too seriously.



Courtesy: artofliving.org



■ Follow Sri Sri Ravi Shankar at speakingtree.in

"
Comeback man Rubel Hossain targets bowling varieties,"BANGLADESH PACER'S RETURN

Comeback man Rubel Hossain targets bowling varieties

Atif Azam • Last updated on Wed, 02 Aug, 2017, 04:56 PM

Rubel Hossain hopes to unleash his 'butterfly' delivery - a variation he has been working on for years © Getty

Bangladesh pace bowler Rubel Hossain is confident that he can come up with some bowling varieties that he had been trying for years after joining the Bangladesh preparation camp after recovering from an injury.

Rubel sustained an bizarre injury in his jawbone during the Champions Trophy by hitting the door in team's hotel in Birmingham and was out for several weeks due to it.

The 27-year pacer, reputed to be the most experienced pacer in the current Test squad, joined the ongoing conditioning camp last week only after recovering from a surgery that he underwent on his injured face.

Though he remained wicketless in the two Test matches that he played so far since the beginning of the 2015, he was confident of doing well in the longer formats.

""You might have seen that I bowled with different action since the New Zealand series as I was working on my 'Butterfly'. Hopefully, I would be able to continue to bowl with it,"" said Rubel on Tuesday in Mirpur. ""I'll bowl with such action in upcoming BPL as well as in the ODIs and Twenty20s against South Africa.""

Rubel said that he will try out his 'Butterfly' delivery that he could not execute perfectly despite trying it many times since 2011.

The butterfly is a slower one that is bowled with the ball gripped at the top of the fingers. With the action, the ball doesn't have any revolutions in the air and could be deceptive.

""I am trying this delivery[Butterfly] for a long time and hopefully I can execute it to the best of my ability in the upcoming days,' said Rubel. Rubel said he was eager to learn consistency from Bangladesh bowling coach Courtney Walsh, the first man in history to get 500 Test wickets.

""I have many things to learn from him [Walsh] as his Test record is very rich. I'll try to learn how I can bowl consistently with good line and length and how to take wickets as well,"" he said.

Rubel was looking to improve his batting under new batting consultant Mark O'Neill, who was told put a special emphasis on the tailenders. Mark joined Tigers for a short stint and is looking forward to help the lower-order with their technique. ""I'll try to learn how I can support the batsmen in crucial situations and how to bat in odd situations. I'll try to take these tips from him.""

© Cricbuzz

TAGS"
Vaghela’s exit an opportunity for Cong to take a stand in Gujarat,"Shankarsinh Vaghela has quit the Congress party. As a Gujarati, I thank whatever gods may be. There is a larger point to be made and I’ll come to that in a bit.

Vaghela was a dedicated Rashtriya Swayamsevak Sangh man who should never have been made head of the Gujarat Congress in the first instance. Hindutva has brutalised the state and permanently divided its people and ghettoised its minorities (an act of extreme anti-nationalism).

Congress should have stepped in to recover the truth in Gujarat’s culture of pacifism and mercantilism and pragmatism and progress. Instead, in appointing the Hindutvawadi Vaghela, the party continued the political lie that Hindus and Muslims are permanently at war and communal politics is inevitable. Rubbish.

There are those who say that with Vaghela’s exit the Congress will lose the assembly elections coming in that state in the next six months.

However, it should be pointed out to such geniuses that in his 20 years (he joined hands with the Congress in 1997) the party anyway saw defeat in every single assembly and Lok Sabha election. What great victories was this compromise with first principles bringing the Congress? Not one.

For my parents in Surat, all these years, the option inside the polling booth was always between endorsing an RSS Congress leader or an RSS BJP leader. That’s not really a choice.

If the Congress says it stands for Nehruvian secularism, then the first place that must show is in the people who speak for it and the second in what they say. The same rule applies to my friend Sanjay Nirupam, who heads the Congress in Mumbai. A pleasant fellow but a former Shiv Sainik. I believe in redemption and the idea of reformation, but such people as Vaghela and Nirupam, who jump from leadership position to leadership position without demonstrating their devotion to first principles are unfit.

To the larger point now. What will the 2019 general election be fought on? Given the damage Hindutva is doing to India and Indians, it is clear that it must be fought on an uncompromising anti-Hindutva platform. This should be accompanied by specific things, like the opposition to genius strokes like demonetisation. But the underlying narrative must be carried on the back of an Indian inclusivism that is natural to us and that we can see all around us.

The fact is that the image of India that Hindutva’s supporters hold is not apparent. We are a unified culture being deliberately and mischievously divided. How tough can it then be for the Congress to sell reality? My slogan: ‘Indians are one people. Stop dividing us through Hindutva’.

My colleague Salil Shetty has observed that we are living in a time of democratic authoritarianism, when the sort of mischief that only dictators pursued is today practised by elected despots.

His other observation is that among such ‘strongmen’ type leaders, there are those who use violent and unhinged language, like the Philippines president Rodrigo Duterte and American president Donald Trump. And then there are people like Narendra Modi who speak softly but who have others do the speaking for them.

VP Singh said that to know what Hindutva stood for, do not listen to its leaders, but the people below. The poison that is being spread by Hindutva cannot be gleaned from the Prime Minister’s Twitter feed.

It can be understood by what is being done under him. Gujarat has already passed a law punishing cattle slaughter with life imprisonment, while Chhattisgarh’s CM has pushed for the death penalty. Modi’s criticism of vigilantes should start with attacking or sacking his party’s leaders who encourage the lynchings. But he won’t and that is the plan.

I am told often that many Indians conflate Hindutva with Hinduism. That is dangerous nonsense. Hindutva, a word of recent coinage, is a set of three specific political demands.

First, Musims must surrender their mosque (‘Ram Janmabhoomi’). Second, Muslims must surrender their personal law (‘Uniform Civil Code’). Third, Muslims must surrender their constitutional autonomy in Jammu and Kashmir (‘Article 370’).

After taking power, a fourth political demand has been pushed: Muslims must surrender their dietary habits (‘cattle slaughter ban’). Hindutva is negative, sullen, passive-aggressive (observe the joyless faces of those who peddle it).

What links any of its demands with Hinduism the faith? Not a thing. It is anti-India in the worst way possible: it pushes an idiot nationalism that is ranged not at some enemy but against other Indians. Because of this, in my opinion, it borders on treason. It has to be resisted. Civil society will do what it can but the domain of this resistance is primarily politics.

The saying goes: if you don’t stand for something, you’ll fall for anything. For two decades the Congress has fallen for soft communalism in Gujarat. The opportunity has come for it to stand."
Sell Air India for one rupee: Right now it’s a giant black hole relentlessly sucking in taxpayer money,"Recently the Cabinet gave in-principle approval to sell Air India. It is an oft-repeated idea, but this time the resolve seems to be stronger. Government will really be doing our country a huge favour if it gets rid of this company, which is a giant black hole relentlessly sucking in taxpayer money.

As an ex-distressed banker, i can say this: some companies can be rescued from the hole they have dug themselves in. Others have dug it so deep, they can never, ever get out. Air India is in the latter category. There is no point saying, “But last time i flew, the service was good.” It’s irrelevant. The hard truth is this: the company is a dud. Sorry.

Here’s the math, as an example. Imagine your neighbour has a drinking problem because of which he racks up loans of over Rs 5 crore. But instead of earning money and paying back the loans, he continues to borrow even more and spends another Rs 70 lakh a year on his addiction. Over the decades you have rescued him several times. However, he refuses to change. Now the loans are too big. Even if he did try his best, he can’t make more than a couple of lakhs a year. Hence he can never repay his debts.

To understand Air India, multiply the numbers in the example above by 10,000. It has over Rs 50,000 crore of debt and is cashflow negative, reportedly by over Rs 7,000 crore a year – the numbers could be worse, as the company hasn’t released recent data and CAG has raised issues even about the data it has released.

Even in the best of scenarios, Air India can’t earn enough to repay its debt. So no new buyer can buy it as-is, with its mountain of debt. For there is no scope to repay it. Financially, right now Air India is the worst corporate in the country.

There’s no point in casting blame. When sins have been done over decades, no one person or set of persons is to blame. One does feel bad for the 20,000 plus employees, who may even be working hard at running the company day to day.

But the black hole is going to remain just that, and the taxpayer is paying for it. Air India’s annual cashflow loss is equal to what Vijay Mallya’s Kingfisher owes banks. Air India costs us one Mallya a year, money that can be used to build hundreds of hospitals and schools.

Many lame arguments are given to not sell Air India. These include arguing that it is the flag carrier. Well, many countries no longer have flag carriers (including America). In other cases they don’t cost government so much. Flag carrier pride for a passenger airline is stupid. Air India is not the Indian Air Force.

Air India’s role in rescue efforts is also tom-tommed. Well, it beats all logic to keep such an expensive operation on standby for occasional rescues. It’s better the Centre gives money to private airlines in an emergency. Do we really think if there is a rare, genuine calamity, and government wants to pay to hire a plane, IndiGo and SpiceJet are going to refuse? And isn’t this far more efficient than burning Rs 7,000 crore a year?

These two noble arguments to keep Air India alive as-is hide the real reason. It is the neta’s and babu’s club in the sky. Politicians and bureaucrats, along with their families, friends and neighbours, all abuse Air India to get free upgrades and slavish service from the staff. Getting Air India off the government’s hands will end these VVIP joys.

Even if we want to pamper netas and babus, there are cheaper ways. Paying them money to fly business, or even first class, in private airlines will be cheaper than keeping the Air India monster alive. Government can buy upgrade vouchers for its senior functionaries.

So how does one sell Air India? Its assets, office infrastructure, running operation and landing rights have some value – though well below its debt. Government should give it to the highest bidder amongst various private players. Of course the bid is unlikely to pay off the entire debt, so the winning bidder will probably be someone who wants the least discount on the loan.

Employees may be retained or retrenched, something the new buyer will decide. But a decent retrenchment package (say three years’ salary) for the entire staff would cost around Rs 9,000 crore (given a salary bill of Rs 3,000 crore a year). The new buyers will take that into account in their bid.

Even in the best case, government will have to give a discount on the loan. It may even have to give the company to the new buyer for one rupee. The process will not make government any money. But it will get rid of a part of the loan and all of the cash burning enterprise. To that extent, this entire exercise is not so much a sale of Air India as good riddance. This is something we need to understand going into the sale, so we don’t have unrealistic expectations from it.

Beware opposing voices that will complain after the sale, “We sold Air India for nothing.” Tell them, we didn’t sell it, we got rid of it, and that has saved us a lot of money every year.

Let’s all keep up the pressure to ensure that the Modi government sells Air India. We will be doing the country’s finances a big favour."
"Sports News - Cricket News, Football News, Tennis News",
"Indian Economy News, Trade News, Government Policy & Economic Indicators","Never miss a great news story!

Get instant notifications from Economic Times

AllowNot now

You can switch off notifications anytime using browser settings."
‘Feels good that I’ve made my father’s dream come true’,"Theirs is a story of grit and determination; theirs is also a story of braving sexist statements, pushing the physical limits, and dismissing all odds stacked against them. Almost all players of the Indian women cricket team we interviewed during the exclusive Femina photo shoot after their return from London after the World Cup had the usual 'cricket is not a girl’s game' and 'how will you be able to play cricket' statements passed at them. Almost all faced misogyny from the days of gully cricket well into their professional lives. And yet, they all emerged victorious to not only represent a sport that the nation obsesses over, but also to put the country on the world map of cricket. In an ongoing special series, we feature their stories, chronicling the hardships they faced and how they hit each one out for a six.







“Fortunately, I have a cricketing background—my father and brother used to play cricket. So my family found it pleasantly surprising, I think, that I wanted to play cricket too, and so, they supported me even more. I started off watching my brother play, and I've learnt a lot from him, especially from the way he bats. My father had a dream that one of his children would play for India, and it feels good that I've made it come true.” --opener Smriti Mandhana



Mandhana was the first Indian woman to score a double hundred in an ODI game, four years ago, and among the two Indian women selected for the Women’s Big Bash league last year.



Femina spoke to members of the Indian women's cricket team on the sexist comments they have encountered and how they have tackled them. Click on these links for their stories Rajeshwari Gayakwad, Poonam Raut, Sushma Verma, Veda Krishnamurthy, Shikha Pandey, Mithali Raj, Jhulan Goswami and Harmanpreet Kaur. Watch this space to find out what bowler Poonam Yadav has to say."
"Pakistan and India must return to the negotiating table, without further ado and preconditions","I am leaving New Delhi shortly, after completing my tenure. I regret our two countries could not commence the Comprehensive Bilateral Dialogue as agreed in December 2015. Be that as it may, i for one would not like to think we are destined to live in perpetual hostility.

In a significant move, Prime Minister Nawaz Sharif attended Prime Minister-elect Narendra Modi’s inauguration along with other SAARC leaders. That reflected our sincere desire to make a new beginning. The two PMs in their maiden meeting agreed to resume bilateral dialogue as soon as possible. After such a propitious start, the press conference by the then Indian foreign secretary issuing a charge sheet against Pakistan, when PM Sharif was still in town, was unhelpful to say the least.

We also found India’s decision to cancel its foreign secretary’s scheduled visit to Islamabad in August 2014 in reaction to my interaction with the Hurriyat leadership quite baffling. It is imperative to find an amicable solution to the Jammu & Kashmir dispute. And a solution that does not find resonance among Kashmiris would ineluctably fall flat. Simply put, we cannot put the J&K dispute on the back burner.

We must settle this once and for all, as well as Siachen and Sir Creek, to build a permanent peace between the two countries. I am aware that many in India are not yet convinced that J&K is the root cause of our troubled relationship. They hold the view that terrorism is the major issue. To them my submission is that the wars our two countries have fought during the last 70 years all predated the Samjhauta Express blast (2007), the Mumbai attacks (2008) and Pathankot (2016). Effective diplomacy is not about glossing over or shelving seemingly intractable issues but to address them conclusively and satisfactorily.

This is not to say the menace of terrorism can be ignored and left unaddressed. During the last three years, the “Zarb-i-Azb” operation has successfully achieved its objectives. Now the all-encompassing “Raddul Fasaad” operation is underway to take the counter-terrorism drive to its logical conclusion. The public discourse aside, Islamabad and New Delhi have exchanged letters on Mumbai. Some proposals are under consideration to expedite the trial.

As for Pathankot, it is in our mutual interest to determine beyond a shadow of doubt its fons et origo and bring the culprits to book. Meanwhile, it is necessary to eschew the temptation of jumping the gun about perpetrators of the crime. Convicting the perpetrators of the Samjhauta Express blast in which 42 Pakistanis lost their lives is equally important. The people of Pakistan are concerned at the glacial pace of the trial.

To move from conflict management to conflict resolution, a few suggestions. First, it is time to return to the negotiating table without further ado and preconditions. Talks are not a favour by one country to another. Dialogue is unavoidable. Since it will happen sooner or later, why waste time?

Second, it is incumbent to maintain peace and tranquillity along the LoC. In his 2015 address to the UNGA, Prime Minister Sharif proposed to formalise the 2003 ceasefire understanding, entrusting UNMOGIP to monitor. Third, all the other existing CBMs/agreements should also be adhered to in letter and spirit. Fourth, Pakistan in not interested in a Sisyphean arms race but will maintain the credibility of its full spectrum deterrence under all circumstances. Our 1998 Strategic Restraint Regime proposal is still on the table. Maintaining regional strategic stability should be one of our top most priorities.

I may mention here that while foreign secretary S Jaishankar never denied me an official meeting, i wish we could also meet privately to discuss bilateral issues informally. Similarly, i met NSA Ajit Doval many times. We also exchanged gifts on the occasions of Eid and Diwali. As bilateral relations deteriorated, Doval Sahab’s interest in meeting me also apparently sapped somewhat. I strongly feel that diplomatic interaction becomes all the more necessary in strained situations to avoid culs de sac.

To conclude, i thank the people of India for their warmth and affection. These three years have been very exciting. I and my wife Summiya have made many friends across India. We would always cherish their friendship and look forward to staying in touch with them."
