Title,Article
"Maharashtra: Two men fall into a 2000-feet deep valley, video captures fall","Two revellers died after falling into a 2,000 feet deep valley in Amboli Ghat in Sindhudurg district of Maharashtra.

A video of their fall has gone viral on social media, even as their bodies are yet to be recovered.

The incident took place at Kawale Saad Point in Amboli Ghat, a popular picnic point, on August 1, police said.

“Imran Garadi (26) and Pratap Rathod (21), who were part of a group of seven, fell into the valley. Their bodies are yet to be recovered,” said Sunil Dhanawade, Senior Police Inspector of Sawantwadi police station.

The victims and their friends worked at a poultry farm in Kolhapur, he said.

While others left the Kawale Saad Point after spending some time, Garadi and Rathod lingered back. When they didn’t join the group, their friends approached Sawantwadi police.

Police found out about the mishap from local people and shopkeepers, and roped in trekkers of Hill Riders Group to search for the duo.

The bodies were spotted down in the valley, but were yet to be recovered as heavy rain, water cascading down the hill and mist made the operation difficult, the officer said.

The video which is circulating on social media shows the two men, bottles in hand, climbing the fence around the edge of the valley and backtracking once or twice. Then the two are seen standing on the edge, beyond the fence, and slipping down."
Cannes 2017: Naomi Kawase’s Radiance is radiantly refreshing,"The Japanese director, Naomi Kawase, is a Cannes Film Festival veteran, and has had several of her movies play here. She has also been on Cinefondation and Short Film Jury in 2016. Her 2015 Sweet Bean (An in Japanese) - which was part of the festival’s A Certain Regard -- was a extraordinarily touching story of an old woman who helps a dorayaki shop to become popular with her yummy bean paste.

Equally moving is Kawase’s latest, Radiance (Hikari in Japanese), where the auteur takes us into the world of the blind and partially-sighted -- tracing the relationship between a photographer whose vision is fading and a woman who pens movie audio descriptions.

Kawase uses disability most artfully to weave a love story between Misako (Misaki Ayame) - who is writing a description for the visually challenged -- and Nakamori (Nagase Masatoshi), a celebrated photographer. He is one of Misako’s listeners. On the verge of blindness, he is caustic and angry. Misako has her own tragedies to grapple with: a father who mysteriously disappeared several years ago and a mother sinking into dementia. Perhaps these misfortunes push her to understand Nakamori’s frustration.

Radiance is a strong contender for this year’s Palm dÓr.

Radiance -- Kawase’s fifth work to debut in the festival’s Competition and a strong contender for this year’s Palm dÓr -- draws us softly into Nakamori’s and Misako’s world that sees disillusionment, rage and arguments till a chance meeting pulls them towards each other. An emotionally charged scene in which he feels her face is far more erotic than a kiss they share later.

Brilliantly photographed in soft light, Radiance is a work that haunts us with its delicate treatment and subtle messages. Something that is a typical Kawase, whose Radiance loyally follows in the path of her many films in the past, particular Sweet Bean.

(Gautaman Bhaskaran is covering the 70th Cannes Film Festival.)

Follow @htshowbiz for more"
India vs Sri Lanka - Not easy to bat on SSC wicket: Ajinkya Rahane,"about the video

India amassed 622 for nine before declaring their first innings and then returned to remove both the Sri Lankan openers to tighten their grip on the second Test on Friday. For the second successive time in the three-match series, India won the toss, elected to bat and amassed 600 or more in their first innings before unleashing their bowlers on their hosts. Like in their comprehensive defeat in the series opener at Galle, Sri Lanka made a feeble reply to finish day two on 50 for two at the Sinhalese Sports Club ground. Indian batsman Ajinkya Rahane said that the Lankans will have a tough job to handle India’s spinners on Day 3 on Saturday. (Video: Sanjjeev Samyal) (Hindustan Times)"
"In pics: Smart comb, hair growth helmet, breast pumps at CES 2017","Social damages to economy can take much longer to correct than demonetisation: Kaushik Basu

Aug 05, 2017 13:30 IST"
SSC CGL Tier 1 2017: Are you appearing in the exam? Keep these points in mind,"The Staff Selection Commission’s (SSC) Combined Graduate Level (CGL) Tier 1 examination will be held from August 5 to August 24.

If you are appearing for the SSC CGL Tier 1 exam, here are a few things which you must keep in mind:

While leaving for exam venue:

1) Don’t carry items such as bags, watches, books, pens, paper chits, magazines, mobile phones, Bluetooth devices, head phones, pen or buttonhole cameras, scanner, calculator, storage devices etc to the centre.

2) Don’t wear charms, veil, items containing metals such as rings, bracelet, earrings, nose-pin, chains, necklace, pendants, badge, brooch, hair pin, hair band, clothes with full sleeves or big buttons, etc.

3) Wear footwear such as flip flops or floaters instead of closed shoes.

4) Don’t forget to carry admit card to the centre and reach the venue on time.

While taking the exam:

1) Pen, pencil, and paper for rough work will be provided in the examination lab. Electronic watch (timer) will be available on the computer screen allotted to you.

2) Don’t appear more than once in the exam.

3) Refrain from creating any obstruction during the conduct of the exam.

4) Desist from using any unfair method in the exam hall.

About Tier 1 exam:

The Tier-i exam will be computer based and carry 100 questions of total 200 marks and candidates will have to complete it in one hour. The paper will be divided into four parts: A, B, C and D with 25 questions each. Part A will have questions on general intelligence and reasoning, part B on general awareness, part C on quantitative aptitude and part D on English comprehension. There will be negative marking of 0.50 for each wrong answer. The questions in Parts A, B, and D will be of graduation level and those in part C will be of Class 10 level.

Preparation of merit list:

The Tier-i exam is held to select candidates for Tier-II exam. Marks of the Tier-I exam will be taken into account for final ranking for selecting candidates for the Computer Proficiency Tests/ Data Entry Skill Test and also for final selection.

The merit will be prepared on overall performance in Tier-I, Tier-II and Tier-III. However, candidates will need to qualify all the tiers separately.

The SSC conducts CGL exams to fill up different categories of posts in various ministries, departments, and organisations in the government."
"C-sections dominate delivery business, fear of commercial exploitation looms","Private hospitals in India are recording a quantum jump in caesarian or C-section deliveries, triggering fears of commercial exploitation of the surgery that the World Health Organization recommends only for emergencies.

Union health minister JP Nadda said in the Lok Sabha on Friday that during 2016-17 one in two babies were delivered through the C-section in private hospitals that has signed up with the Central Government Health Scheme (CGHS).

Of 31,296 deliveries since last year, 17,450 were C-section. That means 55.75% of newborns were surgically brought to this world from their mother’s womb.

“The recent data reflect a grim trend. We know the numbers are high but it is a multi-factorial problem. We were looking at the global scenario and realised that the numbers are quite high in developed countries,” said Dinesh Chandra Joshi, the director of CGHS in the health ministry.

The figures don’t mirror the entire picture as many private hospitals are not bound contractually with the scheme, which provides medical care to central government employees, pensioners and their dependents.

The available data put Chandigarh as the caesarian hotspot with 98.35% surgical deliveries in the past year. It is followed by Kanpur and Nagpur with 75.98% and 71.84%.

New Delhi ranks fifth with 67.83% C-section deliveries.

In the past decade, C-section deliveries in private hospitals spiraled from 27.7% in 2005-06 to 40.9% in 2015-16, the latest National Family Health Survey (NFHS)-4 shows.

But government hospitals account for 11.9%, which is within the WHO guideline.

The WHO says C-sections should not be more than 10% to 15% of total deliveries and must be performed only in emergency cases.

According to Joshi, the rich and affluent are said to prefer surgery as such deliveries can be planned and they save time and cut labour pain.

But “there is also a prominent commercial angle to the problem. It is more profitable to have a C-section done than to perform a normal delivery”, the CGHS director said.

Gynaecologists in private hospitals denied turning C-section into a business.

“I would say 20% of pregnant women requested for a surgery because they wanted the delivery to happen on a particular date and time,” said Anuradha Kapur, the head of obstetrics and gynaecology in south Delhi’s Max Hospital.

“In fact, mother’s request is seen as the fifth common indication for caesarean section after foetal distress, non-progressive labour, excessive bleeding and the baby having pooped inside.”

The city’s Moolchand Hospital charges “the same amount for both types of deliveries”, according to Bandana Sodhi, the senior consultant with its department of gynaecology and obstetrics.

“So the question of doing caesareans to inflate bills doesn’t arise,” she said."
New 2017 Honda Civic spotted at Tapukara factory: When is it coming to India?,"Honda Cars India Ltd (HCIL) offers a mid-size sedan City and also a high-end luxury sedan Accord Hybrid, but the love and eagerness for the new Civic in India has been surprising.

And after spotting this 2017 avatar of the Civic at Honda’s Tapukara factory in Rajasthan, we are convinced: The Civic will make a comeback.

The 2017 Civic is launched in various global markets, and it is expected to come to India soon. (Gulshankumar Wankar / HT Photo)

“So far we have not heard any negative feedback about the Civic,” Yoichiro Ueno, president and CEO of HCIL, told HT during our visit to the factory on Wednesday.

“I see a lot of people in my neighbourhood still driving the old Civic with lots of care and love. May be the cars are getting older. So if a replacement car is launched, those customers will also love it,” he added.

The Honda Civic was first launched in 2006 in the lower D segment. The Civic was available in the 1.8-litre i-VTEC petrol engine, in both manual as well as automatic transmissions.

It won several industry awards including the Indian Car of the Year (ICOTY) 2007 and topped the JD Power Initial Quality Study in 2010.

But sales in the lower D segment, of Toyota Corolla and Hyundai Elantra, fell by 29% in 2012-13 over the previous year; Honda itself managed to sell only 685 Civics -- almost 70% fewer -- during the same period. So Honda pulled the Civic out of the market in 2013.

Globally, the 2017 edition launched in various avatars has garnered great feedback -- Civic Coupe, Civic 4-door sedan, Civic 4-door hatchback and a sports version Civic Type R.

So when is the new Civic coming to India?

The most convincing answer Honda could give us was: “Soon may be. We are getting a lot of enquiries. We are finishing our assessment. It takes time.”

Market speculations say the new version would come around the festive season later this year or during the Delhi Auto Expo in February 2018.

Multiple HCIL personnel told HT the model spotted at the Honda factory was imported from Japan for “research purposes only”, “to evaluate the parts” and “testing”.

It could be this specimen that would be replicated to make the future Civics for India. HT also learnt that the new Civic would be made at Honda’s Greater Noida factory, where the carmaker produces the premium sports utility vehicle CR-V, the compact urban hatchback Brio, the compact sedan Amaze and the new Honda City."
Supreme Court questions HC for reopening one 1984 riot case after 31 years,"The Supreme Court on Wednesday questioned the Delhi High Court’s decision to reopen a 31-year-old case related to the 1984 anti-Sikh riots against former MLA Mahender Yadav, who was acquitted of the charges.

A bench headed by Justice Dipak Misra remarked: “Under what procedure has it been done? On what basis this order has been passed? Rightly or wrongly this man was acquitted in 1986 and none challenged the judgment for more than 30 years.” The court was hearing Yadav’s appeal against the order.

“All of a sudden in some other matter, this order is passed. Under what process of law the high court can unsettle it?” it asked. The court, however, did not stay the order.

Yadav’s counsel senior advocate Sultan Singh expressed apprehension that some coercive action might be taken against his client. “Its a case of Section 302 (murder),” he submitted. “Nothing will happen. Its only a show cause notice,” the bench told him, allaying his fears.

Senior advocate HS Phoolka, representing the riot victims, justified the HC order. He claimed eyewitnesses were not summoned and the trial was closed in three months. The high court had cited Zahira Sheikh’s case in the 2002 Gujarat riots as a precedent.

But the bench was unconvinced. “In that case (Zahira Sheikh’s case) someone had challenged the order. Here no one challenged it…Judges should not involved themselves in such cases,” the court told Phoolka.

A bench headed by acting chief justice of the high court, Gita Mittal, had in March 2017 sought to reopen the trial in five 1984 anti-Sikh riots’ cases in which all the accused were acquitted in 1986. It issued notice to five persons, including Yadav.

Perhaps the matter was decided in a hurry, the HC, which took cognizance of the cases on its own, had observed.

In a related development, the SC was informed that 51 more cases related to the 1984 anti-Sikh riots were closed by a special investigation team (SIT) set up by the Narendra Modi government to reinvestigate them, taking the total number of such cases to 250.

Almost 3,000 people were killed, most of them in Delhi, in the anti-Sikh riots that broke out following the assassination of then prime minister Indira Gandhi on October 31, 1984.

Senior counsel Arvind Datar, who represented petitioner Gurnad Singh, told the bench that only nine cases were on. He demanded that the trial in these cases should be conducted on a day-to-day basis.

The court, however, adjourned the matter to August 16 after additional solicitor general Tushar Mehta sought time to take instructions in the matter."
India vs Sri Lanka: Ravichandran Ashwin double puts Virat Kohli’s men on top,"India should take the lead on the gene editing debate

Aug 04, 2017 17:44 IST"
Eunice de Souza (1940-2017): No Tears in the Eye of the Storm,"Eunice de Souza (1940-2017) never had the slightest patience with the claims of a normality imposed by consensus or authority. Not one to be trapped in a ghetto, whether ethnic, academic or political, she early embraced the rapture of all that was strange and liberating. In her poem ‘Return’, she revisits the moment when she first heard the French Jesuit and translator Guy Deleury, then resident at the Christa Prema Seva Ashram, read the Marathi saint-poet Tukaram’s abhangas:

Tuka, forgive my familiarity.

I have loved your pithy verses

ever since that French priest

everyone thought mad

recited them, and told us

of his journey with your people.

…

You made life hard for your wife

and I’m not sure I approve of that.

Nor did you heed her last request:

Come back soon.

Deleury, with his lifelong devotion to Tukaram and to India’s Bhakti literature of ecstasy and protest, was an emancipatory part of de Souza’s growing up in Poona, where she was born in 1940. Demonstrating her refusal to conform to what she experienced as the stifling pieties and norms of her Goan Catholic birth community, she sought out unusual, even eccentric figures like Deleury (who later renounced his priestly calling and entered secular life) and the Santiniketan-trained Goan émigré artist Angelo da Fonseca, whose radiant Indianisation of Christian iconography had prompted orthodox opinion to cast him into exterior darkness. Such presences, and the pathways they opened up, nourished de Souza’s imagination.

At the same time, as a young poet and academic, de Souza articulated the difficulties confronted by a woman making her way in the India of the 1960s and 1970s, a postcolonial society in which feudalism and patriarchy continued to dominate public life and the accepted perception of gender destiny. As a student in the Midwest at the beginning of the 1960s, de Souza would surely have caught the thrum of dissidence that would soon challenge the American ascendancy in the name of race, gender and sexual choice during the civil rights movements. Although she returned to India in 1963, these revolutions in thought and practice inspired her at a distance. While the label ‘confessional’ is a reductive and inadequate one, de Souza’s encounter with the work of such poets as Sylvia Plath, Anne Sexton and Adrienne Rich offered her models of poetry that opened up forms of public expression for women, forms that allowed for the naming and saying of personal experiences that had no place in a patriarchal framework.

Eunice de Souza with former chief minister of Kashmir Omar Abdullah at the Goa Art & Literature Festival, 2012. ((Siddesh Mayenkar/Herald Review))

De Souza’s feminism was mapped along a spectrum from the sardonic to the ferocious. Some of her targets were more fortunate than others. Tukaram, loved for his startling and often irreverent poetry of mystical transport, is gently rebuked for his indifference to his wife’s struggles. But in the precisely titled ‘Autobiographical’, de Souza appears to pay the patriarchy back in its own coin before recording the insight that structural violence replicates itself in an internalised counter-violence of the individual that is every bit as corrosive and depleting:

I thought the whole world

was trying to rip me up

cut me down go through me

with a razor blade

then I discovered

a cliché: that’s what I wanted

to do to the world.

In the later ‘Songs of Survival’, she registers a move towards a more stoic, ironic stance, not resignation so much as wisdom:

Practice grave courtesy:

there are no tears in the

eye of the storm.

Survive to know you can.

There is little to be said

for suffering.

It has been tempting for many readers to interpret de Souza’s poetry as the unfolding chronicle of an embattled self constantly crafting idioms of belonging in a hostile world. While this account has its own relevance, a survey of her expanded practice reveals the opposite of self-absorption. Her approach to the world was versatile and founded on a restless curiosity. Throughout her career, de Souza was active as a literary critic, editor, researcher, and columnist. She wrote art criticism for some years, and retained a lively interest in the visual arts. She wrote books for children and compiled benchmark anthologies such as These My Words: The Penguin Book of Indian Poetry, a collaboration with her lifelong friend and colleague Melanie Silgardo.

There are no tears in the eye of the storm: Eunice de Souza (HT Photo)

To mourn de Souza is also to mourn a period and a milieu in Bombay’s cultural life when the arts had not become narrowly professionalised and mutually separated, and when compelling intellectual and artistic synergies exploded across the scene. Writers and painters, architects and filmmakers, activists and advertising professionals met, formed friendships and collegialities, often collaborated, or inspired one another’s enterprises. Poets like Nissim Ezekiel transited between academia and the visual arts. Poets like Arun Kolatkar and Dilip Chitre straddled the worlds of literature and advertising. Poets like Adil Jussawalla were active in academia, journalism and publishing. These cultural experimenters and their contemporaries were responsive to theatre and music, often working together with colleagues to develop work beyond the page. Many of them were engaged in translation, as a bridge between languages and language-universes separated by historical circumstances. They were committed to keeping the transmission lines of literature open, whether through little magazines or small presses, as the splendid recent research of scholars like Laetitia Zecchini and Anjali Nerlekar has shown.

Read more: Makeshift the ground on which we stand: Eunice de Souza (1940-2017)

While the Clearing House publishing collective has, correctly, received retrospective acclaim for its role in this history, the 1960s and 1970s were animated by numerous, often intersecting, mutually replenishing reading circles and publishing platforms of varying longevity. Among these were the circle around Nissim Ezekiel at the PEN, the salons that Kamala Das convened, imprints such as Pras Prakashan, and successors to Clearing House such as Newground and Praxis, which published de Souza’s early collections of poetry. The critical, vigorously recalcitrant, self-renewing energies of this background continued to pulse through Eunice de Souza’s work until the very end. Wintry as its wisdom sounds, her last book of poems, Learn from the Almond Leaf, published last year, offers us unquiet, incandescent meditations like ‘A Smattering of Rain’:

A smattering of rain,

Earth lets off steam.

A hawk falls.

A volcano upchucks.

Watch it!

Earth’s heart is still

smouldering.

Ranjit Hoskote is a poet, cultural theorist and curator."
